,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
4940,B000002240,서울개화초등학교,초등학교,1956-07-10,공립,본교,운영,서울특별시 강서구 방화동 502,서울특별시 강서구 양천로 11,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.573943728,126.80464639,2021-09-15,7001220,한국교원대학교
4945,B000001889,서울은평초등학교,초등학교,1931-04-01,공립,본교,운영,서울특별시 은평구 녹번동 40-3,서울특별시 은평구 은평로 239,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.602304036,126.93403361,2021-09-15,7001220,한국교원대학교
4953,B000008105,원묵중학교,중학교,1996-10-22,공립,본교,운영,서울특별시 중랑구 묵동 12,서울특별시 중랑구 신내로23길 57,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.61777209,127.08437283,2021-09-15,7001220,한국교원대학교
4956,B000008259,가원중학교,중학교,1988-12-24,공립,본교,운영,서울특별시 송파구 가락동 106-3,서울특별시 송파구 중대로10길 40-18,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.490999486,127.12317112,2021-09-15,7001220,한국교원대학교
4962,B000001857,서울삼육초등학교,초등학교,1913-10-01,사립,본교,운영,서울특별시 동대문구 회기동 102-48,서울특별시 동대문구 회기로10길 63,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.588771504,127.0471713,2021-09-15,7001220,한국교원대학교
4968,B000002332,서울미성초등학교,초등학교,1980-04-17,공립,본교,운영,서울특별시 관악구 신림동 768-23,서울특별시 관악구 문성로 79,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-07-05,37.478339969,126.91239227,2021-09-15,7001220,한국교원대학교
4970,B000008249,한강중학교,중학교,1972-12-29,공립,본교,운영,서울특별시 용산구 서빙고동 4-1,서울특별시 용산구 녹사평대로 73,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.523611918,126.99279087,2021-09-15,7001220,한국교원대학교
4988,B000011941,휘봉고등학교,고등학교,2012-05-01,공립,본교,운영,서울특별시 동대문구 휘경동 43-138,서울특별시 동대문구 한천로 290,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.58647725,127.06885204,2021-09-15,7001220,한국교원대학교
4999,B000001965,서울동구로초등학교,초등학교,1971-04-04,공립,본교,운영,서울특별시 구로구 구로동 93,서울특별시 구로구 구로중앙로14길 43,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.494070534,126.89278019,2021-09-15,7001220,한국교원대학교
5002,B000001963,서울덕의초등학교,초등학교,1983-12-01,공립,본교,운영,서울특별시 구로구 고척동 217,서울특별시 구로구 고척로 213,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.50605683,126.85734603,2021-09-15,7001220,한국교원대학교
5029,B000002270,서울원명초등학교,초등학교,1990-05-04,공립,본교,운영,서울특별시 서초구 서초동 1685-1,서울특별시 서초구 고무래로 90-6,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.50079587,127.01670758,2021-09-15,7001220,한국교원대학교
5047,B000002098,서울봉래초등학교,초등학교,1895-09-18,공립,본교,운영,서울특별시 중구 만리동2가 2,서울특별시 중구 손기정로 73,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.556412345,126.96525058,2021-09-15,7001220,한국교원대학교
5058,B000012064,청담고등학교,고등학교,1990-05-22,공립,본교,운영,서울특별시 강남구 압구정동 526,서울특별시 강남구 압구정로 419,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.528003016,127.04370024,2021-09-15,7001220,한국교원대학교
5071,B000002027,서울숭미초등학교,초등학교,1983-11-03,공립,본교,운영,서울특별시 도봉구 쌍문동 309-3,서울특별시 도봉구 노해로 179,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.651023442,127.02794428,2021-09-15,7001220,한국교원대학교
5081,B000012082,보성고등학교,고등학교,1906-09-05,사립,본교,운영,서울특별시 송파구 방이동 89-22,서울특별시 송파구 양재대로 1278,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.520089887,127.1357293,2021-09-15,7001220,한국교원대학교
5094,B000002275,서울봉은초등학교,초등학교,1982-04-07,공립,본교,운영,서울특별시 강남구 삼성동 79-2,서울특별시 강남구 학동로 610,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.52008269,127.06093295,2021-09-15,7001220,한국교원대학교
5106,B000008205,상경중학교,중학교,1989-04-27,공립,본교,운영,서울특별시 노원구 상계동 653,서울특별시 노원구 동일로227길 61,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.667148766,127.05370531,2021-09-15,7001220,한국교원대학교
5115,B000011358,일신여자상업고등학교,고등학교,1958-04-06,사립,본교,운영,서울특별시 송파구 송파동 5-14,서울특별시 송파구 송파대로38길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.501794133,127.11424133,2021-09-15,7001220,한국교원대학교
5123,B000011927,용산고등학교,고등학교,1946-09-09,공립,본교,운영,서울특별시 용산구 용산동2가 1,서울특별시 용산구 두텁바위로 60,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.545867382,126.98032767,2021-09-15,7001220,한국교원대학교
5124,B000001915,서울홍제초등학교,초등학교,1937-05-21,공립,본교,운영,서울특별시 서대문구 홍은동 48-112,서울특별시 서대문구 홍은중앙로 13,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.593505457,126.94542052,2021-09-15,7001220,한국교원대학교
5130,B000012066,중산고등학교,고등학교,1994-03-25,사립,본교,운영,서울특별시 강남구 일원동 714,서울특별시 강남구 일원로14길 22,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.485742932,127.08142849,2021-09-15,7001220,한국교원대학교
5144,B000008452,강북중학교,중학교,1980-12-27,공립,본교,운영,서울특별시 강북구 수유동 694,서울특별시 강북구 한천로150길 67,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.644915895,127.02537339,2021-09-15,7001220,한국교원대학교
5150,B000008161,경인중학교,중학교,1969-11-11,공립,본교,운영,서울특별시 구로구 개봉동 143-4,서울특별시 구로구 경인로 301,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.498465662,126.85367253,2021-09-15,7001220,한국교원대학교
5154,B000001872,서울신묵초등학교,초등학교,1985-05-07,공립,본교,운영,서울특별시 중랑구 묵동 246-12,서울특별시 중랑구 동일로149길 46,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.606522849,127.07583583,2021-09-15,7001220,한국교원대학교
5163,B000001913,서울금화초등학교,초등학교,1924-04-01,공립,본교,운영,서울특별시 서대문구 천연동 13-1,서울특별시 서대문구 통일로 165,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.568827555,126.96294143,2021-09-15,7001220,한국교원대학교
5168,B000011336,강서공업고등학교,고등학교,1994-01-05,공립,본교,운영,서울특별시 강서구 방화동 834,서울특별시 강서구 방화대로47길 9,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.576034087,126.81618166,2021-09-15,7001220,한국교원대학교
5169,B000024031,서울가재울초등학교,초등학교,2016-05-01,공립,본교,운영,서울특별시 서대문구 남가좌동 385-1,서울특별시 서대문구 모래내로15길 61,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.573764419,126.9183891,2021-09-15,7001220,한국교원대학교
5178,B000001849,서울전곡초등학교,초등학교,1961-04-06,공립,본교,운영,서울특별시 동대문구 전농동 188,서울특별시 동대문구 전농로 172,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.580704292,127.05601245,2021-09-15,7001220,한국교원대학교
5202,B000011310,동구마케팅고등학교,고등학교,1942-06-17,사립,본교,운영,서울특별시 성북구 성북동 168-275,서울특별시 성북구 성북로8길 71,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2021-07-05,37.594105867,127.00821531,2021-09-15,7001220,한국교원대학교
5205,B000002293,서울삼릉초등학교,초등학교,1985-04-29,공립,본교,운영,서울특별시 강남구 삼성동 42,서울특별시 강남구 봉은사로63길 22,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.51325992,127.04694954,2021-09-15,7001220,한국교원대학교
5217,B000001847,서울배봉초등학교,초등학교,1971-10-08,공립,본교,운영,서울특별시 동대문구 전농동 3-111,서울특별시 동대문구 사가정로 193,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.580084162,127.06687194,2021-09-15,7001220,한국교원대학교
5219,B000008227,상명중학교,중학교,1937-12-01,사립,본교,운영,서울특별시 노원구 중계동 515,서울특별시 노원구 덕릉로 553,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.649547807,127.06804161,2021-09-15,7001220,한국교원대학교
5220,B000008166,오류중학교,중학교,1976-04-06,공립,본교,운영,서울특별시 구로구 고척동 243,서울특별시 구로구 고척로27바길 19,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.507862224,126.84621133,2021-09-15,7001220,한국교원대학교
5230,B000002005,서울도신초등학교,초등학교,1974-09-10,공립,본교,운영,서울특별시 영등포구 대림동 741-3,서울특별시 영등포구 도림로53길 32-9,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.499267895,126.90071406,2021-09-15,7001220,한국교원대학교
5237,B000008419,행당중학교,중학교,1968-10-02,공립,본교,운영,서울특별시 성동구 행당동 66-3,서울특별시 성동구 왕십리로 189,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-07-05,37.554554036,127.04196339,2021-09-15,7001220,한국교원대학교
5239,B000002226,서울삼정초등학교,초등학교,1994-05-06,공립,본교,운영,서울특별시 강서구 방화동 798,서울특별시 강서구 금낭화로 222,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.580508434,126.81049369,2021-09-15,7001220,한국교원대학교
5248,B000002354,서울금옥초등학교,초등학교,1962-04-12,공립,본교,운영,서울특별시 성동구 금호동4가 999-4,서울특별시 성동구 독서당로 251,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2021-07-05,37.54632146,127.0176012,2021-09-15,7001220,한국교원대학교
5253,B000008149,신수중학교,중학교,1987-05-04,공립,본교,운영,서울특별시 마포구 신수동 371-1,서울특별시 마포구 신수로 49,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.545923,126.93413198,2021-09-15,7001220,한국교원대학교
5254,B000008364,언주중학교,중학교,1980-05-01,공립,본교,운영,서울특별시 강남구 삼성동 28,서울특별시 강남구 선릉로116길 57,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.514653158,127.04668325,2021-09-15,7001220,한국교원대학교
5263,B000001964,서울세곡초등학교,초등학교,1972-11-01,공립,본교,운영,서울특별시 구로구 고척동 253-129,서울특별시 구로구 고척로33길 34,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.505056103,126.84911983,2021-09-15,7001220,한국교원대학교
5267,B000002145,서울세륜초등학교,초등학교,1989-04-19,공립,본교,운영,서울특별시 송파구 방이동 89-23,서울특별시 송파구 양재대로 1264,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.518557809,127.13416335,2021-09-15,7001220,한국교원대학교
