,name,latitude,longitude,address,review,savecount,visitorreviewscore
5620,평화,37.5137775,126.8943322,서울 영등포구 도림로131길 13 1층 평화,326,"18,000",4.48
5621,아이엠베이글 여의도점,37.5201573,126.9317293,서울 영등포구 국제금융로 86 롯데캐슬 아이비 지하1층,"1,469","9,000",4.61
5622,피크니크 선유도점,37.5380154,126.8943555,서울 영등포구 양평로22길 2-1,"1,235","9,000",4.52
5623,카페마마스 타임스퀘어점,37.5172000,126.9035240,서울 영등포구 영중로 15 타임스퀘어 4F 417,"5,975","1,000",4.39
5624,패트릭스와플,37.5210051,126.9238388,서울 영등포구 의사당대로 108 아일렉스 지하1층 비06호,712,"9,000",4.66
5625,시간을들이다 양평역점,37.5233479,126.8858481,서울 영등포구 선유서로24길 6 영등포 중흥S-CLASS1층115호,"1,293",900,4.72
5626,Get That Shot 롯데백화점영등포점,37.5156680,126.9076660,서울 영등포구 경인로 846 롯데백화점영등포점 1층,403,"3,000",4.28
5627,아티제 여의도점,37.5239357,126.9259732,서울 영등포구 국제금융로2길 17,"2,169","1,000",4.35
5628,빠뜨릭스와플 본점,37.5184603,126.9339132,서울 영등포구 국제금융로 112 상아빌딩 1층,613,"10,000",4.45
5629,기글,37.5154451,126.8946777,서울 영등포구 도림로128길 21 1층,586,"11,000",4.54
5630,아우어베이커리 롯데영등포점,37.5162531,126.9071752,서울 영등포구 경인로 846 1층 아우어베이커리,"2,474","2,000",4.5
5631,마이스페이스,37.5139063,126.8921704,서울 영등포구 도림로141길 15 1층,675,"9,000",4.63
5632,더플레이트디저트 더현대서울,37.5258211,126.9284383,서울 영등포구 여의대로 108 지하1층,708,"5,000",4.35
5633,어펜딕스,37.5278720,126.9169088,서울 영등포구 의사당대로 8 지하 1층,681,"1,000",4.44
5634,신길어름,37.5068537,126.9107024,서울 영등포구 신길로39길 1 2층,400,"2,000",4.74
5635,오월의종 타임스퀘어점,37.5170311,126.9040361,서울 영등포구 영중로 15,"5,948","9,000",4.5
5636,라크라센타,37.5188869,126.8923247,서울 영등포구 문래로 92-5,"1,487","8,000",4.42
5637,앤티크커피,37.5287144,126.8967124,서울 영등포구 국회대로29길 6 1층 앤티크커피,582,"17,000",4.63
5638,카페마마스 여의도IFC몰점,37.5245994,126.9253586,서울 영등포구 국제금융로 10 IFC몰 L1층,"2,371","1,000",4.37
5639,브레드컴퍼니쉐프조,37.5269018,126.8946017,서울 영등포구 당산로31길 20 1층,973,"2,000",4.54
5640,아도,37.5131305,126.8948194,서울 영등포구 도림로125길 16 1층 아도,8,400,
5641,무슨클럽,37.5145083,126.8934544,서울 영등포구 도림로139길 4 4층,315,"10,000",4.85
5642,카페꼼마&얀쿠브레 여의도점,37.5213006,126.9288968,서울 영등포구 국제금융로8길 16 1층 카페꼼마,785,"4,000",
5643,공간다반사,37.5375338,126.8983431,서울 영등포구 선유로55길 3 1층,611,"14,000",
5644,쓰리버즈 IFC점,37.5248174,126.9257052,서울 영등포구 국제금융로 10 THREE IFC 1층,243,"4,000",4.31
5645,홍설 죠샌드위치 여의도점,37.5201114,126.9300816,서울 영등포구 의사당대로1길 25 하남빌딩 1층,991,"1,000",4.37
5646,베즐리 더현대서울점,37.5266691,126.9271941,서울 영등포구 여의대로 108 지하1층 베즐리 베이커리,"1,104","1,000",4.46
5647,빵어니스타 여의도점,37.5212906,126.9289049,서울 영등포구 국제금융로8길 16 지하1층 B129,582,"7,000",4.36
5648,입허전,37.5139108,126.8926420,서울 영등포구 도림로139길 12-1 2층 입허전,204,"3,000",4.72
5649,버즈소커피,37.5290895,126.8969633,서울 영등포구 당산로35길 8 1층 버즈소커피,252,"6,000",4.76
5650,소맥베이커리 타임스퀘어,37.5175785,126.9052548,서울 영등포구 영중로 9 지하 1층,"1,281","2,000",4.38
5651,마호가니커피 타임스퀘어점,37.5171538,126.9029682,서울 영등포구 영중로 15 타임스퀘어 3층,"6,128","1,000",4.36
5652,팥고당 영등포 타임스퀘어점,37.5176343,126.9042788,서울 영등포구 영중로 15 타임스퀘어 지상 1층,990,200,4.41
5653,빌리엔젤 여의도삼성생명점,37.5242683,126.9250362,서울 영등포구 국제금융로2길 24 1층 1호,"1,370",600,4.32
5654,로라스블랑 더현대서울점,37.5259163,126.9283115,서울 영등포구 여의대로 108 3F 로라스블랑,420,"2,000",4.21
5655,코트야드메리어트서울타임스퀘어 모모카페,37.5172058,126.9037140,서울 영등포구 영중로 15 5층,"2,479","1,000",
5656,홈앤브레드,37.5367838,126.8976885,서울 영등포구 선유로51길 4-5 161-17,393,"4,000",4.71
5657,3노트 커피,37.5202427,126.9298907,서울 영등포구 의사당대로1길 25 하남빌딩 1층 119호,89,100,
5658,더치랩카페 여의도 IFC몰점,37.5245995,126.9253589,서울 영등포구 국제금융로 10 IFC몰 L3층 사우스아트리움,434,500,4.78
5659,마이그릭,37.5260711,126.9308061,서울 영등포구 여의나루로 113 공작상가 1층 108호 마이그릭,112,300,
5660,하우스카페,37.5298320,126.9218602,서울 영등포구 국회대로74길 19 동우국제빌딩 1층,327,500,4.4
5661,레어커피,37.5230611,126.9243191,서울 영등포구 국제금융로2길 37 에스트레뉴빌딩 1층 105호,372,"2,000",4.9
5662,남대문커피,37.5299614,126.9190397,서울 영등포구 국회대로 780 1층 111호 남대문커피,543,"1,000",4.51
5663,그릭나인,37.5290840,126.9219002,서울 영등포구 은행로 29 정우빌딩 1층 15호,23,~100,
5664,베르두레,37.5239182,126.8979584,"서울 영등포구 양산로 133-1 1층, 영등포구청역 5번출구에서 나온 방향으로 직진 후대박집과 베스킨라빈스가 보이는 사거리에서 좌회전 하시고 영등포시장역 방향으로 100미터",700,"7,000",4.53
5665,더스크블루,37.5288062,126.8991056,서울 영등포구 당산로38길 10 2층,175,"6,000",4.89
5666,시즌커피앤베이크,37.5263900,126.8889185,서울 영등포구 양산로9길 12-1,"1,209","9,000",4.5
5667,미켈레커피 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 현대백화점 4F,491,"1,000",4.53
5668,라트리,37.5237284,126.9054672,서울 영등포구 국회대로50길 20 지하1층 27호,13,700,
5669,백야,37.5132675,126.8952738,서울 영등포구 도림로129길 7 2층,192,"10,000",
5670,오핀카페 영등포점,37.5157000,126.8996924,서울 영등포구 문래로28길 25 영시티S타워 로비층,"1,052","1,000",4.42
5671,하얀과자점,37.5214962,126.9306896,서울 영등포구 국제금융로 70 미원빌딩 1층,347,"9,000",4.42
5672,틈커피,37.5229846,126.8995266,서울 영등포구 영등포로27길 24 1F,32,"1,000",
5673,보사노바 커피로스터스 문래점,37.5199517,126.8920161,서울 영등포구 영등포로20길 22-4,762,"5,000",4.45
5674,카페설리번 당산점,37.5351761,126.9026150,서울 영등포구 당산로 241 유니언타운 1층 카페 설리번,"1,744","5,000",
5675,포프트 커피,37.5184685,126.9142140,서울 영등포구 경인로114길 10-1 1층,286,"5,000",4.37
5676,플래브카페&펍,37.5360770,126.8999075,서울 영등포구 선유로54길 11 1층,128,600,4.41
5677,욥,37.5318585,126.9010859,서울 영등포구 당산로44길 3 삼성타운,"1,357","5,000",4.48
5678,바이러닉 에스프레소 바 여의도점,37.5257581,126.9187147,서울 영등포구 의사당대로 38 더샵아일랜드파크 101동 115호,256,"2,000",
5679,카페미뇽,37.5270423,126.9277418,서울 영등포구 여의대로 108 파크원 타워2 1층 101호 카페미뇽,231,"1,000",4.38
5680,나폴레옹제과점 IFC몰점,37.5247440,126.9252638,서울 영등포구 국제금융로 10 L2층,"4,182","1,000",4.39
5681,헤비로테이트,37.5081924,126.8996738,서울 영등포구 도신로19길 22,154,"11,000",4.63
5682,커피라이커스 선유 본점,37.5360780,126.8971751,서울 영등포구 양평로 89 Coffee Likus,402,"4,000",4.6
5683,커피메이플,37.5002948,126.9080238,서울 영등포구 신풍로 19,363,700,4.35
5684,루카스커피,37.5005120,126.9199354,서울 영등포구 신풍로25길 6,334,"1,000",
5685,스타벅스 여의도IFC몰(L1)R점,37.5257604,126.9256041,서울 영등포구 국제금융로 10,"4,808",300,4.47
5686,리브레리,37.5240350,126.8983662,서울 영등포구 양산로25길 3 1층(당산동3가),25,200,
5687,unusual,37.5279752,126.8976973,서울 영등포구 당산로36길 12 상가 104호 unusual 카페,476,"2,000",4.55
5688,브레드05,37.5232362,126.9329199,서울 영등포구 국제금융로7길 22,"1,038","6,000",4.34
5689,마호가니 여의도점,37.5247677,126.9237325,서울 영등포구 여의대로 66 하이투자증권빌딩,"1,025","6,000",4.35
5690,스타벅스 여의도역R점,37.5233280,126.9234390,서울 영등포구 의사당대로 83,"3,383",800,4.49
5691,버터핑거팬케익스 타임스퀘어점,37.5171651,126.9029653,서울 영등포구 영중로 15 타임스퀘어 4층,892,"1,000",4.33
5692,폴바셋 여의도점,37.5243243,126.9239039,서울 영등포구 여의대로 66 별관 1층,"2,900",800,4.55
5693,25blocks,37.5384497,126.8966950,서울 영등포구 선유로55길 23 1층,49,800,4.69
5694,뉴오리진 IFC몰점,37.5249363,126.9258734,서울 영등포구 국제금융로 10 IFC몰 L1,"1,390","1,000",4.45
5695,버밀당 문래본점,37.5191508,126.8986132,서울 영등포구 영등포로28길 19,745,200,4.33
5696,플리퍼스스탠드 더현대서울점,37.5262572,126.9284678,서울 영등포구 여의대로 108 더현대서울 지하 1층,152,"1,000",4.48
5697,Week and Weekend,37.5089758,126.9016798,서울 영등포구 도림로112길 16 1층,276,"2,000",4.54
5698,커피앳웍스 여의도점,37.5239194,126.9228623,"서울 영등포구 여의대로 56 (여의도동) 1층 103호(여의도동,한화손해보험빌딩)","1,371","3,000",4.39
5699,쉐프조부띠끄,37.5230753,126.9046076,서울 영등포구 양산로31길 4 1층,208,600,
5700,폴바셋 여의도 IFC몰점,37.5255768,126.9262841,서울 영등포구 국제금융로 10 IFC몰 L2층,"6,085",300,4.51
5701,엘리스파이,37.5208850,126.9313243,서울 영등포구 국제금융로 78 홍우빌딩 1층,"1,001","5,000",4.4
5702,카페마마스 여의도점,37.5296151,126.9191713,서울 영등포구 국회대로 780 엘지여의도에클라트 1F,823,"1,000",4.32
5703,투썸플레이스 여의도점,37.5210393,126.9241841,서울 영등포구 의사당대로 108 아일렉스 상가,"2,540",600,4.38
5704,후무,37.5403182,126.8951955,서울 영등포구 양평로22바길 4-1 1층 후무,89,600,
5705,설빙 영등포점,37.5181580,126.9060159,서울 영등포구 영중로 22 남서울빌딩 2층,"2,726",400,
5706,반카페,37.5357747,126.9026604,서울 영등포구 당산로47길 20 1층 반카페,362,"1,000",
5707,빵쌤 영등포점,37.5169128,126.9074091,"서울 영등포구 경인로 853 1, 2층",128,~100,
5708,카페진정성 여의도점,37.5197460,126.9280666,서울 영등포구 국제금융로8길 31 SK증권빌딩 1층,"1,147","8,000",4.36
5709,더블플랫,37.5360154,126.8962737,서울 영등포구 양평로17길 9 상가B동108호,158,~100,
5710,케이팥,37.5298437,126.9195928,서울 영등포구 국회대로 780 1층 케이팥,33,~100,
5711,그레이에스프레소,37.5191451,126.9309372,서울 영등포구 여의대방로 379 제일빌딩 113호,414,"1,000",4.45
5712,오드펠로우즈 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 더현대 서울 지하 1층,39,800,4.38
5713,워커스 홀리데이,37.5378603,126.8950092,서울 영등포구 선유로51길 31 1층,122,"1,000",4.73
5714,키노양평,37.5248812,126.8902488,서울 영등포구 양산로 66,131,"3,000",4.71
5715,스타벅스 영등포역점,37.5169614,126.9091390,서울 영등포구 경인로 870,"5,666",500,4.47
5716,서울커피,37.5198204,126.9320433,서울 영등포구 국제금융로 86 롯데캐슬 아이비 1층 101호 서울커피,564,"2,000",4.49
5717,지파시 여의도IFC몰점,37.5245979,126.9253663,서울 영등포구 국제금융로 10 지하3층,83,100,4.5
5718,코코빈스 영등포구청본점,37.5274334,126.8973792,서울 영등포구 국회대로 568 창빌딩,224,500,4.07
5719,you are my gelato,37.5138550,126.8955174,서울 영등포구 도림로 425 1층 유아마이젤라또,73,"1,000",
5720,카페드람브르,37.5174499,126.9089356,서울 영등포구 경인로 867 호텔지엠에스 2층,"1,540","2,000",4.4
5721,히든오아시스,37.5187820,126.8987840,서울 영등포구 문래로 151 1층 히든오아시스,290,"1,000",4.63
5722,쏭카페,37.5357727,126.8945534,서울 영등포구 선유로47길 21-1,378,"1,000",4.31
5723,카페 분,37.5236298,126.8983075,서울 영등포구 양산로 138-1,256,"1,000",4.68
5724,한숲,37.5327816,126.9050965,서울 영등포구 당산로50길 31-1,97,400,4.97
5725,진심디자인,37.5361780,126.9016529,서울 영등포구 당산로49길 14,508,"15,000",4.52
5726,윤잇 IFC몰점,37.5245995,126.9253589,서울 영등포구 국제금융로 10 L1 147호,39,~100,
5727,웰위치아,37.5200191,126.8914200,서울 영등포구 문래로 83 아라비즈타워 108호,806,"1,000",4.49
5728,지오네 파티셰리,37.5297933,126.9073034,서울 영등포구 버드나루로 129 여의도아리스타오피스텔 107호,130,"1,000",4.93
5729,브레드05,37.5066492,126.9216803,서울 영등포구 여의대방로43나길 4,"1,048","3,000",4.44
5730,파리크라상 여의도점,37.5214550,126.9272438,서울 영등포구 여의나루로4길 18 (여의도동) 여의도빌딩 1층,"2,206",800,4.34
5731,소니도,37.5348799,126.9030350,서울 영등포구 당산로 242 2층,100,"5,000",4.35
5732,봉땅 더현대서울점,37.5260607,126.9280953,서울 영등포구 여의대로 108 더현대 서울 지하 1층 식품관,,100,
5733,카페드리브,37.5183064,126.9131810,서울 영등포구 경인로112길 1 101호,187,500,4.47
5734,에이바우트커피 선유도점,37.5351647,126.8974963,서울 영등포구 선유로 254,"1,096",800,4.41
5735,파란만잔 여의도점,37.5208951,126.9292506,"서울 영등포구 국제금융로8길 19 1층 112, 113호",603,500,4.51
5736,안스베이커리 롯데백화점 영등포점,37.5162210,126.9071102,서울 영등포구 경인로 846 롯데백화점 영등포점 지하1층,"4,803","1,000",4.37
5737,공차 여의도점,37.5246510,126.9267361,서울 영등포구 국제금융로2길 7 한주빌딩,"1,392",100,4.44
5738,카페드레이프,37.5235439,126.8991426,서울 영등포구 양산로 146,877,"11,000",4.42
5739,루트442,37.5147625,126.8943244,서울 영등포구 도림로 442 1층 루트442,416,"1,000",4.46
5740,홉슈크림 IFC몰점,37.5248338,126.9261288,서울 영등포구 국제금융로 10 L1층,69,300,4.39
5741,파리크라상 여의도2호점,37.5300473,126.9211622,서울 영등포구 국회대로74길 12 (여의도동) 남중빌딩 1층,"2,220",400,4.3
5742,홀리앤졸리 영등포점,37.5153612,126.9164241,서울 영등포구 영등포로62길 12 1층,13,~100,
5743,하니앤손스,37.5241885,126.9049302,서울 영등포구 영중로27길 4-2,217,"1,000",4.6
5744,태극당 더현대서울점,37.5259168,126.9283122,"서울 영등포구 여의대로 108 , 지하1층",482,700,4.43
5745,진을림,37.5005129,126.9105259,서울 영등포구 신풍로 31-14,562,"3,000",4.56
5746,카페신길동,37.5118509,126.9217291,서울 영등포구 영등포로84길 16 태은빌딩 2층,152,200,4.57
5747,외계인방앗간 영등포아크로점,37.5230060,126.9074295,서울 영등포구 국회대로54길 10 9동 3호,631,"1,000",4.48
5748,바이닐,37.5184729,126.9024651,서울 영등포구 문래로 183,198,"2,000",4.39
5749,고양이가밟은쿠키,37.5378641,126.8929929,서울 영등포구 양평로21가길 6 1층 고양이가밟은쿠키,249,"1,000",
5750,스타벅스 영등포신길점,37.5045660,126.9100730,서울 영등포구 신길로 137,"5,983","1,000",4.47
5751,ma&na coffee,37.5272843,126.9027613,서울 영등포구 영신로 219 코오롱 스타폴리스 1층 마앤나 coffee,118,600,4.69
5752,모프커피앤베이크샵,37.5026993,126.9101263,서울 영등포구 신길로 119 신길뉴타운 한화꿈에그린 상가 1층,161,500,4.62
5753,겐츠베이커리 신세계백화점 타임스퀘어점,37.5168435,126.9055445,서울 영등포구 영중로 9 리빙관 1층,748,"1,000",4.44
5754,푸하하크림빵,37.5172332,126.9037160,서울 영등포구 영중로 15 신세계백화점 타임스퀘어점 b1층,402,400,4.3
5755,극락왕생,37.5130431,126.8928526,서울 영등포구 경인로77길 14 영문빌딩 지하1층,44,300,
5756,메가커피 당산중앙점,37.5325838,126.9040779,서울 영등포구 당산로 214,707,~100,4.47
5757,스텀프커피,37.5191618,126.8947497,서울 영등포구 당산로 47 1층 stump,212,800,
5758,스멜팅커피,37.5151880,126.8943229,서울 영등포구 당산로 4-1 스멜팅커피,271,"1,000",4.52
5759,스타벅스 당산점,37.5351640,126.8999420,서울 영등포구 양평로 64,"3,515",200,4.46
5760,까페동향,37.5234041,126.8998408,서울 영등포구 양산로 152,202,"3,000",4.68
5761,설기설기,37.5245096,126.8853796,서울 영등포구 선유서로25길 6-2 1층 102호 설기설기,14,~100,
5762,33카페,37.5290840,126.9219003,서울 영등포구 은행로 29 1층 129호,103,~100,
5763,할리스 당산역점,37.5334823,126.9012533,서울 영등포구 당산로 219,"1,651",400,4.44
5764,콜렉티보 타임스퀘어점,37.5173851,126.9047092,서울 영등포구 영중로 15 3층,"3,334","1,000",4.38
5765,야미 브레드,37.5116245,126.9003197,서울 영등포구 도영로 80 대우미래사랑 101동 106호,131,500,4.64
5766,마실,37.5300581,126.8945462,서울 영등포구 선유동2로 9 K타워,546,800,4.48
5767,리틀꼬르소,37.5211664,126.9025444,서울 영등포구 영등포로33길 7-1 1층,98,"2,000",4.63
5768,매머드커피 여의도S점,37.5229862,126.9243100,서울 영등포구 국제금융로2길 37 에스트레뉴 107호,261,~100,4.58
5769,브루다 한국노총,37.5220143,126.9270961,서울 영등포구 국제금융로6길 26 1층 브루다 한국노총,945,100,4.49
5770,스타벅스 서울양평역점,37.5231280,126.8858090,서울 영등포구 선유서로24길 6,866,100,4.55
5771,63베이커리,37.5198158,126.9403139,서울 영등포구 63로 50 한화생명빌딩 GF층,719,300,4.4
5772,비엔또,37.5361785,126.9016522,서울 영등포구 당산로49길 14 3층,29,500,
5773,뇸뇸베이커리,37.5286818,126.8997824,서울 영등포구 당산로38길 13 1층,67,800,4.62
5774,카페 쿠수키,37.5228934,126.9003959,서울 영등포구 영신로45길 12 1층,14,100,
5775,아티제 여의도롯데캐슬점,37.5204066,126.9260579,서울 영등포구 의사당대로 127 롯데캐슬엠파이어,860,400,4.41
5776,79파운야드 영등포포레나점,37.5232690,126.9058246,서울 영등포구 국회대로50길 20 상가동 1층 121호 122호,138,400,4.25
5777,유어홈 커피로스터스,37.5128220,126.8936936,서울 영등포구 도림로133길 20 1층,386,"1,000",4.77
5778,콜렉티보 케이크샵,37.5172058,126.9037140,서울 영등포구 영중로 15 지하1층 콜렉티보 케이크샵,75,100,
5779,포엣룸,37.5148956,126.8926397,서울 영등포구 도림로141가길 4 1층 포엣룸,67,"2,000",
5780,소보로인,37.5291845,126.9004544,서울 영등포구 당산로40길 16 1층,326,"1,000",4.39
5781,마우나커피,37.5057960,126.9214464,서울 영등포구 여의대방로43길 11-5 1층,36,400,
5782,스타벅스 문래역점,37.5174460,126.8952580,서울 영등포구 당산로 34,"5,664",400,4.41
5783,올로르,37.5363606,126.8996069,서울 영등포구 양평로14길 11,114,500,4.29
5784,스윗차징,37.5292472,126.9219084,서울 영등포구 은행로 29 정우빌딩 1층 21호,316,"1,000",4.69
5785,시나본 KBS여의도점,37.5251364,126.9187516,서울 영등포구 의사당대로 38 101-113호,94,200,4.5
5786,고디바 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 6층 고디바 더현대서울점,151,100,4.2
5787,선유기지,37.5365194,126.8976995,서울 영등포구 선유로51길 1,332,"5,000",4.66
5788,오브카페,37.5403940,126.8956773,서울 영등포구 양평로22길 31 1층 오브카페,149,200,4.36
5789,이로울리,37.5243240,126.8939311,서울 영등포구 양산로 96 A43호 베이커리카페 이로울리,226,900,4.38
5790,데세르마리,37.5255107,126.8968872,서울 영등포구 당산로 122 우미빌딩 118호,40,100,4.56
5791,스타벅스 당산대로점,37.5331505,126.9038754,서울 영등포구 양평로 22,"2,479",200,4.51
5792,폴바셋 영등포 타임스퀘어점,37.5174847,126.9025395,서울 영등포구 영중로 15 타임스퀘어 2층 교보문고,"7,392",300,4.55
5793,브링미커피,37.5251392,126.8914095,서울 영등포구 선유로 130 1층 106호,463,900,4.62
5794,샤이바나 여의도점,37.5238818,126.9241380,서울 영등포구 국제금융로2길 32 파이낸스타워 3층,163,900,4.42
5795,엔제리너스 영등포점,37.5169200,126.9066519,서울 영등포구 영중로 6 영등포키스톤타워,"2,887",200,4.4
5796,페어몬트 앰배서더 서울 더 아트리움 라운지,37.5251297,126.9291115,서울 영등포구 여의대로 108 페어몬트 앰배서더 서울 1층,212,700,4.43
5797,디저트카페 뮈렌,37.5143188,126.9075639,서울 영등포구 영신로 37-3 2층,78,200,4.9
5798,메이커스유니온스퀘어,37.5155967,126.8944434,서울 영등포구 당산로 10 태광빌딩 403호 메이커스유니온스퀘어,243,"1,000",4.61
5799,빌리엔젤 당산역점,37.5337989,126.9012231,서울 영등포구 당산로 223,"1,354",600,4.35
5800,오트와,37.5321601,126.8970625,서울 영등포구 당산로41나길 14 1층,164,"1,000",4.72
5801,파리바게뜨 양평비즈타워점,37.5231808,126.8854051,서울 영등포구 영등포로 33 1층,"1,878",~100,4.43
5802,콘래드서울 플레임즈 로비라운지,37.5255266,126.9266841,서울 영등포구 국제금융로 10 콘래드서울 1층,365,700,4.49
5803,브리오슈도레 여의도역점,37.5211673,126.9239491,서울 영등포구 의사당대로 108 아일렉스상가 1층,810,"1,000",4.31
5804,선유서가,37.5426356,126.8908819,서울 영등포구 양평로30가길 22 1층 선유서가,56,"3,000",4.71
5805,미쁘게,37.5143046,126.9130148,서울 영등포구 신길로60다길 2 미쁘게,36,~100,
5806,아홉,37.5268720,126.8985594,서울 영등포구 국회대로 580-7 1층,120,800,4.96
5807,언니가숨겨놓은과자상자 현대백화점 더현대 서울점,37.5266691,126.9271941,서울 영등포구 여의대로 108 더현대 서울,100,~100,
5808,백스트로크,37.5068028,126.9059071,서울 영등포구 가마산로61나길 11 1층 백스트로크,61,"2,000",4.69
5809,커피기업 동여의도점,37.5220120,126.9267884,서울 영등포구 국제금융로6길 26 1층,884,400,4.44
5810,크로닉,37.5289408,126.8968701,서울 영등포구 당산로35길 7 1층 크로닉카페,356,"4,000",4.65
5811,랑데자뷰 타임스퀘어점,37.5172332,126.9037160,서울 영등포구 영중로 15 지하1층 랑데자뷰,107,400,4.3
5812,투썸플레이스 문래하이테크시티점,37.5151190,126.9000635,서울 영등포구 경인로 775 2동104호,685,100,4.36
5813,책과삶,37.5252265,126.8948307,서울 영등포구 당산로27길 16 한우리빌딩1층 책과삶카페,497,"1,000",4.4
5814,선유빵집,37.5294146,126.8928387,서울 영등포구 선유로 176,195,500,4.75
5815,카페길,37.5150458,126.9195314,서울 영등포구 영등포로67가길 9 1층,810,700,4.66
5816,봉황당,37.5210051,126.9238388,서울 영등포구 의사당대로 108 지하1층,103,500,4.86
5817,메리어트 파크카페,37.5210890,126.9186416,서울 영등포구 여의대로 8 2층,130,800,4.23
5818,프렌치도그 본점,37.5081088,126.8964710,서울 영등포구 도신로15길 35 102호,17,~100,
5819,할리스 선유도역점TS카페,37.5366249,126.8967540,"서울 영등포구 양평로 96 양평동4가 TS빌딩1,2층","1,421",200,4.53
5820,삼송빵집 영등포역사점,37.5156680,126.9076660,"서울 영등포구 경인로 846 맞이방 3층, 지하층",30,~100,
5821,스미스바니,37.5200296,126.9320195,서울 영등포구 국제금융로 86 롯데캐슬 아이비 지하1층 스미스바니 카페,374,400,4.3
5822,보헤미안박이추커피 KBS점,37.5248360,126.9164112,서울 영등포구 여의공원로 13 신관 2층,449,300,4.22
5823,아티제 여의도KBS별관점,37.5200541,126.9305973,서울 영등포구 의사당대로1길 34 인영빌딩 1층,641,100,4.35
5824,블랙팩토리,37.5288257,126.9080710,서울 영등포구 버드나루로 120,107,300,4.55
5825,페이브베이커리 영등포아델포레점,37.4955699,126.9075461,서울 영등포구 신길로 29 1층,241,100,
5826,조앤더주스 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 더현대서울 B1,290,100,4.58
5827,필프리,37.5254785,126.8937625,서울 영등포구 양산로17길 12 1층,49,100,
5828,와플대학 영등포캠퍼스,37.5185698,126.9053163,서울 영등포구 영중로 25-1,"1,497",200,4.39
5829,맘스케익 영등포점,37.5026752,126.9210916,서울 영등포구 여의대방로 175 1층 (신길동),204,200,4.52
5830,엣더모먼트,37.5003422,126.9184684,서울 영등포구 신풍로23길 3 1층,44,~100,
5831,롤링핀 여의도KBS별관점,37.5193752,126.9285072,서울 영등포구 국제금융로8길 27-8 농협캐피탈빌딩 1층 롤링핀,511,600,4.44
5832,유스커피,37.5256278,126.8976178,서울 영등포구 당산로30길 7,223,"1,000",4.58
5833,아파트먼트,37.5128428,126.8929881,서울 영등포구 경인로77길 12 2층,203,"7,000",4.26
5834,스타벅스 여의도공원R점,37.5292310,126.9248720,서울 영등포구 여의공원로 101,"1,955",500,4.45
5835,고메브레드,37.5259666,126.9308675,서울 영등포구 여의나루로 113,425,"1,000",4.3
5836,크리스피크림도넛 영등포점,37.5154583,126.9073580,서울 영등포구 경인로 846 영등포역사 3층,"3,906",200,4.41
5837,카페 린네스가든,37.5243373,126.9271319,서울 영등포구 여의나루로 77-1,246,500,4.39
5838,커피산책,37.5282614,126.9032455,서울 영등포구 영신로 237 당산 롯데캐슬 프레스티지,154,100,4.41
5839,루시카토 신세계백화점 타임스퀘어점,37.5171465,126.9056865,서울 영등포구 영중로 9 신세계백화점 타임스퀘어점 A관 B1층,199,~100,4.39
5840,곤트란쉐리에 여의도점,37.5198685,126.9281453,서울 영등포구 국제금융로8길 31 K- Tower 1층,375,"1,000",4.3
5841,루타99,37.5246949,126.8858578,서울 영등포구 선유서로 99,504,"2,000",4.49
5842,카페 모퉁이,37.5236387,126.9072057,서울 영등포구 국회대로54길 10 아크로타워 스퀘어 상업시설 8동 5호,92,~100,4.58
5843,브래드밀레,37.4859395,126.9034605,서울 영등포구 시흥대로 595 대림뉴스테이 108호,"1,395",800,4.4
5844,카페도림동,37.5098407,126.8980703,서울 영등포구 도영로 48 1층 카페도림동,102,200,4.59
5845,amam.mullae,37.5163632,126.9001819,서울 영등포구 문래로28길 25 세미콜론 N타워 1층,302,600,
5846,커피팩토리쏘 무역점,37.5110907,126.9220722,서울 영등포구 여의대방로51길 22 남경빌딩,248,200,4.38
5847,아티제 여의도역점,37.5218052,126.9256512,서울 영등포구 여의나루로 50 한국교직원공제회 지하1층,389,100,4.23
5848,무자스콘,37.5265706,126.8861709,서울 영등포구 선유서로31길 2 1층 무자스콘,44,300,4.7
5849,노벨로,37.5155039,126.8929397,서울 영등포구 도림로 456 상가 101동 1층 108호,57,100,
5850,으느느 베이킹 스튜디오,37.5371128,126.8957606,서울 영등포구 양평로 106-1 1층 1호,169,400,4.96
5851,곳온니플레이스 OLD STREET,37.5271943,126.8981247,서울 영등포구 국회대로36길 2,370,"1,000",4.53
5852,카페모닝,37.5206454,126.8899056,서울 영등포구 선유로 76 동국메뜨리앙,418,100,4.49
5853,칠아웃,37.5068109,126.9095985,서울 영등포구 신길로39길 11 1층,124,"1,000",4.68
5854,카페카운티,37.5213191,126.8975683,서울 영등포구 영등포로 143 에이블허브 1층 102호 카페카운티,354,300,
5855,컬쳐커피,37.5201766,126.9264116,서울 영등포구 의사당대로 127 롯데캐슬엠파이어 1층 109호,213,100,4.4
5856,티에이씨,37.5219628,126.9281935,서울 영등포구 국제금융로6길 17 지하1층 15호,63,600,4.73
5857,아티제 여의도공원점,37.5281345,126.9227968,서울 영등포구 은행로 30 중소기업중앙회,870,300,4.36
