tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floor_estate,floor_buliding,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,rest_N,day_pop,night_pop,score,2nPrc,평당가격,가성비,가성비_Rank,Score_Rank,Total_Rank
월세,300,"3,000",119,2,6,37.554817,126.916446,7549,43,103,27,8,0,581.2514263097789,0,26,508151.67,471457.29,15614272.43259306,102000000.0,857142.8571428572,0.0088071666666666,63,856,697.4000000000001
월세,320,"5,000",79,1,1,37.547993,126.922519,940,25,230,39,4,1,42.55069923891846,2,49,508151.67,471457.29,18318137.42609266,126800000.0,1605063.2911392406,0.0005856466876971,1424,517,698.4000000000001
월세,"2,200","1억 2,000",105,1,17,37.555175,126.935657,2122,38,21,56,11,2,109.0509461768765,6,112,508151.67,471457.29,18787243.13248963,648000000.0,6171428.571428572,0.0003438425925925,1624,467,698.4000000000001
월세,160,"2,000",37,1,5,37.562355,126.920091,1982,30,65,80,3,0,739.6087967082742,6,65,508151.67,471457.29,16990086.31649742,58400000.0,1578378.3783783785,0.0012557191780821,878,658,702.0
월세,450,"6,000",150,1,1,37.551092,126.934428,2738,49,20,1,11,3,143.14206037645974,4,0,508151.67,471457.29,16520554.769463586,168000000.0,1120000.0,0.0024446428571428,526,746,702.0000000000001
월세,330,"3,000",142,3,4,37.549382,126.921383,934,28,233,48,6,1,226.0306511179226,4,65,508151.67,471457.29,17035650.846802168,109200000.0,769014.0845070423,0.0012145421245421,900,653,702.4
월세,535,"8,000",89,1,5,37.554908,126.914464,7109,39,97,23,7,1,410.6743443049704,2,25,508151.67,471457.29,16304790.917881167,208400000.0,2341573.033707865,0.0030359932821497,438,769,702.8000000000001
월세,220,"4,000",34,1,2,37.555599,126.908625,867,32,79,57,3,1,137.30643766092376,2,43,508151.67,471457.29,18756519.217932116,92800000.0,2729411.7647058824,0.0003176508620689,1637,470,703.4000000000001
월세,130,"2,000",27,1,1,37.557927,126.928334,1838,19,121,53,5,1,272.8325656087047,4,54,508151.67,471457.29,17301433.437752537,51200000.0,1896296.2962962964,0.0009692578125,1053,617,704.2
월세,900,1억,259,1,4,37.556634,126.931769,2182,33,108,48,9,1,481.4970561543154,2,84,508151.67,471457.29,16685020.59497028,316000000.0,1220077.22007722,0.001788411392405,688,709,704.8000000000001
월세,230,"4,500",72,2,3,37.548324,126.921913,934,27,239,43,5,1,106.88118525041992,4,57,508151.67,471457.29,17996956.341611523,100200000.0,1391666.6666666667,0.0006711377245508,1332,550,706.4000000000001
월세,400,"6,000",92,B1,5,37.549813,126.935235,2738,47,2,1,11,2,233.74884900649008,6,1,508151.67,471457.29,16754201.949568855,156000000.0,1695652.1739130437,0.0016147179487179,739,699,707.0
월세,270,"4,000",108,2,4,37.55499,126.926239,1471,41,110,34,5,1,256.26681998669585,2,29,508151.67,471457.29,16788592.01162183,104800000.0,970370.3703703705,0.0015159160305343,762,694,707.6
월세,150,"2,000",67,5,5,37.553483,126.920864,943,40,145,46,5,0,573.2714743538182,2,48,508151.67,471457.29,17047641.322676595,56000000.0,835820.895522388,0.0011282321428571,942,649,707.6
월세,"1,200","1억 5,000",320,1,3,37.554443,126.918869,9360,45,111,39,5,0,650.3526106310052,2,45,508151.67,471457.29,15629111.827120325,438000000.0,1368750.0,0.0068383561643835,122,854,707.6
월세,200,"2,000",82,3,3,37.559124,126.926204,6595,16,159,89,5,1,226.7473828420505,2,94,508151.67,471457.29,15590002.629663445,68000000.0,829268.2926829269,0.007952794117647,86,863,707.6000000000001
월세,500,1억,101,1,4,37.551097,126.923738,953,39,176,44,4,1,383.9788627286002,4,52,508151.67,471457.29,18528294.67692546,220000000.0,2178217.8217821782,0.0004375136363636,1566,494,708.4000000000001
월세,300,"3,000",125,3,5,37.554295,126.926797,8287,39,108,26,4,1,345.4701690365408,2,29,508151.67,471457.29,15440151.286434283,102000000.0,816000.0,0.0101556372549019,42,876,709.2
월세,165,"2,000",70,1,1,37.555381,126.944483,660,28,2,45,6,1,201.9676107043624,6,37,508151.67,471457.29,17607874.877183013,59600000.0,851428.5714285715,0.0007751677852348,1216,583,709.6
월세,400,"7,000",79,1,5,37.557896,126.90879,1284,27,75,37,4,1,229.1832460674728,8,34,508151.67,471457.29,18107237.61010596,166000000.0,2101265.8227848103,0.0006110602409638,1396,538,709.6
월세,300,"5,000",111,1,3,37.555977,126.912623,1359,30,84,23,3,1,227.008664250596,8,25,508151.67,471457.29,16962872.16362028,122000000.0,1099099.0990990992,0.0012364672131147,886,666,710.0000000000001
월세,300,"5,000",59,1,1,37.576754,126.897139,2027,24,2,4,9,2,339.0583379767045,2,5,508151.67,471457.29,17176298.161104575,122000000.0,2067796.6101694915,0.0009802704918032,1048,627,711.2
월세,700,1억,311,B1,6,37.558939,126.92272,2199,31,105,81,9,1,304.55832515619835,2,91,508151.67,471457.29,16386961.344531352,268000000.0,861736.3344051447,0.0025518246268656,509,762,711.4000000000001
월세,180,"5,000",13,1,3,37.539094,126.951147,6943,46,1,2,4,1,462.89652400841646,4,7,508151.67,471457.29,17188096.833401788,93200000.0,7169230.769230769,0.0009684442060085,1054,626,711.6
월세,220,"3,000",49,1,4,37.556383,126.932513,1770,37,100,49,9,1,410.3204958238058,2,94,508151.67,471457.29,17083321.195981048,82800000.0,1689795.918367347,0.0010474637681159,999,640,711.8
월세,240,"3,000",75,1,3,37.549188,126.921502,934,27,238,48,6,1,202.37485788943707,4,64,508151.67,471457.29,17539967.181397106,87600000.0,1168000.0,0.0007996575342465,1198,591,712.4000000000001
월세,210,"2,000",90,B1,6,37.553676,126.918353,9360,41,114,35,6,0,620.4082933740339,0,47,508151.67,471457.29,15373156.408721969,70400000.0,782222.2222222222,0.011965909090909,18,886,712.4000000000001
월세,270,"5,000",29,B1,40,37.544935,126.9506,2685,38,1,11,7,1,134.33590978822096,12,17,508151.67,471457.29,17856909.47310563,114800000.0,3958620.6896551726,0.0006782665505226,1322,563,714.8000000000001
월세,350,"6,000",64,1,5,37.548144,126.921043,934,27,248,43,6,1,166.43158105887295,2,59,508151.67,471457.29,18485303.895082932,144000000.0,2250000.0,0.0004151111111111,1578,499,714.8000000000001
월세,130,"2,000",33,1,4,37.545583,126.955193,3797,36,0,4,8,1,362.0438893169767,2,7,508151.67,471457.29,16365762.415111227,51200000.0,1551515.1515151516,0.00244728515625,525,763,715.4
월세,350,"5,000",36,1,17,37.542975,126.94786,2856,42,5,10,8,2,348.8751419453538,6,19,508151.67,471457.29,17557016.103687875,134000000.0,3722222.222222222,0.0007672835820895,1221,589,715.4000000000001
월세,250,"3,000",66,1,7,37.556261,126.932465,1770,38,101,48,10,1,409.9565479900746,2,93,508151.67,471457.29,16842711.61314268,90000000.0,1363636.3636363635,0.001298,860,680,716.0
월세,240,"3,000",68,2,4,37.549093,126.921656,934,27,236,48,6,1,185.9080294303523,4,64,508151.67,471457.29,17731487.503805116,87600000.0,1288235.294117647,0.0007250228310502,1273,577,716.2
월세,100,"2,000",49,2,3,37.549248,126.931235,2021,55,0,1,7,2,210.16845579504675,8,0,508151.67,471457.29,16480027.506696748,44000000.0,897959.1836734693,0.002250659090909,571,753,716.6
월세,250,"5,000",125,1,5,37.55505,126.932505,2033,45,93,43,9,2,386.9231168788804,2,70,508151.67,471457.29,16408059.821812032,110000000.0,880000.0,0.0023102272727272,554,759,718.0
월세,330,"5,000",99,5,8,37.547424,126.923476,870,23,193,31,4,1,63.879481060764746,2,34,508151.67,471457.29,17846713.168000106,129200000.0,1305050.505050505,0.000666640866873,1337,564,718.6000000000001
월세,240,"8,000",132,B1,5,37.555125,126.922836,2283,34,130,44,8,1,321.1797560560481,2,44,508151.67,471457.29,16484360.559030978,137600000.0,1042424.2424242424,0.0021900872093023,587,752,719.0
월세,400,1억,131,1,3,37.551155,126.923863,953,41,175,42,4,1,392.6493624580335,4,50,508151.67,471457.29,17935164.42718151,196000000.0,1496183.2061068702,0.0006369540816326,1372,556,719.2
월세,"1,300","2억 5,000",165,전체층,1,37.553019,126.925255,7227,44,148,34,2,1,464.149985961165,2,32,508151.67,471457.29,16516111.700708427,562000000.0,3406060.606060606,0.002121806049822,612,748,720.8
월세,270,"6,000",90,1,2,37.548677,126.921288,934,27,245,48,6,1,174.44268999534765,4,65,508151.67,471457.29,17793264.16125488,124800000.0,1386666.6666666667,0.0006735576923076,1328,569,720.8000000000001
월세,470,"6,000",200,2,4,37.554202,126.916781,7549,42,104,27,8,0,591.2655547343054,0,29,508151.67,471457.29,15375055.851586327,172800000.0,864000.0,0.0087372685185185,66,885,721.2
월세,280,"5,000",71,2,2,37.560413,126.920755,1050,35,61,74,8,0,542.7288983919087,6,64,508151.67,471457.29,17888849.131142605,117200000.0,1650704.225352113,0.0006360921501706,1373,560,722.6
월세,140,"2,000",30,2,5,37.548007,126.925228,5652,36,152,25,4,1,211.953640210806,2,23,508151.67,471457.29,16063088.994149532,53600000.0,1786666.6666666667,0.0031634328358208,418,800,723.6
월세,300,"4,500",116,2,2,37.564302,126.922649,1010,22,78,103,5,0,784.4997907014036,6,94,508151.67,471457.29,17050951.149472747,117000000.0,1008620.6896551724,0.0010013675213675,1031,648,724.6
월세,"1,804","3억 6,530",248,1,4,37.551275,126.923572,953,38,184,43,4,1,400.8013398977055,4,52,508151.67,471457.29,18507383.116751704,798260000.0,3218790.3225806453,0.0002960739608648,1645,496,725.8
월세,130,"2,000",16,1,5,37.560631,126.920559,1660,33,60,75,7,0,571.7466045051615,6,63,508151.67,471457.29,18122322.817295816,51200000.0,3200000.0,0.00051875,1485,537,726.6
월세,150,"1,000",39,1,3,37.546724,126.932819,3217,44,0,1,9,1,109.21560478145192,6,0,508151.67,471457.29,16177007.455370072,46000000.0,1179487.1794871795,0.0027274565217391,482,788,726.8000000000001
월세,85,"1,000",23,1,4,37.55348,126.932674,834,56,70,26,11,2,321.3880969361878,0,32,508151.67,471457.29,17821395.036412403,30400000.0,1321739.1304347827,0.0006309868421052,1379,565,727.8
월세,200,"2,000",123,B1,5,37.559783,126.921784,1087,35,83,80,9,1,428.4125497232265,6,84,508151.67,471457.29,16513264.78898566,68000000.0,552845.5284552845,0.0019661911764705,643,749,727.8000000000001
월세,800,1억,357,2,6,37.549113,126.931093,2021,56,0,1,6,1,200.60810460252108,8,0,508151.67,471457.29,16239042.759816099,292000000.0,817927.1708683473,0.0024708801369863,520,780,728.0
월세,300,"4,000",48,1,3,37.562712,126.92281,1357,25,78,119,6,0,654.2972131575488,6,102,508151.67,471457.29,17975262.334646903,112000000.0,2333333.333333333,0.0005815714285714,1432,552,728.0
월세,360,"4,000",99,4,5,37.562831,126.924535,1010,21,78,118,6,0,631.447824393877,6,106,508151.67,471457.29,17330227.098303866,126400000.0,1276767.6767676768,0.0007910601265822,1203,613,731.0
월세,140,"2,000",39,1,7,37.555063,126.933058,2032,44,78,43,9,2,338.15452582181166,2,82,508151.67,471457.29,16643322.399818197,53600000.0,1374358.9743589745,0.0014785074626865,775,722,732.6
월세,170,"2,000",61,B1,3,37.565471,126.923667,1048,22,67,108,6,0,795.3373005727138,8,92,508151.67,471457.29,16948941.097666517,60800000.0,996721.31147541,0.001051447368421,995,670,735.0
월세,105,"1,000",34,1,1,37.552752,126.935928,2233,42,21,22,11,2,98.72205344270556,8,28,508151.67,471457.29,16295240.32080203,35200000.0,1035294.1176470588,0.002156875,597,771,736.2
월세,230,"4,000",65,1,5,37.549383,126.921744,934,29,224,49,6,1,209.5249156744919,2,64,508151.67,471457.29,17715393.040189113,95200000.0,1464615.3846153845,0.0006377100840336,1370,579,737.2
월세,270,"5,000",66,2,2,37.548275,126.922351,940,26,231,40,5,1,76.25261143518345,2,54,508151.67,471457.29,17937479.84284211,114800000.0,1739393.9393939397,0.0005404181184668,1467,555,737.4000000000001
월세,300,"4,500",109,2,4,37.564227,126.922549,1010,22,78,102,5,0,782.4507882831746,6,92,508151.67,471457.29,17037197.705753352,117000000.0,1073394.495412844,0.0009409401709401,1079,652,737.4000000000001
월세,150,"1,000",29,1,3,37.561264,126.920281,1031,29,63,81,5,0,638.0519380645636,6,63,508151.67,471457.29,17591496.872586653,46000000.0,1586206.896551724,0.0006499782608695,1351,585,738.2
월세,250,"3,500",91,1,3,37.55351,126.92311,5840,40,147,43,6,1,455.7432152323801,2,41,508151.67,471457.29,15412868.062388586,95000000.0,1043956.043956044,0.0055941052631578,181,879,739.4000000000001
월세,430,"6,000",87,1,1,37.555111,126.926344,1471,42,110,35,5,1,246.47657520250183,2,30,508151.67,471457.29,17210352.59084668,163200000.0,1875862.0689655168,0.0007841727941176,1209,624,741.0
월세,500,"8,000",135,1,5,37.559813,126.920612,1050,39,60,60,8,0,511.5226505269378,6,57,508151.67,471457.29,17403244.31738416,200000000.0,1481481.4814814816,0.00070875,1294,604,742.0
월세,150,"1,000",75,B1,3,37.544854,126.914861,6583,16,73,16,3,0,521.9567837170592,2,24,508151.67,471457.29,15117027.632174095,46000000.0,613333.3333333334,0.010733152173913,30,920,742.0
월세,150,"2,000",116,B1,5,37.557644,126.908344,1284,30,67,45,4,1,228.8527697264785,8,36,508151.67,471457.29,16011978.334078846,56000000.0,482758.6206896552,0.0026597142857142,492,808,744.8000000000001
월세,310,"3,700",73,1,14,37.578549,126.894288,316,23,9,2,10,1,280.3609301712526,2,4,508151.67,471457.29,18381536.259291224,111400000.0,1526027.397260274,0.0002070736086175,1691,509,745.4000000000001
월세,190,"2,000",70,2,5,37.557131,126.921249,1647,34,59,44,7,1,364.2965210077869,2,40,508151.67,471457.29,16439009.888579518,65600000.0,937142.8571428572,0.0017574695121951,696,758,745.6
월세,220,"3,000",45,1,3,37.548151,126.922365,940,26,232,40,5,1,64.67595003268033,2,52,508151.67,471457.29,17899032.17227925,82800000.0,1840000.0,0.0005108695652173,1492,559,745.6000000000001
월세,90,"1,000",85,B1,4,37.563725,126.92614,1095,25,89,132,6,0,729.5116989914239,0,112,508151.67,471457.29,15894646.497302,31600000.0,371764.70588235295,0.002945411392405,453,820,746.6
월세,110,"1,000",36,B1,5,37.554217,126.926937,8287,40,108,25,4,1,358.1143992020258,2,26,508151.67,471457.29,15142012.545601008,36400000.0,1011111.1111111112,0.008195934065934,78,916,748.4000000000001
월세,350,"5,000",78,1,5,37.548778,126.922138,940,28,228,47,5,1,133.81807989185313,2,60,508151.67,471457.29,17792986.30621315,134000000.0,1717948.717948718,0.0005471641791044,1463,570,748.6
월세,190,"3,500",50,1,5,37.561109,126.920106,1660,30,59,70,6,0,637.1084839480343,6,55,508151.67,471457.29,16823428.35370406,80600000.0,1612000.0,0.0010297766749379,1010,684,749.2
월세,80,"2,000",57,3,5,37.547752,126.93119,2021,46,0,1,7,1,78.07029685016136,8,0,508151.67,471457.29,15874837.241809836,39200000.0,687719.298245614,0.0029386989795918,455,824,750.2
월세,280,"3,500",99,전체층,2,37.577243,126.896725,316,28,2,4,10,2,381.1539844580721,2,5,508151.67,471457.29,18215883.486600503,102200000.0,1032323.2323232325,0.0003061056751467,1642,529,751.6000000000001
월세,220,"3,000",82,2,4,37.559796,126.921363,1050,36,77,75,8,1,457.4739467599401,6,77,508151.67,471457.29,16801958.037385244,82800000.0,1009756.0975609756,0.0010398550724637,1005,691,753.8000000000001
월세,185,"2,000",161,3,4,37.545548,126.933366,5164,32,0,0,10,1,244.2625635673975,8,0,508151.67,471457.29,14975242.455986274,64400000.0,400000.0,0.01291,16,939,754.4000000000001
월세,450,"5,000",92,1,6,37.546339,126.92268,940,24,190,32,5,1,153.864662613368,2,32,508151.67,471457.29,17724804.793547347,158000000.0,1717391.3043478262,0.0005473417721518,1462,578,754.8000000000001
월세,140,"2,000",27,1,5,37.554405,126.92667,8287,39,108,28,4,1,330.07492628795507,2,30,508151.67,471457.29,15528775.347946731,53600000.0,1985185.1851851847,0.004174421641791,296,870,755.2
월세,185,"3,000",53,1,5,37.545982,126.922143,1030,24,187,32,5,1,202.69100580124,0,34,508151.67,471457.29,17174126.42804001,74400000.0,1403773.5849056605,0.0007337365591397,1265,628,755.4000000000001
월세,130,"2,000",36,2,4,37.562449,126.92466,1059,22,78,116,7,0,587.9972026043846,6,108,508151.67,471457.29,17132712.389883634,51200000.0,1422222.2222222222,0.0007446093749999,1253,631,755.4000000000001
월세,400,"5,000",136,1,5,37.563845,126.92272,937,23,78,107,6,0,776.0746031368885,6,95,508151.67,471457.29,16964089.813362997,146000000.0,1073529.4117647058,0.0008728219178082,1132,665,758.4
월세,400,"5,000",151,2,7,37.548942,126.920991,934,27,248,49,6,1,213.31207007880897,2,66,508151.67,471457.29,16826237.825382035,146000000.0,966887.417218543,0.0009659863013698,1061,683,758.6
월세,190,"2,000",29,1,5,37.54903,126.924044,870,31,178,35,4,1,179.97611109028708,2,43,508151.67,471457.29,18027057.143576074,65600000.0,2262068.965517241,0.0003846036585365,1603,548,759.0
월세,220,"3,000",70,3,4,37.562703,126.924317,1010,21,78,117,7,0,619.931555465396,6,108,508151.67,471457.29,16964732.172474913,82800000.0,1182857.142857143,0.0008538647342995,1146,664,760.4000000000001
월세,300,"1억 3,000",132,3,6,37.542665,126.946671,4828,38,32,10,8,2,349.82537940653435,6,19,508151.67,471457.29,15723245.210470859,202000000.0,1530303.0303030305,0.0031549306930693,421,846,761.0000000000001
월세,70,"1,500",21,1,2,37.54708,126.928591,3435,41,0,5,6,1,302.8241962652991,2,1,508151.67,471457.29,16006136.796214256,31800000.0,1514285.7142857143,0.002268396226415,566,810,761.2
월세,200,"2,000",89,1,5,37.547088,126.929766,1574,44,0,2,8,1,200.5536817371828,4,0,508151.67,471457.29,16065027.962314826,68000000.0,764044.9438202247,0.0020600882352941,623,799,763.8000000000001
월세,320,"4,000",71,B1,5,37.56251,126.924108,1439,21,78,114,7,0,601.8876279018552,6,105,508151.67,471457.29,16918409.640251487,116800000.0,1645070.4225352113,0.000874734589041,1128,673,764.0
월세,630,"1억 3,000",135,1,9,37.554018,126.919221,9360,44,100,41,5,0,647.6291835327618,2,46,508151.67,471457.29,15345773.558337333,281200000.0,2082962.962962963,0.0044935988620199,262,890,764.4
월세,280,"2,000",54,1,4,37.551423,126.937179,4403,35,21,7,13,2,139.07298191714526,8,3,508151.67,471457.29,15789559.16945306,87200000.0,1614814.8148148148,0.0027266284403669,483,835,764.6
월세,150,"3,000",86,B1,5,37.54943,126.921056,934,24,240,49,6,1,247.77765825250103,2,66,508151.67,471457.29,16607628.583622577,66000000.0,767441.8604651163,0.0012170303030303,897,732,765.0
월세,90,"1,000",33,2,4,37.560474,126.922822,3352,29,95,97,8,1,429.0272140822237,6,100,508151.67,471457.29,15584767.870887417,31600000.0,957575.7575757576,0.0035005063291139,369,865,765.8
월세,370,"3,000",32,1,3,37.577952,126.896377,316,26,4,4,9,2,328.3668878310912,2,5,508151.67,471457.29,18248106.817830972,118800000.0,3712500.0,8.511784511784512e-05,1725,526,765.8
월세,"1,500",5억,162,1,4,37.550859,126.923522,953,39,177,43,5,1,354.4423695457588,4,51,508151.67,471457.29,18204583.168153275,860000000.0,5308641.975308642,0.0001795186046511,1705,531,765.8
월세,350,"5,000",99,B1,3,37.555082,126.927117,1471,38,108,33,5,1,280.1166307862356,2,25,508151.67,471457.29,16672628.63526186,134000000.0,1353535.3535353534,0.0010867835820895,978,713,766.0
월세,150,"2,000",36,1,4,37.576423,126.896913,2357,25,2,4,9,1,359.6188419533541,2,4,508151.67,471457.29,16306607.009982044,56000000.0,1555555.5555555555,0.0015152142857142,764,767,766.4000000000001
월세,500,"8,000",110,1,5,37.559845,126.920683,1050,39,60,61,8,0,508.44799939603104,6,58,508151.67,471457.29,17432650.602495477,200000000.0,1818181.818181818,0.0005775,1438,600,767.6
월세,150,"2,000",66,B1,3,37.565399,126.923174,909,22,67,99,6,0,759.7606246315191,8,84,508151.67,471457.29,16667274.875827514,56000000.0,848484.8484848485,0.0010713214285714,987,715,769.4
