name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop
이수살롱,37.4885077,126.97912,서울 동작구 동작대로29길 53 2층 이수살롱,88,"2,000",4.67,3386
카페라르고,37.4774126,126.9794212,서울 동작구 동작대로1길 36,215,800,4.46,962
오다가다,37.4909675,126.9818256,서울 동작구 동작대로35길 10,235,"4,000",4.56,2490
앞마당커피,37.5015093,126.9345949,서울 동작구 성대로1길 24,214,200,,10918
뺑빼르망떼,37.510428,126.9458417,서울 동작구 만양로8길 68 1층,211,"1,000",,556
위켄드쿠키,37.4796337,126.9795064,서울 동작구 동작대로9가길 18-1,118,800,4.82,1013
루시케이크,37.4900405,126.9817433,서울 동작구 동작대로33가길 9 1층,8,400,,1733
앳더스크,37.4864101,126.9797093,서울 동작구 사당로29가길 32 앳더스크,33,900,,2722
카페 우야우,37.4789621,126.9792533,서울 동작구 사당로28길 63 1층 카페 우야우,85,200,4.66,1219
카페희다 사당점,37.4810329,126.9815519,서울 동작구 동작대로 49 1층,146,100,,1393
더플롯커피 5호점,37.4913224,126.9231436,서울 동작구 보라매로5길 43 111호,180,500,4.17,4446
케이크팝,37.4949915,126.9574842,서울 동작구 사당로 28 2층,432,"1,000",4.57,594
코랄밸리,37.4986832,126.9313423,서울 동작구 국사봉1길 62,421,"1,000",4.54,1037
오후홍콩,37.5078929,126.9600895,서울 동작구 흑석로13가길 29 오후홍콩,169,"1,000",4.46,410
투썸플레이스 보라매삼성쉐르빌점,37.4916513,126.9234945,서울 동작구 보라매로5길 43 1층 121호,"1,562",100,,4446
스타벅스 상도역점,37.5031936,126.9484581,서울 동작구 상도로37길 1,"2,503",300,4.5,1731
뉴타입그루브,37.4855706,126.972447,서울 동작구 사당로17라길 8 1층,52,"1,000",4.36,2165
몽소베이커리&카페 노량진점,37.513343,126.9405278,서울 동작구 노량진로 132 한빛요리학원,679,400,4.36,609
베러배러,37.4912857,126.9249713,서울 동작구 보라매로3길 29 보라매해태타워 1층 13호,406,600,,3357
더디저트랩,37.5030142,126.943629,서울 동작구 장승배기로10길 100,241,500,4.4,4188
나리당,37.4848974,126.9688275,서울 동작구 사당로16가길 93 1층 나리당,43,400,4.53,3048
단골커피,37.5124269,126.9348622,서울 동작구 등용로14길 61,245,300,4.62,7260
아뜨레케이크,37.4983053,126.9276422,서울 동작구 여의대방로22길 138,67,500,4.22,1063
st.535로스터리카페,37.5043736,126.9422357,서울 동작구 상도로30길 40 두산위브트레지움 2차 상가 106호,218,200,4.65,4188
캉파뇽제빵소 사당점,37.4769112,126.9784949,서울 동작구 남부순환로 2067,727,500,4.5,938
블랑제리꾸끄,37.5077387,126.9476192,서울 동작구 만양로 37 1층,175,900,4.64,2584
"카페,로뎀",37.5079456,126.964105,서울 동작구 현충로 94 1층 카페로뎀,138,100,4.43,2753
요굿트,37.4863067,126.9796363,서울 동작구 사당로29가길 28,81,800,,2722
카페알코브,37.5003648,126.9265794,서울 동작구 대방동1길 12 1층,353,"1,000",4.76,741
블랑제리 가마,37.4848818,126.9712303,서울 동작구 사당로13길 31 두산위브트레지움상가,"1,754","1,000",4.46,2590
LITITCOFFEE,37.5040929,126.9533928,서울 동작구 상도로47바길 48 1층 릿잇커피,127,"1,000",4.55,2235
스타벅스 이수자이점,37.484414,126.980047,서울 동작구 사당로 300,"3,775",200,4.47,2614
번스토리,37.5135043,126.9428438,서울 동작구 노량진로 152-1,548,200,4.46,609
더빈마켓,37.4984924,126.9239485,서울 동작구 여의대방로24길 65,582,700,4.41,793
스타벅스 노량진동점,37.513068,126.946537,서울 동작구 노량진로 190,"2,514",300,4.53,1908
헤븐리가든,37.5042161,126.9458467,서울 동작구 상도로34길 11,150,900,4.38,679
몽소,37.4999294,126.9280252,서울 동작구 상도로 65 대방동빌딩,"1,405",500,4.42,2173
바모스,37.4878575,126.9120435,서울 동작구 신대방길 9 1층,86,100,,1074
쉬즈베이글 노량진점,37.5126442,126.9415901,서울 동작구 노량진로 140 102호 쉬즈베이글 노량진점(메가스터디타워),397,100,4.38,609
젠카페,37.4963365,126.943982,서울 동작구 양녕로26길 49 1층,134,100,,2327
FOLD,37.511948,126.9452583,서울 동작구 만양로14가길 8 1층,227,"1,000",4.78,1908
베러댄와플 중앙대점,37.5078498,126.9623795,서울 동작구 서달로 163 세명빌딩 1층,279,100,4.63,8937
마미파이,37.4828942,126.9795305,서울 동작구 동작대로17길 20,103,400,4.7,5212
BREAD J,37.5049766,126.9401512,서울 동작구 상도로 192 미담치과의원,"1,085","1,000",4.44,4188
카페인중독 대방점,37.50363,126.9241019,서울 동작구 대방동27길 36 1층,48,~100,,741
설빙 보라매점,37.4914382,126.9248798,서울 동작구 보라매로3길 29 해태보라매타워 2층,"1,394",100,4.39,3357
앳더블랑,37.5077947,126.9600071,서울 동작구 흑석로13가길 33 1층,120,700,4.38,410
카페 하나,37.4857179,126.9046747,서울 동작구 시흥대로 596 1층 101호 카페하나,160,600,4.7,1740
블랑제리가마,37.5051449,126.9467525,서울 동작구 만양로 6,670,600,4.4,3638
메가커피 동작남성점,37.4834571,126.974751,서울 동작구 사당로 243 동국빌딩 1층,"1,149",~100,4.44,2204
펠어커피 상도점,37.5031004,126.9503138,서울 동작구 상도로41가길 12 1층 펠어커피,228,"2,000",4.66,2235
푼,37.4828751,126.9804741,서울 동작구 동작대로17길 14-2 1층 101호,10,~100,,4851
투썸플레이스 노량진점,37.5135474,126.9452533,서울 동작구 노량진로 174,"1,064",200,4.32,1908
스타벅스 사당역점,37.4784073,126.9814094,서울 동작구 동작대로 21,"5,429",600,4.45,912
브루잉버니즈,37.5033689,126.9363067,서울 동작구 상도로 153 혜현빌딩 103호,31,~100,,9085
토모니베이커리,37.495745,126.953733,서울 동작구 상도로 370,590,400,4.31,2419
토크넌센스,37.5068369,126.95967,서울 동작구 흑석로8길 7 Talk nonsense,47,"1,000",4.18,410
와플대학 노량진캠퍼스,37.5124289,126.9443781,"서울 동작구 만양로 100 (노량진동, 노량진한국법학원) 1층 와플대학",303,100,4.44,1343
고미제과,37.5108421,126.9456831,서울 동작구 만양로14다길 19 1층 102호 고미제과,145,900,4.83,556
키키버터,37.4806489,126.9784874,서울 동작구 동작대로9길 55-1 1층,47,300,,1080
오누이,37.4916294,126.9091225,서울 동작구 시흥대로 676 혜석빌딩,293,500,4.45,780
브라운필,37.4980215,126.9527791,서울 동작구 상도로37길 72 지하1층,235,200,4.39,3441
바이엠,37.5045615,126.9461613,서울 동작구 상도로34길 1 1충,167,100,4.65,679
이공커피 흑석본점,37.5068792,126.9615279,서울 동작구 서달로 151 이공커피,412,100,4.62,410
언니의식빵가게,37.4954041,126.9118228,서울 동작구 여의대방로 30 현대상가 B동 105호,410,100,4.58,2232
달쿠마,37.4941375,126.9543356,서울 동작구 상도로 392-20 1층,117,700,4.57,2070
카페비엔,37.5110023,126.9455778,서울 동작구 만양로14다길 17 1층,"1,494",500,4.95,556
동장군 친구들,37.4784998,126.9792403,서울 동작구 동작대로7길 56 1층,60,300,4.54,1206
메트로제빵소,37.4765228,126.981409,서울 동작구 남부순환로 2089 2호선 개찰구옆 106호,"1,449",400,4.38,974
네오베이커리,37.4788236,126.9780573,서울 동작구 사당로26길 111 1층 전봇대 옆 NEObakery,100,300,,1206
휘게,37.4973969,126.9511275,서울 동작구 상도로52길 19 2층,104,500,4.31,2527
이수커피,37.4841713,126.9811114,서울 동작구 동작대로23길 13 1층 이수커피,234,~100,4.42,3999
한나식빵 신대방삼거리역점,37.4980023,126.928277,서울 동작구 보라매로 98,"1,058",200,4.38,1082
아트나인&잇나인,37.4846358,126.9816553,서울 동작구 동작대로 89 골든시네마 12층 아트나인&잇나인,"1,040","2,000",4.5,2024
코너빈커피,37.5062384,126.9403085,서울 동작구 장승배기로 96-2 2층201호,157,300,4.76,775
몬드 마카롱,37.4858057,126.9720834,서울 동작구 사당로13길 38-1 1층,106,600,4.63,1982
아늑스터디카페 신대방점,37.4964238,126.9279866,서울 동작구 보라매로 78 4층,,~100,,11796
미완성카페 성대점,37.4994011,126.9320174,"서울 동작구 성대로2길 5-5 1, 2층",349,300,4.48,1081
달의둥지,37.4847477,126.9714737,서울 동작구 사당로13길 31,301,600,4.63,2590
투디카페,37.5021183,126.9488348,서울 동작구 상도로 285 리버웨이 1층,137,300,,3039
요거트월드 신대방점,37.4878421,126.9061358,서울 동작구 신대방1가길 38 106동 111호 요거트월드,63,100,4.68,1761
팔공티 노량진점,37.5134201,126.9459309,서울 동작구 노량진로 180 1층,699,100,4.65,1908
할리스 노량진역점,37.513936,126.94339,서울 동작구 노량진로 157,660,200,4.37,609
커스텀요거트,37.5073899,126.9597364,서울 동작구 흑석로 91 1층 커스텀요거트,343,400,4.91,410
이수당,37.4823977,126.9767436,서울 동작구 동작대로15길 87 101호,43,200,,22383
투썸플레이스 이수역점,37.487609,126.980422,"서울 동작구 동작대로27길 28 2,3층","1,875",200,4.48,1768
러윗츠,37.5019925,126.9504891,서울 동작구 상도로41길 24 1층,162,600,4.69,3039
뚜레쥬르 노량진삼거리점,37.5127387,126.9400661,서울 동작구 장승배기로 169 대명학원,748,~100,4.33,540
할리스 장승배기역점,37.5058647,126.9384711,서울 동작구 장승배기로11가길 11 상도파크자이 단지내상가 1층,651,~100,,1851
카페희희,37.4985056,126.9337659,서울 동작구 성대로 52 B06호,57,200,4.96,1081
히뽀1997,37.5116681,126.9540588,서울 동작구 노량진로24길 36,183,900,4.6,331
오소카페,37.4975763,126.9209148,서울 동작구 여의대방로22길 18 1층,32,~100,,1206
더블프레쉬,37.5126442,126.9415901,서울 동작구 노량진로 140 메가스터디타워 110호,433,500,4.55,609
흑석커피,37.5076047,126.9631087,서울 동작구 서달로14가길 5 1층,159,800,4.49,332
달콤쌉싸롱,37.5128341,126.9382145,서울 동작구 노량진로12길 12-4 보라매고시원,168,300,4.52,540
컴포즈커피 사당임하빌딩점,37.4768761,126.9779237,서울 동작구 남부순환로 2061 1층 컴포즈커피,820,~100,4.53,6157
스타벅스 숭실대점,37.4953807,126.9548891,서울 동작구 사당로 4,"2,320",200,4.53,3186
그루비,37.5019023,126.9498017,서울 동작구 상도로41길 13 1층,70,300,4.41,3039
커피집,37.4881434,126.9073429,서울 동작구 대림로 55 1층 101호,159,~100,4.54,1666
브라보커피,37.4983736,126.9242422,서울 동작구 여의대방로24길 72 1층 브라보커피,62,400,4.68,869
달굼당,37.4976437,126.9295398,서울 동작구 국사봉2다길 17 1층,484,"2,000",4.81,1082
선녀호두파이,37.5036012,126.9476077,서울 동작구 상도로 267 1층 선녀호두파이,71,~100,4.7,3638
리앤홍 카페,37.5078426,126.964031,서울 동작구 서달로14길 18 2층,38,500,4.48,2753
214 Baker Street,37.4966945,126.945102,서울 동작구 양녕로20길 100,58,200,,3436
바나프레소 보라매역점,37.4994312,126.9205835,서울 동작구 여의대방로 140,204,~100,,922
배스킨라빈스 신대방삼거리역,37.4999182,126.9285259,서울 동작구 상도로 69 상원빌딩,"2,311",~100,4.3,1152
카페 엘 마르코,37.5130261,126.9313744,서울 동작구 노량진로 48 현대종합상가 나동 101호 카페 엘 마르코,45,~100,,10459
메가커피 이수역점,37.4846445,126.9817437,서울 동작구 동작대로 89 1층 104호,995,~100,,2024
배스킨라빈스 이수역,37.4874871,126.9810744,서울 동작구 동작대로27길 15 서범빌딩,"2,345",100,4.43,1488
카페아무르,37.4804392,126.9718072,서울 동작구 사당로16길 75 1층 카페아무르,67,200,4.81,1758
에이치플레이스,37.5043038,126.9230963,서울 동작구 여의대방로36길 10 1층 에이치플레이스,103,100,4.37,741
유프카페 중앙대후문점,37.5051604,126.9537401,서울 동작구 흑석로 27 2층,43,~100,,2235
공차 보라매점,37.491708,126.925372,서울 동작구 보라매로5가길 7 캐릭터 그린빌,"1,567",~100,4.41,2388
파리바게뜨 사당역점,37.4787021,126.9814201,서울 동작구 동작대로 25 (사당동 1031-28),"2,268",100,4.38,912
그랩커피&브런치,37.5066467,126.9595329,서울 동작구 흑석로8길 12 1층 그랩커피&브런치,168,600,4.5,11380
할리스 대방역점,37.5104065,126.9247374,서울 동작구 알마타길 6 할리스커피 대방역점,764,~100,4.51,2113
샌드뱅크,37.4826727,126.9709723,서울 동작구 사당로14길 38 1층 코너 카페,55,100,4.56,1758
이디야커피 사당점,37.4806642,126.9815661,서울 동작구 동작대로 45 1층,524,~100,4.36,1393
블랙컵,37.5128161,126.9423057,서울 동작구 노량진로14길 15 1층,430,100,4.89,609
커피나무 상도점,37.5047695,126.9517564,서울 동작구 흑석로 10 한림고시원 1층 커피나무,172,~100,4.59,2235
스윗드오,37.5127687,126.9273569,서울 동작구 노량진로 10 지하2층 먹거리매장 5호,42,100,4.81,4098
콘레드커피 노량진1호점,37.5117327,126.9453606,서울 동작구 만양로14가길 4 1층,351,~100,4.53,1908
공차 노량진학원가점,37.5127943,126.9435378,서울 동작구 노량진로16길 16 청암빌딩,"1,653",200,4.47,609
카페클라츠,37.4840105,126.9685853,서울 동작구 사당로8길 32 1층,3,~100,,3048
eea cafe,37.4943463,126.9577276,서울 동작구 상도로61가길 6 1층,142,600,4.66,2815
더벤티 장승배기역점,37.5044488,126.9388798,서울 동작구 상도로 180,585,~100,4.59,3645
던킨 이수점,37.4909804,126.9821819,서울 동작구 동작대로35길 2 1층 던킨도너츠,48,~100,,2490
청맥살롱,37.5078138,126.9622753,서울 동작구 서달로 161-1 2층,76,600,4.81,8937
브레디언,37.4787423,126.9793254,서울 동작구 동작대로3길 40,123,"1,000",4.55,1219
엔제리너스 이수역점,37.48637,126.9810022,서울 동작구 동작대로25길 16 BF1 ~ 2F,"1,851",200,4.36,2024
벨라의 케이크,37.4971115,126.9523332,서울 동작구 상도로62길 69 B1층,53,500,,2070
"카페, 순",37.5080855,126.9476279,"서울 동작구 만양로 42 우성아파트 정문 대로변, 우성아파트 정문 대로변, 우성아파트 정문 대로변",63,~100,,1588
오페뜨 총신대점,37.4861385,126.9683524,서울 동작구 사당로 178 1층,298,200,4.35,3556
st.244,37.4830336,126.9748808,서울 동작구 사당로 244 318-100 (횡단보도앞),69,100,4.51,2204
이디야커피 신상도초교점,37.4977496,126.9431979,서울 동작구 양녕로 183,378,~100,,3011
배스킨라빈스 중앙대,37.5072818,126.9592706,서울 동작구 흑석로 87,"1,561",~100,4.45,11380
개러지 로스터,37.5006119,126.9507416,서울 동작구 상도로37길 39 1층,9,~100,,3039
커피팩토리쏘 본점,37.5130328,126.9476039,서울 동작구 노량진로 196,346,100,4.4,1908
던킨 사당점,37.4831994,126.9739202,"서울 동작구 사당로 236 (사당동,광산빌딩1층)","1,203",~100,4.44,2069
배스킨라빈스 장승배기역,37.5053947,126.9418311,서울 동작구 상도로 207,"1,164",~100,4.34,2777
메가커피 숭실대입구역점,37.496284,126.953284,서울 동작구 상도로 362-1,"1,300",~100,4.52,2419
웨이사이드,37.5015047,126.9534211,서울 동작구 상도로53길 49 세웅빌딩 2층,1,~100,,2235
할리스커피 이수역점,37.4840155,126.9817026,서울 동작구 동작대로 83 헤라피스빌딩,472,100,4.16,3999
공차 이수점,37.4876721,126.9811923,서울 동작구 동작대로27길 14,"1,422",100,4.42,1653
카페힐,37.5064639,126.9488399,서울 동작구 만양로2길 16,217,100,4.4,2474
빨라쪼델프레도 노량진점,37.5131516,126.9453234,서울 동작구 만양로18길 19 웅진독서실,168,300,4.61,1908
블랙모티브 사당역점,37.4788251,126.9795615,서울 동작구 동작대로7길 48 1층,185,300,4.53,1219
슈니퐁당,37.4950557,126.9575332,서울 동작구 사당로 28 1층 102호,216,200,4.42,594
24시 사계스터디카페 이수역점,37.4887463,126.9804249,서울 동작구 동작대로29나길 15 2층,85,~100,4.31,1791
커피나무 노량진학원점,37.5122967,126.9466117,서울 동작구 만양로14길 44 미영약국,169,~100,4.47,1851
커피팩토리쏘 공장점,37.5125996,126.9355335,서울 동작구 등용로14길 71 수동빌딩1층 커피팩토리쏘(공장점),230,~100,4.29,7260
