tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop
월세,110,"2,000",29,B1/3,남동향,37.551375,126.907773,3589
매매,0,"18억 5,000",195,2/8,남향,37.553633,126.926398,8742
매매,0,"2억 4,000",48,B1/19,동향,37.549815,126.954401,2313
매매,0,10억,26,1/4,남동향,37.548972,126.946799,2986
매매,0,"2억 5,000",29,2/2,,37.551541,126.948218,3837
월세,440,"5,000",170,8/15,북동향,37.553869,126.935428,2260
월세,300,"4,000",119,3/5,북향,37.557013,126.90402,1258
월세,190,"3,000",33,B1/3,북동향,37.560579,126.923681,1088
월세,"1,500",6억,428,1/7,,37.551674,126.962128,1696
월세,400,"5,000",80,1/4,동향,37.562554,126.925288,1059
월세,120,"2,000",33,1/4,동향,37.554329,126.917921,2481
월세,230,"5,000",59,3/4,동향,37.539643,126.94741,2576
월세,90,"1,000",29,B1/4,북동향,37.562748,126.918298,534
월세,400,"8,000",49,1/3,동향,37.552875,126.921322,917
월세,140,"2,000",42,1/4,동향,37.554479,126.905716,870
월세,350,"5,000",124,3/6,북향,37.550915,126.922024,940
월세,100,"3,000",49,1/1,남향,37.54603,126.956059,2611
월세,120,"2,000",23,1/2,북동향,37.555995,126.908536,870
월세,800,1억,357,2/6,남동향,37.549113,126.931093,2021
월세,380,"6,000",84,4/4,남향,37.556701,126.926283,6495
월세,140,"1,000",54,2/4,북동향,37.555953,126.907758,870
월세,200,"3,000",48,1/7,서향,37.556185,126.932215,1770
월세,100,"1,200",40,1/4,남서향,37.547058,126.940158,1941
월세,450,"6,000",80,3/4,동향,37.561072,126.924097,1357
월세,160,"3,000",59,1/2,북향,37.539859,126.948626,4364
월세,170,"3,000",41,1/11,남서향,37.544708,126.946049,4411
매매,0,8억,68,1/19,남향,37.556378,126.944278,669
월세,300,"4,000",91,2/15,남동향,37.564813,126.902759,1136
매매,0,"14억 8,500",109,2/15,북동향,37.564649,126.903573,1100
월세,240,"3,000",52,4/4,,37.55614,126.926445,10072
매매,0,10억,41,1/18,남동향,37.545311,126.955319,3797
월세,150,"3,000",29,1/5,남서향,37.562893,126.904563,541
월세,320,"5,000",99,1/3,남동향,37.564494,126.921422,821
월세,210,"3,876",105,1/24,서향,37.550736,126.92567,5361
월세,130,"2,000",36,2/4,,37.562449,126.92466,1059
월세,280,"4,000",92,2/4,동향,37.562742,126.925363,958
월세,"1,800",2억,259,1/2,남서향,37.55035,126.91866,9743
월세,180,"3,000",46,6/6,,37.558903,126.923209,2199
월세,90,"2,000",26,B1/4,남서향,37.555189,126.928788,3089
월세,70,"2,000",23,1/2,동향,37.583464,126.878679,1505
월세,"1,400",3억,99,1/5,북서향,37.555013,126.922689,2283
월세,300,"4,000",68,1/4,동향,37.561941,126.925084,1439
월세,200,"2,000",89,2/4,,37.551508,126.919298,7825
월세,300,"3,000",79,B1/3,남동향,37.557771,126.921179,1588
월세,400,"5,000",53,1/6,북향,37.555963,126.91169,867
매매,0,"3억 6,648",30,2/16,남서향,37.564432,126.904472,1069
월세,120,"2,000",29,B1/4,남동향,37.551777,126.905133,1024
월세,350,"5,000",92,1/4,남향,37.546306,126.916021,6583
월세,350,"5,000",75,1/3,남동향,37.561711,126.924139,1357
월세,290,"4,000",52,1/3,북향,37.560935,126.924803,1143
월세,480,"5,000",66,1/4,북향,37.548861,126.915957,6583
월세,300,"4,000",52,2/2,남서향,37.551874,126.920898,1211
월세,270,"5,000",121,1/2,남서향,37.554475,126.90163,799
월세,600,"1억 2,000",131,1/4,,37.553822,126.928145,1471
월세,350,"6,000",97,5/11,남동향,37.557326,126.924916,5756
월세,260,"3,000",81,3/4,서향,37.54548,126.912489,3589
월세,150,"2,000",91,2/5,남서향,37.553233,126.903463,872
월세,88,"2,000",72,2/4,남동향,37.55434,126.902283,799
월세,330,"6,750",57,1/1,북서향,37.551009,126.953602,2313
월세,200,"3,000",66,1/3,남서향,37.563636,126.92679,1240
월세,240,"3,000",42,1/5,남동향,37.553216,126.933286,834
월세,200,"2,000",198,B1/4,동향,37.550103,126.956207,3797
월세,65,"1,000",16,1/3,동향,37.548825,126.945434,4809
월세,400,"6,000",28,1/1,남동향,37.539924,126.948484,4364
월세,220,"4,000",34,1/2,남향,37.555599,126.908625,867
월세,200,"2,000",134,B1/5,동향,37.555372,126.908141,910
월세,140,"3,000",20,1/4,남서향,37.555388,126.925281,7753
월세,85,"1,300",113,B1/4,서향,37.539101,126.94794,2045
월세,180,"3,000",42,1/5,남서향,37.55506,126.911359,910
월세,130,"2,000",65,3/3,북동향,37.553049,126.908436,3589
월세,270,"3,000",80,3/5,남향,37.545722,126.915211,6583
월세,210,"5,000",126,3/4,북향,37.552489,126.922567,943
월세,800,1억,126,1/5,북향,37.556312,126.928096,2619
월세,400,"8,000",37,1/6,,37.54656,126.951168,1867
월세,230,"2,000",49,1/3,남향,37.549508,126.917519,8571
월세,99,"1,000",25,B1/18,동향,37.55531,126.920974,2305
월세,900,"1억 6,000",149,1/5,남동향,37.553857,126.924885,2284
월세,500,"1억 2,000",190,1/2,동향,37.54007,126.948237,4364
월세,350,"5,000",81,1/5,남서향,37.549523,126.907415,3589
월세,"1,500",2억,323,1/4,남동향,37.561382,126.924111,1357
월세,350,"5,000",124,1/5,동향,37.55787,126.920883,1588
월세,100,"1,500",33,2/3,북동향,37.552642,126.904668,987
월세,170,"2,000",49,1/1,남동향,37.559345,126.918507,1494
월세,"1,548","2억 6,420",184,1/22,남향,37.576144,126.898666,4644
월세,150,"2,000",99,B1/5,,37.541066,126.9413,1690
월세,450,1억,81,1/16,서향,37.542219,126.947896,2269
매매,0,"8억 9,500",55,1/1,남동향,37.550743,126.952182,2111
월세,160,"2,000",135,2/3,남향,37.556711,126.950882,989
월세,300,"3,000",92,1/5,남향,37.558933,126.915766,789
월세,400,"6,000",171,1/3,남향,37.556531,126.900127,1102
월세,200,"3,000",56,3/4,남동향,37.549575,126.917975,8571
월세,180,"2,000",73,2/2,남동향,37.548933,126.917475,8571
월세,200,"3,000",95,2/4,남서향,37.570173,126.903857,1653
월세,300,"6,000",80,1/5,북동향,37.548558,126.917399,8571
월세,150,"2,000",62,B1/3,북향,37.549188,126.908243,3589
월세,320,"5,000",109,B1/9,북향,37.547592,126.920938,2663
월세,130,"3,000",19,B1/3,동향,37.554288,126.928363,1471
월세,75,"1,000",49,1/1,남서향,37.546996,126.946123,4759
월세,300,"5,000",51,1/13,남동향,37.579141,126.869335,965
월세,800,1억,194,1/2,남향,37.548775,126.915256,3589
월세,600,1억,103,1/7,남향,37.547955,126.924332,953
월세,360,"5,000",193,2/5,북향,37.556819,126.925794,5756
월세,270,"5,000",132,1/5,남서향,37.549985,126.905087,3589
월세,75,"1,000",67,B1/5,동향,37.555919,126.955449,969
월세,110,"2,000",47,2/5,북향,37.556539,126.947853,481
월세,200,"2,000",56,1/5,남동향,37.556123,126.908795,867
월세,180,"2,000",53,1/3,북동향,37.57783,126.895355,316
월세,250,"3,000",60,4/4,남향,37.549046,126.92392,870
월세,135,"1,000",44,3/3,남동향,37.556861,126.926564,6495
월세,240,"3,000",87,2/4,남향,37.561538,126.924691,1439
월세,120,"1,500",32,1/3,동향,37.581867,126.878463,1505
월세,300,"4,000",192,5/5,,37.555339,126.919927,2305
월세,200,"2,000",45,2/2,남서향,37.554378,126.923655,5192
월세,120,"2,000",72,2/5,서향,37.556015,126.946138,669
월세,"5,000",5억,298,1/4,북서향,37.555745,126.923603,6945
월세,200,"3,000",67,2/5,남서향,37.558111,126.910837,1284
월세,"2,650","3억 8,000",569,1/5,북동향,37.55022,126.916252,5469
월세,100,"4,000",70,1/5,동향,37.567381,126.908395,1037
월세,220,"3,000",124,3/5,남향,37.564534,126.923341,1010
월세,120,"1,500",51,1/5,남서향,37.551303,126.909972,3589
월세,300,"3,000",165,B1/3,남향,37.557523,126.904687,935
월세,310,"4,000",86,1/6,남동향,37.558098,126.922558,1150
월세,"1,200",2억,248,1/5,동향,37.553848,126.927434,8742
월세,"2,800",3억,654,1/5,북서향,37.549823,126.917955,8571
월세,900,1억,308,1/2,북향,37.552946,126.922372,943
월세,400,1억,85,1/6,북향,37.575071,126.895497,5185
월세,110,"1,000",15,3/6,남동향,37.562887,126.914614,1246
월세,170,"3,000",41,1/2,북서향,37.554972,126.927006,1471
월세,200,"3,000",21,1/2,동향,37.554647,126.905187,870
월세,710,1억,295,B1/8,남향,37.553285,126.936884,1904
월세,350,1억,47,1/3,북서향,37.555767,126.934316,1958
월세,220,"3,000",81,1/3,남향,37.5491,126.920297,7825
월세,80,"1,000",9,B1/2,남향,37.547942,126.92226,940
월세,130,"1,500",33,2/3,북서향,37.561976,126.926352,1059
월세,200,"3,000",39,B1/3,서향,37.5462,126.912154,3589
월세,99,"1,200",20,1/2,동향,37.557833,126.904028,879
월세,120,"1,000",32,1/4,동향,37.55782,126.91714,850
월세,200,"3,000",52,1/4,동향,37.561133,126.904763,1140
월세,400,"5,000",161,3/7,북향,37.550639,126.920526,7549
월세,220,"4,000",105,1/5,동향,37.560139,126.903482,1140
월세,400,"5,000",82,1/4,남향,37.56554,126.923336,662
월세,250,"3,000",96,1/2,,37.555741,126.927781,9541
월세,300,"5,000",54,1/1,,37.556586,126.925699,5756
월세,180,"3,000",40,1/4,북동향,37.53822,126.946795,2045
월세,170,"3,000",19,B1/2,남향,37.55218,126.920641,1211
월세,700,"8,000",217,B1/6,남향,37.556763,126.920979,1647
월세,900,2억,214,1/2,남향,37.548933,126.924504,5652
월세,400,"7,000",84,3/4,,37.554314,126.932103,834
월세,900,"1억 5,000",215,2/6,남향,37.553536,126.922288,2305
월세,350,"4,000",181,3/5,북서향,37.554283,126.920856,2305
월세,250,"3,000",30,1/6,동향,37.554674,126.937556,2432
월세,240,"3,000",70,1/4,남서향,37.545873,126.923133,5706
월세,225,"3,000",61,1/4,남서향,37.547317,126.922688,5973
월세,200,"3,000",121,B1/4,남향,37.549254,126.922841,940
매매,0,"5억 5,500",43,2/15,북동향,37.56508,126.903087,1136
매매,0,"4억 1,000",46,2/15,남서향,37.564207,126.9033,1100
월세,150,"2,000",42,1/2,남동향,37.559848,126.906386,1763
월세,230,"3,000",56,2/4,서향,37.561559,126.925483,1439
월세,"1,500",2억,461,1/5,남서향,37.558271,126.910794,1284
월세,180,"3,000",63,1/5,북향,37.552659,126.912636,3589
월세,250,"5,000",132,5/6,북동향,37.555607,126.910115,910
월세,800,1억,53,1/6,남향,37.552551,126.923384,2305
월세,160,"1,000",53,1/3,남향,37.548264,126.921325,934
월세,250,"3,000",145,B1/3,동향,37.549698,126.917088,8571
월세,"1,000",2억,284,3/9,북동향,37.548795,126.939327,2111
월세,420,"7,000",72,1/4,남동향,37.55162,126.915212,4502
월세,700,1억,311,B1/6,서향,37.558939,126.92272,2199
월세,"4,000",5억,254,1/6,남서향,37.551587,126.921638,917
월세,160,"3,000",47,1/7,북향,37.553761,126.92924,1471
월세,200,"2,000",128,1/4,북동향,37.552022,126.905868,1024
월세,"1,000",1억,138,1/6,남향,37.552476,126.921106,917
월세,500,1억,33,1/4,북동향,37.553765,126.922991,2305
월세,270,"5,000",59,1/7,남향,37.556052,126.915245,806
월세,200,"1,000",23,B1/3,남서향,37.554346,126.927235,1471
월세,180,"2,000",64,B1/3,남동향,37.555903,126.923982,6945
월세,250,"2,000",93,2/5,남동향,37.558722,126.924758,1735
월세,565,"5,000",52,1/2,서향,37.540611,126.942824,2743
월세,210,"2,000",90,B1/6,남동향,37.553676,126.918353,9360
월세,100,"1,500",33,B1/2,남서향,37.564368,126.917065,534
월세,250,"5,000",34,1/20,동향,37.552002,126.956515,4710
월세,150,"2,000",67,5/5,북서향,37.553483,126.920864,943
월세,"1,300","2억 5,000",148,1/1,남향,37.553094,126.925266,7227
월세,250,"3,500",68,1/4,동향,37.553431,126.903174,872
월세,130,"1,800",62,1/2,남서향,37.55331,126.903355,872
월세,140,"2,000",39,1/7,남서향,37.555063,126.933058,2032
월세,500,1억,101,1/4,동향,37.551097,126.923738,953
월세,230,"3,000",39,B1/3,남향,37.560609,126.925422,1143
월세,500,"8,000",127,1/5,서향,37.557186,126.914183,1284
월세,250,"5,000",115,1/2,동향,37.556545,126.954333,910
월세,650,"8,000",170,2/14,북서향,37.539967,126.947064,2428
월세,"1,200","1억 2,000",203,1/10,남서향,37.557171,126.909569,806
월세,210,"3,000",51,1/5,남서향,37.552722,126.905347,987
월세,400,"5,000",166,2/5,서향,37.551136,126.923498,953
월세,250,"3,000",26,1/2,북향,37.541939,126.951992,2883
월세,260,"4,000",91,2/5,북동향,37.549312,126.915095,3589
월세,170,"2,000",29,1/8,북서향,37.541246,126.954046,6215
월세,130,"5,000",31,1/5,북동향,37.577143,126.896348,316
월세,230,"4,000",65,1/5,북동향,37.549383,126.921744,934
월세,275,"5,000",74,1/2,북서향,37.556055,126.92637,10072
월세,100,"2,000",65,4/5,남향,37.540082,126.943655,2743
월세,240,"2,000",200,B1/4,북향,37.547134,126.914225,3589
월세,200,"3,000",59,1/5,동향,37.552025,126.961998,1696
월세,230,"2,500",68,B1/2,남서향,37.555284,126.908339,875
월세,158,"2,000",49,1/7,남동향,37.556359,126.899126,1006
월세,80,"2,000",22,B1/2,남서향,37.551024,126.959616,5047
월세,900,1억,269,1/3,남서향,37.545656,126.919382,2663
월세,85,"1,000",30,4/4,남서향,37.555947,126.926276,10072
월세,"2,500","2억 5,000",480,1/10,남서향,37.545659,126.917753,1039
월세,402,"8,000",70,1/5,남동향,37.561189,126.905793,931
월세,190,"6,000",66,1/4,동향,37.538576,126.946625,3590
월세,100,"1,500",33,1/4,북서향,37.561234,126.918164,1410
월세,130,"2,000",54,B1/4,북향,37.554442,126.909548,5576
월세,220,"3,000",84,2/4,서향,37.557976,126.908721,1284
월세,190,"3,000",20,1/2,남서향,37.542309,126.951624,2736
월세,300,"1억 3,000",132,3/6,,37.542738,126.946545,4828
월세,250,"5,000",39,1/21,북동향,37.552514,126.95684,2265
월세,250,"3,000",34,1/5,남향,37.543607,126.944135,2513
매매,0,"1억 5,000",52,B1/20,,37.541275,126.946306,1900
월세,170,"2,000",45,3/3,북서향,37.556906,126.907916,806
월세,200,"3,000",77,4/5,남서향,37.556595,126.910584,1359
월세,450,1억,56,1/2,,37.540069,126.947891,4364
월세,380,"3,000",165,B1/4,북서향,37.55316,126.92203,943
월세,180,"3,000",81,B1/3,남동향,37.577396,126.893271,316
월세,340,"5,000",102,2/3,남동향,37.577725,126.893366,316
월세,270,"3,000",14,1/3,북동향,37.578207,126.895262,316
월세,60,"1,000",25,1/3,북동향,37.57406,126.9019,806
월세,140,"2,000",27,1/4,남동향,37.547184,126.913871,3589
월세,280,"2,000",54,1/4,,37.551423,126.937179,4403
월세,550,"6,000",166,1/4,동향,37.540687,126.944719,1756
월세,570,"8,000",62,1/4,서향,37.561141,126.925895,1059
월세,350,"5,000",176,5/6,동향,37.552195,126.912062,3589
월세,"2,100",6억,288,1/10,북동향,37.555377,126.935353,2122
월세,600,1억,101,1/4,서향,37.552741,126.922075,943
월세,130,"2,000",36,1/10,,37.556846,126.953622,910
월세,300,"4,000",33,1/3,남동향,37.553661,126.922047,943
월세,150,"2,000",41,B1/2,남향,37.549224,126.917424,8571
월세,430,"5,000",181,2/6,,37.566864,126.917161,1611
월세,80,"1,000",33,1/4,남서향,37.553985,126.932236,834
월세,180,"2,000",33,1/1,남서향,37.55582,126.918057,873
월세,"1,700","1억 5,000",478,1/6,남서향,37.55974,126.919801,1091
월세,300,"4,000",52,1/5,북동향,37.546548,126.953887,2489
월세,180,"3,000",42,1/5,북서향,37.538048,126.950416,6147
월세,80,"3,000",45,1/4,서향,37.563468,126.909256,1265
월세,175,"3,000",46,1/7,동향,37.553787,126.929067,1471
월세,400,"8,000",89,1/3,남동향,37.558914,126.926076,6595
월세,330,"5,000",89,1/1,동향,37.552598,126.903134,872
월세,180,"2,000",26,1/5,북향,37.551877,126.918725,21404
월세,784,"1억 2,000",297,1/3,남동향,37.559017,126.926141,6595
월세,200,"3,000",66,2/4,,37.554885,126.928739,3089
월세,230,"3,000",84,B1/2,북동향,37.556131,126.919306,2305
월세,520,"7,000",69,1/5,북서향,37.56171,126.924689,1439
월세,320,"3,000",76,2/3,남향,37.560849,126.924547,1143
월세,250,"2,000",99,B1/4,남서향,37.556778,126.922165,847
월세,170,"2,000",66,2/3,동향,37.550128,126.910778,3589
월세,80,"1,000",50,B1/3,남동향,37.558997,126.917212,846
월세,60,"1,000",33,1/3,동향,37.539417,126.949389,2883
월세,300,"1억 3,000",132,3/6,남동향,37.542665,126.946671,4828
월세,350,"5,000",49,1/6,,37.551745,126.917809,9743
월세,140,"3,000",43,3/4,,37.555815,126.928457,3089
월세,180,"4,000",29,1/3,남서향,37.54727,126.951854,1867
월세,200,"3,000",46,4/4,남서향,37.555981,126.930332,2619
월세,150,"6,000",54,1/6,북향,37.538145,126.947318,2045
월세,200,"2,000",85,3/4,남서향,37.541562,126.950477,4384
월세,220,"2,000",39,2/5,남서향,37.56152,126.925741,1059
매매,0,"9억 7,000",141,2/3,남향,37.570501,126.905948,1438
월세,180,"3,000",72,3/6,북동향,37.562574,126.926563,1069
월세,280,"5,000",68,1/5,북향,37.560563,126.925083,1143
월세,250,"3,000",67,5/6,남서향,37.556369,126.914356,797
월세,290,"3,000",39,1/7,서향,37.558338,126.926253,1838
월세,185,"3,000",32,2/3,북서향,37.542002,126.951786,4384
월세,700,"5,000",186,1/5,북동향,37.5765,126.895047,5185
월세,230,"5,000",49,1/4,남동향,37.538488,126.946148,1802
월세,250,"3,000",94,2/4,남향,37.546027,126.915947,6583
월세,140,"2,000",30,2/5,남서향,37.548007,126.925228,5652
월세,260,"3,000",49,1/4,남향,37.549966,126.936611,4200
월세,540,"5,000",158,1/3,북향,37.551059,126.917672,8571
월세,160,"3,000",41,2/8,남향,37.556498,126.947626,481
월세,220,"3,000",56,2/4,북서향,37.550411,126.923262,5652
월세,165,"2,000",33,B1/2,남동향,37.555121,126.92765,1471
월세,100,"2,000",44,1/3,남서향,37.556216,126.962657,1205
월세,100,"2,000",52,B1/5,북향,37.552127,126.920386,1211
월세,150,"3,000",33,B1/2,남동향,37.557087,126.908458,806
월세,270,"3,000",92,4/5,북서향,37.550691,126.918991,9743
월세,600,1억,250,2/5,동향,37.551942,126.922631,917
월세,130,"2,000",50,3/5,서향,37.555209,126.920076,2305
월세,300,"4,000",113,1/4,남서향,37.551802,126.909321,3589
월세,"2,600",3억,136,1/5,남향,37.552539,126.922174,943
월세,250,"4,000",70,2/22,남동향,37.552182,126.955507,3130
월세,400,"7,000",73,1/4,남향,37.551548,126.920382,7549
월세,600,"5,000",194,1/2,동향,37.563249,126.917384,534
월세,120,"1,500",83,3/4,서향,37.55613,126.946128,669
월세,190,"2,000",57,1/4,남향,37.562124,126.918253,534
월세,60,"1,000",16,1/2,,37.54711,126.938393,2120
월세,80,"1,000",19,1/5,,37.544844,126.939498,1941
월세,350,"5,000",115,1/4,남동향,37.576669,126.894482,5185
월세,350,"7,000",112,2/4,남동향,37.577662,126.893853,316
월세,160,"3,000",42,1/3,남서향,37.555087,126.929209,2155
매매,0,24억,74,1/1,남동향,37.548155,126.918823,9743
월세,200,"2,000",198,B1/4,동향,37.549976,126.956145,3797
월세,110,"1,500",33,2/5,서향,37.547006,126.923221,953
매매,0,"33억 5,000",99,1/1,북서향,37.547581,126.941972,1904
월세,70,"1,000",24,1/5,남서향,37.558033,126.89951,1062
월세,150,"2,000",73,2/4,남동향,37.549207,126.910611,3589
월세,200,"2,000",85,3/4,북서향,37.549382,126.917182,8571
월세,320,"5,000",110,1/3,동향,37.554498,126.926936,1471
월세,400,"5,000",106,3/7,남서향,37.550535,126.923455,5652
월세,"1,200",3억,340,2/15,북서향,37.556763,126.924162,6945
월세,200,"2,000",83,2/3,남향,37.549454,126.910743,3589
월세,210,"4,000",66,2/3,남동향,37.550351,126.954881,2313
월세,230,"3,000",33,1/5,,37.552605,126.910614,3589
월세,150,"2,000",48,B1/8,남향,37.557279,126.927694,12424
월세,180,"2,500",62,5/5,북향,37.548357,126.920592,7825
월세,300,"7,000",69,2/4,북향,37.555261,126.92298,2283
월세,"1,300",2억,417,1/6,남서향,37.557429,126.908129,1284
월세,470,"3,000",272,2/3,동향,37.542069,126.948664,3429
월세,85,"1,000",23,1/4,서향,37.55348,126.932674,834
월세,80,"1,000",26,2/16,남서향,37.565285,126.90287,1136
월세,900,1억,259,1/4,북서향,37.556634,126.931769,2182
월세,300,"4,000",53,1/3,,37.562246,126.925213,1059
월세,220,"3,000",70,3/4,남서향,37.562703,126.924317,1010
월세,360,"4,000",99,4/5,남동향,37.562831,126.924535,1010
월세,350,"5,000",120,1/7,서향,37.550724,126.918343,9743
월세,200,"3,000",43,3/3,남서향,37.559682,126.924172,3733
월세,400,1억,131,1/3,,37.551155,126.923863,953
월세,200,"3,000",122,B1/4,남향,37.552568,126.923269,2305
월세,200,"2,000",49,1/4,남동향,37.560726,126.920469,1660
월세,150,"2,000",33,1/14,동향,37.564634,126.905402,1069
월세,100,"1,000",30,1/2,남서향,37.540754,126.95133,2883
월세,148,"1,000",33,1/3,남향,37.54811,126.918959,9743
매매,0,"3억 2,000",37,2/4,남향,37.553241,126.959711,4756
월세,150,"2,000",87,B1/2,남동향,37.549539,126.920044,7825
월세,550,"6,000",69,1/1,북동향,37.564745,126.923046,1010
월세,250,"3,000",66,2/8,남서향,37.555287,126.932723,2032
월세,180,"1,500",46,1/2,남향,37.561586,126.91812,473
월세,200,"3,000",36,1/3,남향,37.54887,126.914783,3589
월세,160,"1,800",27,1/5,,37.552284,126.912561,3589
월세,"1,804","3억 6,530",248,1/4,서향,37.551275,126.923572,953
월세,300,"4,000",80,3/4,동향,37.559862,126.924207,3733
월세,"1,000",1억,119,1/6,남동향,37.54145,126.947233,2428
월세,140,"2,000",26,1/2,북동향,37.559379,126.918473,1494
월세,185,"3,000",53,1/5,동향,37.545982,126.922143,1030
월세,400,"5,000",49,1/5,남동향,37.557195,126.922636,847
월세,150,"2,000",52,2/2,동향,37.555682,126.907641,870
월세,85,"1,500",21,1/3,남향,37.559829,126.902165,4000
월세,90,"3,000",26,1/5,북동향,37.549055,126.95194,2111
월세,200,"2,500",49,1/2,동향,37.547991,126.913195,3589
월세,300,"5,000",83,1/7,북동향,37.562257,126.904221,1310
월세,300,"1억 3,000",132,3/6,남동향,37.54277,126.946795,4828
월세,145,"2,500",36,B1/3,남서향,37.565725,126.923511,662
월세,250,"3,000",64,1/2,남동향,37.555494,126.925584,7753
월세,450,"5,000",155,1/7,남서향,37.556658,126.921102,1647
월세,800,2억,206,B1/8,북동향,37.553839,126.922771,2305
월세,200,"2,500",72,3/5,동향,37.547396,126.956034,3797
월세,255,"3,000",70,2/32,남서향,37.577554,126.890632,2685
매매,0,10억,40,1/12,북서향,37.566259,126.903395,1181
월세,330,1억,72,2/6,북동향,37.539797,126.947362,2576
월세,242,"2,000",42,1/3,북동향,37.542057,126.951522,4384
월세,550,"8,000",200,B1/2,북동향,37.562351,126.92548,1059
월세,400,"6,000",92,B1/5,북향,37.549813,126.935235,2738
월세,800,"1억 5,000",219,2/5,남향,37.552912,126.9232,5840
월세,110,"2,000",79,B1/4,북동향,37.557688,126.928107,1838
월세,95,"2,000",48,B1/2,동향,37.555519,126.932541,2033
월세,150,"3,000",60,B1/2,남서향,37.548285,126.925465,5361
월세,280,"5,000",149,2/5,북향,37.549058,126.906897,3589
월세,500,1억,61,1/4,남향,37.551947,126.921113,917
월세,180,"5,000",120,6/7,서향,37.554383,126.936353,2720
월세,360,"5,000",78,B1/4,북향,37.560639,126.924758,1143
월세,70,"2,000",28,3/4,북향,37.557037,126.953146,1487
월세,95,"2,000",120,B1/4,동향,37.553766,126.945718,660
월세,650,"5,000",63,1/1,서향,37.562191,126.926056,1059
월세,270,"4,000",90,3/4,남동향,37.555697,126.925465,7753
월세,120,"1,500",55,2/4,북향,37.548306,126.914628,3589
월세,440,1억,19,1/3,남동향,37.555654,126.923636,6945
월세,165,"5,000",84,1/4,서향,37.546371,126.954568,3140
매매,0,13억,111,B1/4,북서향,37.548867,126.921691,934
월세,400,"5,000",107,2/3,서향,37.54994,126.922273,940
월세,60,"1,000",26,B1/6,북향,37.556249,126.946875,2811
월세,600,"5,000",153,2/5,북동향,37.557394,126.929653,7311
월세,60,"1,000",33,3/5,남서향,37.560064,126.921419,1087
월세,300,"4,500",109,2/4,남동향,37.564227,126.922549,1010
월세,220,"3,000",89,B1/5,남서향,37.564635,126.924771,942
월세,200,"1,000",16,1/2,동향,37.550331,126.919945,7825
월세,150,"2,000",23,1/4,북향,37.547178,126.922673,5973
월세,155,"3,000",101,2/5,남동향,37.577957,126.89597,316
월세,500,"5,000",101,2/5,서향,37.55515,126.923737,5192
월세,140,"2,000",36,B1/3,북서향,37.554683,126.928302,1471
월세,270,"3,000",48,2/3,남서향,37.555899,126.930456,2619
월세,220,"3,000",82,2/4,북동향,37.559796,126.921363,1050
월세,200,"3,000",66,3/4,남향,37.562702,126.924956,1059
월세,"6,000",30억,640,1/4,서향,37.555268,126.92377,5192
월세,250,"3,000",86,1/2,남서향,37.544088,126.914485,230
월세,250,"3,000",92,3/5,남향,37.54882,126.91742,8571
월세,250,"3,000",92,1/2,남향,37.55437,126.905594,870
월세,130,"1,000",51,1/5,남향,37.555725,126.900703,1740
월세,440,"6,000",115,1/2,북향,37.554371,126.937812,2432
월세,85,"1,500",108,B1/5,남서향,37.557159,126.961201,1343
월세,400,"4,000",42,1/1,동향,37.555353,126.933483,2032
월세,250,"3,000",33,1/14,북향,37.556171,126.941065,660
월세,200,"3,000",108,B1/4,남향,37.549231,126.918678,9743
월세,700,1억,182,1/3,남향,37.543887,126.939542,2408
월세,330,"3,000",67,1/7,서향,37.559059,126.907778,1158
월세,300,"4,500",116,2/2,남동향,37.564302,126.922649,1010
월세,160,"2,000",52,B1/4,남서향,37.555362,126.926914,7503
월세,110,"1,000",32,1/2,서향,37.548241,126.923786,953
월세,150,"2,000",25,B1/5,동향,37.565509,126.921677,1010
월세,410,"9,000",52,1/5,남향,37.548482,126.916746,6583
월세,320,"5,000",50,1/5,서향,37.556515,126.910001,835
월세,500,"5,000",30,1/1,북동향,37.554259,126.932212,834
월세,600,"5,000",39,1/1,남서향,37.555054,126.931716,834
월세,350,1억,91,2/4,북서향,37.553089,126.923735,5840
월세,320,"4,000",71,B1/5,북동향,37.56251,126.924108,1439
월세,100,"1,000",33,1/4,북서향,37.558172,126.909575,1284
월세,230,"3,000",49,B1/2,남향,37.563343,126.927376,1389
월세,120,"3,000",40,1/5,남서향,37.567717,126.909635,1069
월세,420,"5,000",181,2/5,북서향,37.550697,126.923729,5652
월세,510,"4,000",245,4/5,,37.553838,126.945491,660
월세,197,"3,000",50,1/5,북동향,37.577593,126.893539,316
월세,240,"8,000",132,B1/5,,37.555125,126.922836,2283
월세,180,"2,000",16,1/6,북동향,37.5486,126.917203,8571
월세,125,"1,000",19,1/3,북향,37.551955,126.919337,7549
월세,400,"5,000",175,1/4,서향,37.565089,126.923774,662
월세,50,"1,000",71,B1/3,남동향,37.573313,126.902037,806
월세,230,"3,500",26,1/7,남동향,37.555946,126.92662,10072
월세,70,"2,000",40,2/2,남향,37.547041,126.928335,1205
월세,150,"6,000",57,1/6,북향,37.538162,126.947262,2045
월세,180,"2,000",34,1/2,동향,37.549498,126.922885,940
월세,60,"1,000",19,1/1,북서향,37.547349,126.958924,3270
월세,295,"5,000",133,2/3,남향,37.555423,126.934649,1958
월세,70,"1,500",21,1/2,남동향,37.54708,126.928591,3435
월세,130,"2,000",26,B1/2,남서향,37.563097,126.925815,1382
