,tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude
1283,월세,250,"3,000",29,1/14,남향,37.557018,126.953744
1284,월세,370,"5,000",148,2/6,서향,37.551999,126.922982
1285,월세,500,"1억 5,000",128,2/4,남서향,37.555915,126.924848
1286,월세,250,"3,000",54,3/4,북동향,37.56634,126.919972
1287,월세,210,"3,000",28,1/1,남동향,37.566375,126.920092
1288,월세,"4,200",7억,667,1/3,남향,37.552473,126.92299
1289,월세,530,1억,153,2/5,서향,37.551141,126.922479
1290,매매,0,"2억 5,000",39,B1/24,동향,37.580069,126.889006
1291,월세,"1,200",2억,222,B1/3,남향,37.552473,126.92299
1292,월세,"3,000",5억,62,1/2,남향,37.554256,126.922427
1293,월세,"1,200",2억,314,2/3,남향,37.552473,126.92299
1294,월세,130,"1,000",84,3/5,북서향,37.540444,126.948758
1295,월세,170,"2,000",67,1/4,남향,37.557284,126.903876
1296,월세,190,"1,500",23,1/1,북향,37.555411,126.927736
1297,월세,400,"3,000",141,B1/4,북서향,37.554096,126.920572
1298,월세,390,"5,000",62,1/3,,37.561403,126.924733
1299,월세,230,"2,000",33,1/6,서향,37.557338,126.919445
1300,월세,230,"3,000",36,3/4,,37.56634,126.919972
1301,월세,200,"2,000",144,B1/3,남서향,37.557887,126.928091
1302,월세,380,"6,000",83,1/4,남향,37.552297,126.920209
1303,월세,95,"1,500",38,1/5,남향,37.559067,126.912383
1304,월세,73,"1,000",26,1/1,북향,37.552925,126.904776
1305,월세,200,"1,500",30,1/6,,37.554686,126.91097
1306,월세,"2,200",12억,115,1/15,북동향,37.555175,126.935657
1307,월세,230,"4,000",125,3/4,남향,37.550276,126.922663
1308,월세,600,2억,132,1/2,남향,37.545646,126.915937
1309,월세,131,"2,000",36,1/4,,37.557422,126.904276
1310,월세,470,"6,000",200,2/4,남서향,37.554202,126.916781
1311,월세,80,"1,000",84,B1/3,서향,37.566555,126.917098
1312,월세,320,"5,000",185,B1/9,북향,37.547611,126.920785
1313,월세,350,"5,000",193,3/5,동향,37.551819,126.922532
1314,월세,300,"6,000",66,1/4,서향,37.552886,126.923739
1315,월세,220,"3,000",99,4/6,남향,37.547934,126.923575
1316,월세,350,"5,000",62,2/12,남향,37.55255,126.912652
1317,월세,70,"1,000",26,1/3,남향,37.565383,126.916598
1318,월세,170,"2,000",66,2/4,동향,37.548453,126.922152
1319,월세,750,1억,145,1/7,동향,37.551599,126.923128
1320,월세,500,"9,000",62,1/5,동향,37.548733,126.920738
1321,월세,110,"2,000",46,2/2,남서향,37.549302,126.909552
1322,월세,450,"5,000",80,5/5,동향,37.549925,126.92274
1323,월세,380,"6,000",112,3/6,동향,37.548845,126.920904
1324,월세,280,"5,000",56,1/4,북동향,37.550142,126.91028
1325,월세,70,"1,000",28,3/5,동향,37.556371,126.924529
1326,월세,500,1억,44,1/5,동향,37.556935,126.925396
1327,월세,350,"5,000",94,2/7,북동향,37.555422,126.91509
1328,월세,180,"2,000",52,1/3,북향,37.555191,126.930731
1329,월세,600,2억,132,1/2,남향,37.545646,126.915937
1330,월세,250,"4,000",62,B1/2,동향,37.55482,126.930797
1331,월세,500,1억,69,1/7,북동향,37.555422,126.91509
1332,월세,250,"3,000",62,1/5,북동향,37.553872,126.927608
1333,월세,560,"7,000",112,2/3,동향,37.548845,126.920904
1334,월세,300,"4,500",75,2/5,서향,37.556667,126.904789
1335,월세,"1,000","1억 5,000",195,1/6,북서향,37.553958,126.921396
1336,월세,130,"3,000",47,B1/4,동향,37.549766,126.922542
1337,월세,250,"2,000",67,2/5,북향,37.55453,126.926417
1338,월세,270,"5,000",66,2/2,동향,37.548275,126.922351
1339,월세,310,"3,000",66,1/3,남향,37.56207,126.925007
1340,월세,390,"7,000",118,1/5,서향,37.546977,126.910512
1341,월세,250,"4,000",84,2/4,남동향,37.556745,126.922361
1342,월세,800,"1억 8,000",155,2/5,북서향,37.555201,126.922899
1343,월세,140,"1,000",29,1/5,북동향,37.556801,126.914038
1344,월세,320,"5,000",104,5/5,서향,37.546977,126.910512
1345,월세,"3,300",9억,99,1/5,북서향,37.555201,126.922899
1346,월세,80,"1,500",33,1/4,남동향,37.55913,126.912639
1347,월세,220,"8,000",105,B1/5,북서향,37.555201,126.922899
1348,월세,340,"5,000",118,2/5,서향,37.546977,126.910512
1349,월세,240,"3,000",26,1/4,북동향,37.555645,126.927332
1350,월세,280,"5,000",104,3/5,서향,37.546977,126.910512
1351,월세,170,"2,000",32,B1/5,동향,37.54903,126.924044
1352,월세,130,"1,000",34,B1/2,남향,37.555937,126.930629
1353,월세,280,"5,000",104,4/5,서향,37.546977,126.910512
1354,월세,250,"4,000",34,1/3,동향,37.549424,126.916946
1355,월세,600,"8,000",76,B1/5,서향,37.560606,126.925817
1356,월세,650,"8,000",133,1/5,남서향,37.558057,126.924466
1357,월세,180,"3,000",51,1/1,동향,37.551888,126.908732
1358,월세,750,"9,000",69,1/5,서향,37.560606,126.925817
1359,월세,350,"5,000",89,2/4,북향,37.540409,126.948872
1360,월세,250,"3,000",30,3/4,서향,37.560222,126.925571
1361,월세,180,"3,000",33,3/4,서향,37.562183,126.924832
1362,월세,350,"4,200",34,2/4,서향,37.560222,126.925571
1363,월세,320,"5,000",79,1/1,북동향,37.547993,126.922519
1364,월세,80,"1,300",66,B1/4,동향,37.549308,126.938137
1365,월세,450,"6,000",111,1/6,남향,37.556699,126.921391
1366,월세,150,"3,000",33,B1/3,남향,37.555161,126.929651
1367,월세,230,"3,000",47,1/2,남향,37.56285,126.926052
1368,월세,350,"5,000",113,2/7,북동향,37.555422,126.91509
1369,월세,180,"3,000",29,2/4,서향,37.562183,126.924832
1370,월세,140,"2,500",35,1/5,남향,37.560744,126.904055
1371,월세,550,"7,000",262,2/6,동향,37.552648,126.922686
1372,월세,700,1억,200,B1/7,남향,37.560966,126.924026
1373,월세,900,1억,263,4/7,남향,37.560966,126.924026
1374,월세,180,"2,000",33,2/5,동향,37.55456,126.902876
1375,월세,180,"2,000",33,2/5,동향,37.55456,126.902876
1376,월세,130,"2,000",60,B1/3,서향,37.55651,126.901899
1377,월세,200,"3,000",49,1/6,북향,37.556073,126.912009
1378,월세,"5,200",5억,224,1/7,북서향,37.557046,126.924548
1379,월세,140,"2,500",30,1/12,남향,37.557373,126.916798
1380,월세,300,"4,000",140,3/7,동향,37.550424,126.922842
1381,월세,450,"5,000",98,1/5,남향,37.55927,126.921056
1382,월세,400,"5,000",182,B1/5,남향,37.554908,126.914464
1383,월세,350,"3,000",103,B1/4,북서향,37.552759,126.92123
1384,월세,180,"2,500",39,2/3,북향,37.545993,126.922375
1385,월세,364,"5,000",256,B1/5,서향,37.564448,126.924022
1386,월세,700,1억,167,1/5,서향,37.553117,126.914041
1387,월세,600,1억,42,1/3,동향,37.552473,126.92299
1388,월세,850,"1억 5,000",81,1/5,북향,37.556607,126.925063
1389,월세,"1,300",2억,82,1/3,동향,37.552473,126.92299
1390,월세,535,"8,000",117,1/5,남향,37.554908,126.914464
1391,월세,300,"4,000",60,1/5,남서향,37.5589,126.911568
1392,월세,470,"6,500",95,B1/3,서향,37.56485,126.92331
1393,월세,500,"8,000",85,1/24,남서향,37.580069,126.889006
1394,월세,430,"6,000",95,1/3,서향,37.56485,126.92331
1395,월세,150,"1,000",36,1/2,동향,37.552051,126.920119
1396,월세,"2,000",4억,301,1/8,동향,37.551759,126.923187
1397,월세,"1,950",3억,59,1/5,남동향,37.555495,126.922873
1398,월세,950,"8,000",214,2/7,서향,37.577864,126.895075
1399,월세,320,"5,000",95,2/3,서향,37.56485,126.92331
1400,월세,230,"3,500",56,3/3,서향,37.56485,126.92331
1401,월세,170,"3,000",18,B1/5,남향,37.545622,126.948784
1402,월세,230,"2,000",46,1/6,남서향,37.557338,126.919445
1403,월세,"1,000",1억,148,1/6,동향,37.548488,126.920132
1404,월세,160,"2,000",26,1/5,북서향,37.562355,126.920091
1405,월세,450,"5,000",99,1/8,남서향,37.559928,126.907011
1406,월세,350,"6,000",102,2/5,동향,37.549528,126.909927
1407,월세,450,"4,000",109,1/6,남서향,37.557338,126.919445
1408,월세,350,"4,000",140,1/3,남동향,37.561572,126.926854
1409,월세,260,"3,000",50,B1/3,남향,37.56207,126.925007
1410,월세,380,"5,000",85,1/5,동향,37.548896,126.915787
1411,월세,150,"1,500",49,B1/3,동향,37.555631,126.926797
1412,월세,600,1억,187,1/4,북서향,37.553944,126.929342
1413,월세,650,"8,000",142,2/7,북서향,37.553787,126.921076
1414,월세,100,"1,000",30,1/3,동향,37.55231,126.90485
1415,월세,200,"3,000",87,B1/5,북향,37.548215,126.919972
1416,월세,170,"2,000",67,2/4,동향,37.548453,126.922152
1417,월세,"4,340",10억,133,1/15,남동향,37.557212,126.923674
1418,월세,109,"1,000",36,1/3,동향,37.561578,126.919992
1419,월세,230,"5,000",154,B2/7,,37.547838,126.930228
1420,월세,200,"3,000",24,1/24,,37.545622,126.948784
1421,월세,255,"2,200",72,2/5,남동향,37.561488,126.926754
1422,월세,275,"4,000",50,3/5,서향,37.549083,126.916912
1423,월세,220,"2,500",293,B1/5,동향,37.555392,126.910318
1424,월세,"1,000",2억,63,1/5,북서향,37.55334,126.923425
1425,월세,300,"3,000",76,B1/2,,37.546318,126.9437
1426,월세,650,"8,000",100,2/2,남향,37.55309,126.921587
1427,월세,400,1억,222,3/5,북동향,37.556311,126.909496
1428,월세,350,"5,000",192,B1/4,,37.546419,126.943894
1429,월세,350,"6,000",76,2/5,북동향,37.549528,126.909927
1430,월세,"1,233","3억 3,075",149,1/5,남서향,37.556853,126.925102
1431,월세,100,"2,000",6,B1/15,남서향,37.562513,126.903736
1432,월세,90,"1,000",21,1/1,,37.546949,126.945394
1433,월세,90,"1,000",100,B1/3,동향,37.552192,126.9069
1434,월세,400,"5,000",151,2/5,남향,37.560744,126.904055
1435,월세,170,"4,000",40,1/5,동향,37.552164,126.905798
1436,월세,250,"2,500",180,1/5,동향,37.557992,126.927903
1437,매매,0,11억,151,2/6,,37.560744,126.904055
1438,월세,350,"5,000",125,1/7,동향,37.559187,126.914697
1439,월세,700,1억,264,4/9,남향,37.553638,126.928959
1440,월세,160,"2,000",40,1/4,동향,37.557239,126.928113
1441,월세,400,"2,000",49,1/6,동향,37.559455,126.915194
1442,월세,400,"6,000",85,1/5,북향,37.551944,126.919628
1443,월세,280,"3,000",106,2/5,남동향,37.551944,126.919628
1444,월세,200,"3,000",99,B1/4,동향,37.562129,126.90434
1445,월세,100,"1,500",45,1/3,남동향,37.552652,126.904383
1446,월세,500,1억,150,4/4,북향,37.550216,126.919452
1447,월세,660,"1억 5,000",104,1/4,북향,37.551183,126.922031
1448,월세,460,1억,107,2/4,북향,37.551183,126.922031
1449,월세,500,"8,000",95,1/3,남향,37.54945,126.919335
1450,월세,360,"3,000",165,B2/6,남향,37.551329,126.910926
1451,월세,280,"4,500",69,1/3,동향,37.555767,126.925336
1452,월세,270,"3,500",78,B1/4,동향,37.560691,126.924788
1453,월세,360,"8,000",110,3/4,,37.551183,126.922031
1454,월세,240,"7,000",17,1/3,동향,37.554586,126.923664
1455,월세,300,"4,000",57,B1/4,동향,37.565734,126.922985
1456,월세,360,"8,000",92,4/4,북향,37.551183,126.922031
1457,월세,650,1억,304,B1/7,동향,37.554627,126.934377
1458,월세,"1,120","2억 5,000",212,1/4,북향,37.551183,126.922031
1459,월세,720,"1억 6,000",202,3/4,북향,37.551183,126.922031
1460,월세,"3,300",9억,134,1/5,동향,37.555201,126.922899
1461,월세,200,"3,000",33,1/4,동향,37.547137,126.922786
1462,월세,450,"5,000",99,1/9,서향,37.559928,126.907011
1463,월세,140,"3,000",82,B1/5,북동향,37.548224,126.919829
1464,월세,380,"5,000",30,1/4,동향,37.552467,126.922729
1465,월세,150,"2,000",43,1/5,동향,37.556377,126.911625
1466,월세,300,"3,000",76,B1/3,남동향,37.557673,126.921057
1467,월세,370,"5,000",113,1/4,동향,37.549329,126.914726
1468,월세,780,1억,89,1/4,동향,37.552467,126.922729
1469,월세,600,1억,80,1/7,동향,37.555551,126.939111
1470,월세,700,1억,214,3/6,,37.547085,126.934625
1471,월세,"2,500","2억 5,000",452,1/4,동향,37.554944,126.926725
1472,월세,400,"6,000",130,2/5,남동향,37.556244,126.92161
1473,월세,230,"2,000",66,2/4,남동향,37.559099,126.922168
1474,월세,190,"3,000",42,1/5,북동향,37.577997,126.896596
1475,월세,"4,331","6억 4,968",357,B1/10,,37.556541,126.924064
1476,월세,250,"3,500",36,1/6,남향,37.546113,126.915531
1477,월세,330,"5,000",71,2/3,동향,37.561069,126.924555
1478,월세,700,1억,282,3/9,동향,37.552633,126.92139
1479,월세,300,"3,000",165,B1/5,동향,37.557732,126.923146
1480,월세,200,"2,000",49,1/5,남서향,37.554461,126.913871
1481,월세,480,"5,000",115,1/4,남동향,37.544869,126.957795
1482,월세,"1,690",2억,254,1/8,,37.55213,126.917916
1483,월세,205,"3,000",59,1/5,북향,37.554958,126.916797
1484,월세,"5,000",5억,647,3/11,남서향,37.556433,126.922764
1485,월세,180,"2,500",47,4/5,남동향,37.547002,126.942074
1486,월세,90,"1,000",23,1/3,동향,37.557373,126.902835
1487,월세,350,"3,000",148,2/5,동향,37.554162,126.92566
1488,월세,630,"1억 3,000",135,1/9,남동향,37.554018,126.919221
1489,월세,250,"3,000",31,1/5,남동향,37.543398,126.944178
1490,월세,250,"3,000",49,1/5,동향,37.553872,126.927608
1491,월세,"2,000",2억,437,5/7,북서향,37.555579,126.922597
1492,월세,200,"2,000",24,1/5,동향,37.553872,126.927608
1493,월세,150,"2,000",38,B1/24,남서향,37.580069,126.889006
1494,월세,205,"2,900",104,B1/15,북동향,37.544002,126.947531
1495,매매,0,4억,28,2/2,남동향,37.572792,126.889704
1496,월세,220,"3,000",40,1/15,남향,37.544562,126.952675
1497,월세,120,500,25,1/4,서향,37.549389,126.958458
1498,월세,95,"1,500",42,1/4,남향,37.548952,126.949126
1499,월세,350,"5,000",110,1/5,남향,37.543022,126.951193
1500,월세,260,"2,000",60,1/4,남서향,37.548703,126.91974
1501,월세,200,"2,000",51,B1/2,남동향,37.558161,126.921341
1502,월세,200,"1,500",36,1/3,남서향,37.547988,126.917186
1503,월세,700,1억,198,3/6,북향,37.547085,126.934625
1504,월세,600,"6,000",123,1/15,동향,37.546604,126.931831
1505,월세,430,"6,000",87,1/1,서향,37.555111,126.926344
1506,월세,400,3억,76,2/7,동향,37.550942,126.913787
1507,월세,250,"2,500",49,1/6,남서향,37.578513,126.895002
1508,월세,300,"5,000",59,1/1,동향,37.576754,126.897139
1509,월세,250,"3,000",71,1/3,북향,37.57764,126.893448
1510,월세,135,"2,500",35,1/5,남서향,37.576762,126.893551
1511,월세,280,"3,500",99,전체층/2,남서향,37.577243,126.896725
1512,월세,250,"4,000",93,1/4,남서향,37.577919,126.893787
1513,월세,360,"7,000",98,1/23,남서향,37.578465,126.892929
1514,월세,190,"4,000",61,B1/22,동향,37.579413,126.890424
1515,월세,290,"3,000",154,2/4,북동향,37.577464,126.893779
1516,월세,400,"4,000",132,2/8,서향,37.559928,126.907011
1517,월세,550,"5,000",99,1/8,서향,37.559928,126.907011
1518,월세,350,"3,500",132,3/8,서향,37.559928,126.907011
1519,월세,"5,000",20억,142,1/15,동향,37.557212,126.923674
1520,월세,"1,500",2억,330,2/4,동향,37.553124,126.922167
1521,월세,"3,500",5억,540,1/3,서향,37.561987,126.905228
1522,월세,"1,000","1억 5,000",223,1/6,북향,37.553958,126.921396
1523,월세,150,"2,000",72,B1/4,서향,37.552105,126.921154
1524,월세,"3,000",5억,65,1/3,북향,37.554256,126.922427
1525,월세,"1,100","1억 2,000",305,1/5,남향,37.546096,126.914408
1526,월세,420,"5,000",169,3/5,동향,37.552079,126.922682
1527,월세,350,"5,000",150,3/6,서향,37.551583,126.916279
1528,월세,"1,800",2억,381,1/4,동향,37.554009,126.921669
1529,월세,"1,500",5억,150,1/4,동향,37.555785,126.920405
1530,월세,500,1억,107,2/4,서향,37.551183,126.922031
1531,월세,850,"1억 5,000",104,1/4,서향,37.551183,126.922031
1532,월세,550,"8,000",119,1/1,서향,37.549285,126.9173
1533,월세,"3,600","4억 5,000",1257,1/3,서향,37.553179,126.9124
1534,월세,"2,600",3억,495,1/5,남서향,37.564409,126.921286
1535,월세,520,1억,83,1/5,남향,37.564409,126.921286
1536,월세,680,1억,115,2/5,남향,37.564409,126.921286
1537,월세,630,"1억 5,000",153,1/2,동향,37.549856,126.911428
1538,매매,0,8억,116,3/13,남향,37.550674,126.960995
1539,월세,65,"1,000",43,2/4,남동향,37.554764,126.933144
1540,월세,500,"5,000",87,1/24,남향,37.580069,126.889006
1541,월세,250,"2,000",50,1/5,북동향,37.555371,126.930322
1542,월세,260,"2,500",50,1/6,남서향,37.557169,126.927921
1543,월세,420,"5,000",93,1/1,북향,37.549232,126.916241
1544,월세,200,"5,000",76,1/5,남동향,37.568928,126.911083
1545,월세,350,"3,000",149,3/5,남동향,37.549332,126.920526
1546,월세,190,"3,000",27,1/1,북향,37.556182,126.940905
1547,월세,150,"2,000",66,2/4,남향,37.554529,126.946656
1548,월세,150,"3,000",60,4/4,북서향,37.556745,126.922361
1549,월세,150,"2,000",99,4/5,동향,37.551196,126.921656
1550,월세,400,"3,000",111,B1/7,남서향,37.555895,126.919117
1551,월세,580,"8,000",64,1/4,남서향,37.556757,126.925686
1552,월세,270,"4,000",108,2/4,남서향,37.55499,126.926239
1553,월세,200,"2,000",70,1/3,남서향,37.547793,126.914481
1554,월세,420,"5,000",93,1/1,남서향,37.549232,126.916241
1555,월세,150,"2,000",30,B1/3,남서향,37.555084,126.927873
1556,월세,270,"5,000",109,1/12,남서향,37.557373,126.916798
1557,월세,"1,200","1억 2,000",430,1/8,남서향,37.553209,126.919418
1558,월세,286,"2,000",33,1/6,남서향,37.555112,126.910606
1559,월세,600,1억,116,1/4,남서향,37.550516,126.920497
1560,월세,75,"1,000",30,1/3,남서향,37.55651,126.901899
1561,월세,220,"2,500",293,B1/5,남서향,37.555392,126.910318
1562,월세,150,"2,000",46,1/4,남서향,37.557647,126.907238
1563,월세,120,"1,500",23,1/4,남서향,37.554202,126.925841
1564,월세,130,"2,000",21,1/5,남서향,37.550664,126.905587
1565,월세,300,"4,000",100,B1/6,남서향,37.549179,126.915678
1566,월세,500,"5,000",229,1/2,남서향,37.555092,126.918399
1567,월세,200,"3,000",118,2/6,동향,37.556761,126.926024
1568,월세,250,"3,000",57,2/4,북서향,37.560481,126.925734
1569,월세,300,"6,000",67,1/4,북서향,37.552886,126.923739
1570,월세,190,"2,000",42,1/2,남동향,37.555851,126.92672
1571,월세,189,"2,500",49,B1/2,남동향,37.555296,126.927031
1572,월세,900,"1억 5,000",49,1/3,남향,37.552467,126.921985
1573,월세,190,"7,000",85,2/5,북동향,37.556096,126.924093
1574,월세,550,"6,500",168,2/5,남향,37.554908,126.914464
1575,월세,"5,000",5억,647,3/11,남동향,37.556433,126.922764
1576,월세,200,"3,000",29,1/2,동향,37.555381,126.944483
1577,월세,150,"2,000",30,2/11,동향,37.556957,126.952839
1578,월세,400,"7,000",73,4/5,동향,37.549083,126.916912
1579,월세,300,"5,000",53,3/5,동향,37.549083,126.916912
1580,월세,300,"3,000",138,3/4,남향,37.553649,126.920457
1581,월세,400,"6,000",159,3/4,북향,37.547494,126.922768
1582,월세,750,"9,000",81,B1/3,동향,37.56162,126.925672
1583,월세,"1,700",2억,467,3/3,남동향,37.550488,126.917169
1584,월세,250,"3,000",75,1/4,북서향,37.548654,126.92167
1585,월세,400,"5,000",66,1/24,동향,37.545622,126.948784
1586,월세,170,"3,000",23,B1/37,북동향,37.540049,126.945477
1587,월세,330,"5,000",50,1/24,동향,37.545622,126.948784
1588,월세,280,"4,000",30,1/1,동향,37.542954,126.943698
1589,월세,170,"2,000",32,B1/5,동향,37.54903,126.924044
1590,월세,170,"2,000",29,2/5,동향,37.54903,126.924044
1591,월세,250,"3,000",100,3/4,동향,37.555928,126.921327
1592,월세,380,"5,000",107,2/4,남서향,37.555307,126.925428
1593,월세,45,"2,000",8,1/2,남동향,37.539209,126.951372
1594,월세,380,"8,000",95,1/3,북향,37.541332,126.944862
1595,월세,340,"4,000",32,1/5,동향,37.548955,126.9199
1596,월세,500,"5,000",92,2/2,남서향,37.565327,126.922203
1597,월세,600,"5,000",117,전체층/3,북서향,37.556859,126.908733
