name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,school_N,dongcode,aver_sales,subway_d,store_N,rest_N,day_pop,night_pop
라프하우스,37.5606837,126.9247949,서울 마포구 동교로32길 10 2층 라프하우스,224,"3,000",4.92,5222,23,105,103,8,1,0,2110564,8895260.75,391.6820139591416,179,101,508151.67,471457.29
리플로우 연남점,37.5601309,126.9227992,"서울 마포구 월드컵북로6길 88 1, 2층",510,"8,000",4.64,1444,32,90,97,8,1,6,2120104,19388437.813559324,398.2272756144186,172,100,508151.67,471457.29
Miseum,37.5778364,126.8967633,서울 마포구 성암로 205,829,"1,000",4.44,1679,27,2,4,10,2,2,2130183,21256432.930693068,349.2938493517703,11,5,508151.67,471457.29
밤부 베이커리&브루잉,37.5505875,126.9109582,서울 마포구 월드컵로5길 33-23,992,"22,000",,902,25,19,20,5,1,2,2110550,6634199.583333333,275.19615932611146,60,41,508151.67,471457.29
데얼커피,37.5622625,126.9253821,서울 마포구 동교로38안길 21 1층,385,"7,000",4.42,2173,19,78,115,7,0,0,2130192,14813111.333333334,563.8146626613164,190,110,508151.67,471457.29
마가렛리버,37.5485146,126.9177361,서울 마포구 양화로6길 66,618,"5,000",4.44,1478,33,250,46,8,2,2,2110559,33065238.87719298,367.8225004991924,102,69,508151.67,471457.29
마이루틴,37.5456542,126.9153653,서울 마포구 토정로 39 1층,274,"5,000",4.91,921,20,81,17,5,1,2,2110559,33065238.87719298,447.1304919207911,48,31,508151.67,471457.29
베리빈,37.5570972,126.9014734,서울 마포구 망원로3길 7 베리빈베이커리,"1,021","8,000",4.45,1619,41,108,31,1,0,4,2110541,6932194.75862069,732.4088537228151,47,17,508151.67,471457.29
이어커피로스터스,37.5459876,126.9452779,서울 마포구 백범로24길 9 1층 이어커피 로스터스,185,"2,000",4.72,2171,27,2,11,5,1,12,2110576,10637213.074074076,345.48278087033634,19,10,508151.67,471457.29
카페 위밋데얼,37.552888,126.921136,서울 마포구 양화로16길 30 3층,705,"4,000",4.51,7852,35,171,46,4,0,2,2130190,28899169.296875,594.6648103856722,92,59,508151.67,471457.29
피프에스프레소바,37.564306,126.9226392,서울 마포구 성미산로29길 5 1층,111,"7,000",,794,22,78,103,5,0,6,2110562,16632096.028985508,783.540682124295,166,94,508151.67,471457.29
랑데자뷰 홍대점,37.5541345,126.927086,서울 마포구 와우산로27길 21 지하 1층,534,"15,000",4.34,3009,43,108,25,4,1,2,2110565,6763664.571428572,371.7191293227827,43,22,508151.67,471457.29
Dieu Monde,37.552909,126.9225777,서울 마포구 어울마당로 94-14 1층,39,100,,1381,39,169,44,5,0,2,2120103,27193165.19831224,536.5436610618177,79,47,508151.67,471457.29
벌스가든,37.5652903,126.9205854,서울 마포구 성미산로23길 44 벌스가든,536,"14,000",4.55,762,26,37,60,5,0,6,2110562,16632096.028985508,573.2301061333254,77,37,508151.67,471457.29
포포브레드,37.5545779,126.917093,서울 마포구 동교로18길 13 세원빌딩 1층,154,"5,000",4.75,1062,43,103,29,6,0,0,2120102,13887209.016260162,641.0158710863415,56,29,508151.67,471457.29
비전스트롤,37.557203,126.9035621,서울 마포구 망원로 61 1층,28,"1,000",,1177,46,112,50,2,0,4,2110541,6932194.75862069,585.2244862454999,75,31,508151.67,471457.29
스몰럭케이크,37.5647429,126.9226625,서울 마포구 성미산로29길 14 201호,28,"4,000",4.75,426,23,78,101,5,0,6,2110562,16632096.028985508,757.4117440850503,160,91,508151.67,471457.29
델문도,37.5504968,126.9208627,서울 마포구 잔다리로 19-6 2층,85,"6,000",,2326,34,237,51,6,1,0,2120105,15533136.013986014,355.4825707543281,102,70,508151.67,471457.29
누운,37.5595746,126.9021277,서울 마포구 방울내로 60 1층 nuun,19,300,,1137,42,48,21,1,1,4,2110542,14492954.083333334,451.0578541933981,36,14,508151.67,471457.29
튜토리얼,37.548037,126.9221461,서울 마포구 와우산로 39-15 튜토리얼 (Tutorial),156,"12,000",4.67,2326,27,237,39,5,1,4,2120105,15533136.013986014,71.74196103255838,76,51,508151.67,471457.29
무계획,37.5558708,126.9050017,서울 마포구 포은로 100,142,"4,000",4.8,1099,39,120,57,2,1,2,2110544,10746372.598484848,445.8792907235296,86,37,508151.67,471457.29
데일리라운드,37.561921,126.9259933,서울 마포구 동교로38길 27-19,372,"7,000",4.56,2173,22,78,107,8,0,0,2130192,14813111.333333334,528.6041168008028,184,104,508151.67,471457.29
스퀘어이미,37.5588733,126.9242728,서울 마포구 양화로19길 22-13 1층,366,"7,000",4.54,1492,21,134,91,7,1,2,2110564,8895260.75,210.9353450310388,164,94,508151.67,471457.29
클로드커피,37.54647,126.9432424,서울 마포구 백범로16안길 21 2층,170,"14,000",,2160,27,1,8,5,1,8,2110576,10637213.074074076,177.8468083833595,17,8,508151.67,471457.29
카페 지금여기,37.552738,126.9212268,서울 마포구 양화로16길 30-5 3층 지금 여기,925,"5,000",4.61,7852,35,172,46,4,0,2,2130190,28899169.296875,576.5085914221429,93,60,508151.67,471457.29
마나올라나,37.5650866,126.9231116,서울 마포구 성미산로 153-16 1층,310,"5,000",4.51,429,22,71,100,6,0,6,2110506,,771.3034955931772,157,89,508151.67,471457.29
무슈부부 커피스탠드,37.5561018,126.8983096,서울 마포구 망원로 13 1층,166,"10,000",,1567,24,65,12,1,0,2,2110540,,936.1288216937404,19,3,508151.67,471457.29
미라지커피,37.562878,126.9254135,서울 마포구 동교로 262-6 2층 202호,346,"6,000",4.64,2173,19,78,124,7,0,0,2130192,14813111.333333334,632.2617162479543,196,110,508151.67,471457.29
포비브라이트 홍대,37.5575365,126.924077,서울 마포구 양화로 171,480,"1,000",4.43,1458,29,136,61,9,1,2,2130191,21811670.31683168,121.16148798623443,116,64,508151.67,471457.29
어나더룸,37.5655598,126.9233401,서울 마포구 성미산로29안길 19-4 1층,311,"17,000",4.43,423,21,63,100,6,0,8,2110506,,765.0565260684099,150,83,508151.67,471457.29
카펫,37.5567568,126.9086759,"서울 마포구 동교로9길 72 1,2층",639,"16,000",4.41,851,32,92,48,3,1,4,2130186,8688892.75,141.937552914632,80,39,508151.67,471457.29
시러피하우스,37.5485907,126.9254116,서울 마포구 독막로19길 8-17 1층,20,"1,000",,745,37,173,26,4,1,2,2120105,15533136.013986014,245.7232569220352,42,26,508151.67,471457.29
볼베르,37.5529747,126.9118691,서울 마포구 월드컵로 41 2층 VOLVER,183,"6,000",5.0,1893,36,50,31,6,2,2,2110555,2802257.6666666665,382.05201471747694,66,40,508151.67,471457.29
토라비,37.5555112,126.9256162,서울 마포구 와우산로29바길 24,233,"9,000",4.58,3370,42,116,41,6,1,2,2130191,21811670.31683168,188.04315721048968,66,34,508151.67,471457.29
WHH 와하하,37.5548014,126.9040684,서울 마포구 희우정로16길 39 1층,39,100,,2458,40,120,55,2,0,2,2110544,10746372.598484848,546.6952500015606,80,34,508151.67,471457.29
단고당,37.5575956,126.9071184,서울 마포구 망원로10길 3 1층/2층,446,"6,000",4.46,858,34,33,49,4,1,4,2130185,2994782.6666666665,307.8167642430089,76,36,508151.67,471457.29
대충유원지,37.5587875,126.9203925,서울 마포구 월드컵북로6길 37,410,"19,000",4.36,1283,38,67,47,8,1,0,2110560,3957808.0,474.1687901334957,86,44,508151.67,471457.29
이리카페,37.5458719,126.9216565,서울 마포구 와우산로3길 27,193,"10,000",4.49,2101,22,185,33,5,1,2,2110561,11468543.866666667,230.55601831626,52,34,508151.67,471457.29
산옥커피로스터스,37.5609594,126.9265522,"서울 마포구 연희로 23 1,2층",125,"2,000",4.62,1834,22,102,90,6,1,0,2110564,8895260.75,431.4498538181051,161,93,508151.67,471457.29
루즈도어,37.5519462,126.9070092,서울 마포구 포은로 50 1층,131,"13,000",,777,18,44,39,5,0,2,2110546,22058476.0,533.5427071541677,63,34,508151.67,471457.29
핸드릭스커피로스터스,37.5572113,126.920937,서울 마포구 월드컵북로4길 20,246,"3,000",4.44,3882,37,49,43,7,1,2,2120104,19388437.813559324,391.741653343848,72,37,508151.67,471457.29
망원 지튼,37.5574791,126.9050828,서울 마포구 망원로 73 2층 ZTTN,277,"7,000",4.63,1182,40,81,51,2,1,2,2130185,2994782.6666666665,464.32212562662136,74,32,508151.67,471457.29
차차티클럽 연남,37.5605241,126.9244861,"서울 마포구 동교로30길 6 4층, 5층",35,"13,000",,4375,24,108,102,6,1,0,2110564,8895260.75,378.8172680938272,180,104,508151.67,471457.29
그릭데이 홍대점,37.5534573,126.9238821,서울 마포구 홍익로 10 101동 119호,"2,562","4,000",4.8,1068,44,156,39,5,1,2,2120103,27193165.19831224,435.79369518404496,65,37,508151.67,471457.29
영앤도터스,37.548145,126.9543528,서울 마포구 마포대로 156 푸르지오시티 1층 107호,536,"17,000",4.46,1566,24,0,4,7,0,8,2110583,,519.4557200007958,11,9,508151.67,471457.29
슬로우,37.5623042,126.9262234,"서울 마포구 동교로46길 25 2, 3층 Slow",758,"2,000",4.92,2381,21,78,116,8,0,0,2130192,14813111.333333334,573.2807552480804,192,108,508151.67,471457.29
쿄베이커리 연남점,37.5626959,126.9231167,서울 마포구 성미산로26길 27,219,"5,000",,4375,22,78,117,6,0,6,2110562,16632096.028985508,643.7297208959756,184,102,508151.67,471457.29
시루케이크,37.5468141,126.9182604,서울 마포구 어울마당로1길 18 1층,486,"18,000",4.52,1935,23,209,39,5,2,2,2110559,33065238.87719298,417.0383278424735,85,54,508151.67,471457.29
브릭베이글,37.5529819,126.9071408,서울 마포구 동교로 43-1,201,"12,000",4.77,777,22,50,56,6,1,2,2110550,6634199.583333333,430.8242102374773,90,46,508151.67,471457.29
제비다방,37.54663,126.923106,서울 마포구 와우산로 24,114,"10,000",4.57,2326,23,182,30,4,1,2,2110563,8414993.666666666,122.81654749498917,46,30,508151.67,471457.29
꾸울과자점,37.5494148,126.9241292,서울 마포구 와우산로22길 70 102호,323,"3,000",4.87,1983,33,177,37,4,1,2,2120105,15533136.013986014,219.91068357849383,66,46,508151.67,471457.29
지구제과,37.5655008,126.9221596,서울 마포구 성미산로29길 30-3 1층 3호 지구제과,402,"13,000",4.69,426,27,62,86,6,0,6,2110506,,675.5919237989302,121,66,508151.67,471457.29
블랑제리코팡,37.5548816,126.900546,서울 마포구 희우정로 115,"1,799","18,000",4.5,3576,29,99,38,3,0,2,2110540,,848.7422645547601,53,18,508151.67,471457.29
모아새,37.5534926,126.9059284,서울 마포구 포은로 71 1층 가운데 매장,250,"13,000",4.41,2707,25,95,58,5,1,2,2110544,10746372.598484848,464.5519474018868,89,44,508151.67,471457.29
앤트러사이트 합정점,37.5458323,126.9184372,서울 마포구 토정로5길 10,"2,261","35,000",4.44,7939,20,196,35,3,1,2,2110559,33065238.87719298,441.9977685836588,78,48,508151.67,471457.29
빵나무,37.557569,126.9213069,서울 마포구 월드컵북로4길 30,659,"3,000",4.55,2646,34,63,45,7,1,2,2120104,19388437.813559324,361.56684739203257,82,41,508151.67,471457.29
C27 홍대점,37.5569369,126.92333,서울 마포구 양화로 161 3층 301호,760,"2,000",4.28,3568,33,112,55,9,1,2,2130191,21811670.31683168,183.00638862227575,99,53,508151.67,471457.29
헤이트먼데이,37.5534887,126.9152974,서울 마포구 양화로7안길 42 1층,92,"4,000",,1184,38,95,25,6,1,2,2130187,19907050.0,468.2454141999893,63,36,508151.67,471457.29
