tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,store_N,rest_N,day_pop,night_pop,2nPrc_str,2nPrc,평당가격,가성비,가성비_Rank,floor_estate,floor_buliding
월세,420,"5,000",181,2/5,북서향,37.550697,126.923729,5652,38,177,41,4,1,340.36993760852334,4,77,50,508151.67,471457.29,"420*24+5,000",150800000.0,833149.1712707182,0.006783899204244032,124,2,5
월세,180,"2,000",50,B1/1,동향,37.549042,126.91735,8571,33,250,44,7,1,321.7649100621525,2,105,72,508151.67,471457.29,"180*24+2,000",63200000.0,1264000.0,0.006780854430379747,125,B1,1
월세,600,1억,213,2/4,남서향,37.555479,126.925116,7753,45,122,43,7,1,191.9042364204944,2,69,38,508151.67,471457.29,600*24+1억,244000000.0,1145539.9061032864,0.006767987704918032,126,2,4
월세,160,"2,500",50,1/3,동향,37.549017,126.91753,8571,34,250,45,7,2,337.86942977032805,2,106,73,508151.67,471457.29,"160*24+2,500",63400000.0,1268000.0,0.006759463722397476,127,1,3
월세,"1,400",2억,387,1/3,남서향,37.552472,126.919495,9360,37,216,44,6,0,606.0194618071157,0,99,68,508151.67,471457.29,"1,400*24+2억",536000000.0,1385012.9198966408,0.006758059701492537,128,1,3
월세,135,"1,000",44,3/3,남동향,37.556861,126.926564,6495,30,119,51,5,1,110.58555596895802,2,79,40,508151.67,471457.29,"135*24+1,000",42400000.0,963636.3636363636,0.006740094339622641,129,3,3
월세,65,"1,000",85,B1/3,서향,37.555075,126.947179,2027,22,2,29,6,1,211.0774307586301,8,51,22,508151.67,471457.29,"65*24+1,000",25600000.0,301176.4705882353,0.0067302734375,130,B1,3
월세,140,"2,000",45,1/3,북향,37.541508,126.95532,7980,41,2,4,5,1,431.1961423498865,2,9,2,508151.67,471457.29,"140*24+2,000",53600000.0,1191111.111111111,0.006699626865671642,131,1,3
월세,160,"2,000",52,B1/4,남서향,37.555362,126.926914,7503,38,108,35,5,1,244.27102187768511,2,54,27,508151.67,471457.29,"160*24+2,000",58400000.0,1123076.923076923,0.006680753424657535,132,B1,4
월세,270,"4,000",90,3/4,남동향,37.555697,126.925465,7753,43,116,43,6,1,166.40147399761412,2,69,36,508151.67,471457.29,"270*24+4,000",104800000.0,1164444.4444444445,0.0066581106870229004,133,3,4
월세,280,"2,000",144,5/8,남동향,37.550422,126.960642,4027,25,1,0,3,1,499.3139899943955,12,3,2,508151.67,471457.29,"280*24+2,000",87200000.0,605555.5555555555,0.006650091743119267,134,5,8
월세,500,1억,150,4/4,동향,37.550216,126.919452,9743,30,254,49,7,1,408.80533857471806,2,103,72,508151.67,471457.29,500*24+1억,220000000.0,1466666.6666666667,0.006642954545454545,135,4,4
월세,278,"2,000",76,3/3,동향,37.55039,126.920937,7549,34,236,51,6,1,341.92132750582084,0,100,69,508151.67,471457.29,"278*24+2,000",86720000.0,1141052.6315789474,0.006615821033210332,136,3,3
월세,"1,100","1억 3,000",267,1/4,서향,37.547053,126.919072,9743,26,222,41,7,1,341.30563988323706,2,85,53,508151.67,471457.29,"1,100*24+1억 3,000",394000000.0,1475655.4307116105,0.006602489847715736,137,1,4
월세,150,"2,000",43,B1/2,남향,37.549145,126.917595,8571,33,250,46,8,2,341.7740715302896,2,107,74,508151.67,471457.29,"150*24+2,000",56000000.0,1302325.5813953488,0.006581303571428572,138,B1,2
월세,470,"3,000",272,2/3,동향,37.542069,126.948664,3429,41,5,7,9,2,337.0590906679621,4,25,16,508151.67,471457.29,"470*24+3,000",142800000.0,525000.0,0.006531428571428572,139,2,3
월세,250,"3,000",60,2/3,북서향,37.548961,126.919267,9743,29,250,48,9,2,345.0428655411393,2,104,72,508151.67,471457.29,"250*24+3,000",90000000.0,1500000.0,0.006495333333333333,140,2,3
월세,100,"5,000",25,1/3,서향,37.537784,126.951798,19164,46,2,2,2,0,554.1890970161518,8,9,6,508151.67,471457.29,"100*24+5,000",74000000.0,2960000.0,0.006474324324324324,141,1,3
월세,170,"2,000",52,3/4,북향,37.550294,126.920877,7549,34,240,52,6,1,335.3956112834934,0,101,70,508151.67,471457.29,"170*24+2,000",60800000.0,1169230.7692307692,0.006456381578947368,142,3,4
월세,250,"2,000",67,2/5,북향,37.55453,126.926417,7707,40,110,29,5,1,309.7691316318162,2,53,30,508151.67,471457.29,"250*24+2,000",80000000.0,1194029.8507462686,0.0064546125,143,2,5
월세,275,"5,000",74,1/2,북서향,37.556055,126.92637,10072,37,110,45,5,1,153.5729949810059,2,65,30,508151.67,471457.29,"275*24+5,000",116000000.0,1567567.5675675676,0.006425241379310345,144,1,2
월세,784,"1억 2,000",297,1/3,남동향,37.559017,126.926141,6595,16,160,89,5,1,213.70311649368952,2,157,94,508151.67,471457.29,"784*24+1억 2,000",308160000.0,1037575.7575757576,0.00635616238317757,145,1,3
월세,250,"3,000",90,2/5,남동향,37.560594,126.926438,6355,21,125,87,7,1,389.5908369570843,0,162,95,508151.67,471457.29,"250*24+3,000",90000000.0,1000000.0,0.006355,146,2,5
월세,120,"2,000",87,2/3,,37.556912,126.959617,3552,30,21,4,5,3,310.1672604378796,12,5,1,508151.67,471457.29,"120*24+2,000",48800000.0,560919.540229885,0.006332459016393443,147,2,3
월세,210,"3,876",105,1/24,서향,37.550736,126.92567,5361,39,120,31,3,1,417.7151986742754,4,52,36,508151.67,471457.29,"210*24+3,876",89160000.0,849142.8571428572,0.0063134253028263795,148,1,24
월세,190,"2,000",41,B1/2,남동향,37.555851,126.92672,10072,34,108,39,5,1,190.1745916706429,2,57,28,508151.67,471457.29,"190*24+2,000",65600000.0,1600000.0,0.006295,149,B1,2
월세,450,"6,000",264,B1/5,북동향,37.560127,126.902428,4000,37,32,17,2,1,385.26533665151743,4,32,12,508151.67,471457.29,"450*24+6,000",168000000.0,636363.6363636364,0.006285714285714286,150,B1,5
월세,175,"2,000",75,4/4,북향,37.555639,126.924363,5192,36,129,46,7,1,194.6103022399073,2,79,42,508151.67,471457.29,"175*24+2,000",62000000.0,826666.6666666666,0.006280645161290323,151,4,4
월세,150,"2,000",41,B1/2,남향,37.549224,126.917424,8571,32,250,44,7,1,325.9498598742511,2,105,72,508151.67,471457.29,"150*24+2,000",56000000.0,1365853.6585365853,0.006275196428571429,152,B1,2
월세,150,"2,000",109,B1/5,,37.547256,126.933059,3217,46,0,1,8,1,96.57507943736044,6,2,0,508151.67,471457.29,"150*24+2,000",56000000.0,513761.46788990824,0.006261660714285714,153,B1,5
월세,230,"2,000",131,3/5,북서향,37.549257,126.915489,3589,29,193,38,8,1,155.96883463576538,2,100,68,508151.67,471457.29,"230*24+2,000",75200000.0,574045.8015267176,0.006252114361702127,154,3,5
월세,150,"3,000",143,B1/4,북동향,37.541279,126.952647,2883,43,1,4,5,1,318.45054014955974,2,14,8,508151.67,471457.29,"150*24+3,000",66000000.0,461538.46153846156,0.0062464999999999994,155,B1,4
월세,380,"5,000",112,1/2,남향,37.54633,126.920124,7825,21,204,39,6,1,285.64695358788657,2,76,48,508151.67,471457.29,"380*24+5,000",141200000.0,1260714.2857142857,0.006206798866855524,156,1,2
월세,200,"3,000",56,3/4,남동향,37.549575,126.917975,8571,31,252,49,8,2,373.6468065280217,2,108,77,508151.67,471457.29,"200*24+3,000",78000000.0,1392857.142857143,0.006153538461538461,157,3,4
월세,300,"5,000",80,1/5,서향,37.553267,126.920331,9360,40,143,45,5,0,623.4206496711193,2,88,54,508151.67,471457.29,"300*24+5,000",122000000.0,1525000.0,0.006137704918032787,158,1,5
월세,120,"3,000",29,2/4,남서향,37.555418,126.928335,12424,35,108,26,5,1,326.67690163320475,2,47,24,508151.67,471457.29,"120*24+3,000",58800000.0,2027586.2068965517,0.006127482993197279,159,2,4
월세,"1,000",1억,210,B1/4,남서향,37.551602,126.917272,9743,33,238,44,6,1,391.8901865393818,2,102,72,508151.67,471457.29,"1,000*24+1억",340000000.0,1619047.619047619,0.0060177352941176475,160,B1,4
월세,360,"3,000",194,B2/6,동향,37.551329,126.910926,3589,29,25,26,6,1,323.341251333028,2,63,41,508151.67,471457.29,"360*24+3,000",116400000.0,600000.0,0.005981666666666666,161,B2,6
월세,240,"3,000",52,4/4,,37.55614,126.926445,10072,37,110,45,5,1,149.93510213690618,2,65,30,508151.67,471457.29,"240*24+3,000",87600000.0,1684615.3846153845,0.005978812785388128,162,4,4
월세,70,"1,000",46,1/2,동향,37.536925,126.946492,3462,31,15,2,5,1,298.6655469983594,4,13,9,508151.67,471457.29,"70*24+1,000",26800000.0,582608.695652174,0.005942238805970149,163,1,2
월세,120,"2,000",37,B1/3,남동향,37.546367,126.920037,7825,21,206,39,6,1,289.9847021446463,2,77,49,508151.67,471457.29,"120*24+2,000",48800000.0,1318918.9189189188,0.005932889344262295,164,B1,3
월세,150,"1,000",36,1/2,남서향,37.552051,126.920119,7549,39,214,47,5,0,538.8911423030487,2,103,70,508151.67,471457.29,"150*24+1,000",46000000.0,1277777.7777777778,0.005907913043478261,165,1,2
월세,340,"5,000",99,2/5,북동향,37.550149,126.920499,7825,31,246,51,7,1,340.91249312793525,2,100,70,508151.67,471457.29,"340*24+5,000",131600000.0,1329292.9292929294,0.005886588145896657,166,2,5
월세,130,"2,000",54,B1/4,북향,37.554442,126.909548,5576,31,73,53,3,1,188.9906647876728,2,87,44,508151.67,471457.29,"130*24+2,000",51200000.0,948148.1481481482,0.0058809375,167,B1,4
월세,380,"5,000",107,2/4,남서향,37.555307,126.925428,7753,45,117,42,6,1,209.64366888109447,2,70,39,508151.67,471457.29,"380*24+5,000",141200000.0,1319626.168224299,0.005875148725212464,168,2,4
월세,150,"2,000",165,B1/4,남향,37.541936,126.94031,1974,16,56,0,2,0,560.9678554848487,2,9,5,508151.67,471457.29,"150*24+2,000",56000000.0,339393.9393939394,0.00581625,169,B1,4
월세,150,"2,500",23,B1/2,남동향,37.555043,126.924144,15320,38,157,44,6,1,262.6618902034021,2,73,43,508151.67,471457.29,"150*24+2,500",61000000.0,2652173.913043478,0.005776393442622952,170,B1,2
월세,205,"2,900",104,B1/15,북동향,37.544002,126.947531,4339,35,2,12,8,1,358.0423525571707,10,27,17,508151.67,471457.29,"205*24+2,900",78200000.0,751923.0769230769,0.0057705370843989775,171,B1,15
월세,"2,800",3억,654,1/5,북서향,37.549823,126.917955,8571,28,253,46,7,2,373.8248696215112,2,108,78,508151.67,471457.29,"2,800*24+3억",972000000.0,1486238.5321100918,0.005766907407407407,172,1,5
월세,600,"5,000",153,2/5,북동향,37.557394,126.929653,7311,22,108,39,5,1,377.242903222804,2,76,47,508151.67,471457.29,"600*24+5,000",194000000.0,1267973.8562091503,0.0057658917525773195,173,2,5
월세,130,"2,000",50,1/4,서향,37.54834,126.918035,5890,31,250,48,9,2,398.7867185892006,2,103,68,508151.67,471457.29,"130*24+2,000",51200000.0,1024000.0,0.005751953125,174,1,4
월세,95,"2,000",121,B1/4,남향,37.555414,126.932512,2033,41,94,45,9,2,387.4453507109008,2,121,80,508151.67,471457.29,"95*24+2,000",42800000.0,353719.0082644628,0.0057475,175,B1,4
월세,80,800,16,B1/1,남향,37.549868,126.918447,9743,27,253,48,6,2,417.4851853655781,2,109,79,508151.67,471457.29,80*24+800,27200000.0,1700000.0,0.005731176470588235,176,B1,1
월세,80,"1,300",66,B1/4,동향,37.549308,126.938137,2778,26,1,1,7,2,357.20599484490623,4,5,1,508151.67,471457.29,"80*24+1,300",32200000.0,487878.7878787879,0.005694037267080745,177,B1,4
월세,100,"1,000",33,B1/2,동향,37.55292,126.923342,5840,39,173,42,4,0,507.89388993026967,2,75,46,508151.67,471457.29,"100*24+1,000",34000000.0,1030303.0303030303,0.0056682352941176475,178,B1,2
월세,60,"1,000",49,1/4,남동향,37.555918,126.947268,2811,26,2,45,6,1,143.00849140187628,4,72,32,508151.67,471457.29,"60*24+1,000",24400000.0,497959.1836734694,0.005645040983606557,179,1,4
월세,340,"4,000",32,1/5,동향,37.548955,126.9199,21404,28,250,50,9,1,294.465154336583,2,103,71,508151.67,471457.29,"340*24+4,000",121600000.0,3800000.0,0.005632631578947368,180,1,5
월세,250,"3,500",91,1/3,서향,37.55351,126.92311,5840,40,147,43,6,1,455.7432152323801,2,71,41,508151.67,471457.29,"250*24+3,500",95000000.0,1043956.043956044,0.005594105263157894,181,1,3
월세,230,"2,000",49,1/3,남향,37.549508,126.917519,8571,33,251,48,7,1,333.27666304365005,2,107,74,508151.67,471457.29,"230*24+2,000",75200000.0,1534693.8775510204,0.005584827127659574,182,1,3
월세,260,"3,500",115,2/5,북서향,37.547827,126.956941,4710,24,0,4,7,0,633.8594115763119,2,12,9,508151.67,471457.29,"260*24+3,500",97400000.0,846956.5217391305,0.005561088295687884,183,2,5
월세,270,"3,000",80,3/5,남향,37.545722,126.915211,6583,20,77,17,5,1,435.7533113831055,2,48,31,508151.67,471457.29,"270*24+3,000",94800000.0,1185000.0,0.005555274261603376,184,3,5
월세,240,"3,000",92,1/1,남향,37.547479,126.922603,5253,24,235,38,5,1,34.29845685729356,2,66,43,508151.67,471457.29,"240*24+3,000",87600000.0,952173.9130434783,0.005516849315068493,185,1,1
월세,250,"3,000",64,1/2,남동향,37.555494,126.925584,7753,42,116,41,6,1,189.6553336086684,2,67,36,508151.67,471457.29,"250*24+3,000",90000000.0,1406250.0,0.005513244444444444,186,1,2
월세,500,"8,000",113,1/3,남향,37.54945,126.919335,9743,31,252,49,8,2,365.1191846458544,2,104,73,508151.67,471457.29,"500*24+8,000",200000000.0,1769911.5044247787,0.005504795,187,1,3
월세,240,"3,000",62,2/3,북동향,37.555613,126.925617,7753,42,116,41,6,1,176.80519944001452,2,67,35,508151.67,471457.29,"240*24+3,000",87600000.0,1412903.2258064516,0.005487283105022831,188,2,3
월세,220,"3,000",53,3/5,남향,37.548959,126.916815,8571,31,236,42,7,1,276.9069263700415,2,103,70,508151.67,471457.29,"220*24+3,000",82800000.0,1562264.1509433961,0.005486268115942029,189,3,5
월세,250,"3,000",49,B1/2,동향,37.555497,126.926421,10072,41,110,37,5,1,209.58920748778263,2,58,30,508151.67,471457.29,"250*24+3,000",90000000.0,1836734.693877551,0.005483644444444444,190,B1,2
월세,200,"2,000",85,3/4,남서향,37.541562,126.950477,4384,47,2,7,7,2,290.249760682846,4,22,12,508151.67,471457.29,"200*24+2,000",68000000.0,800000.0,0.00548,191,3,4
월세,250,"3,000",63,2/4,남서향,37.548075,126.920406,7825,26,250,44,6,1,219.3040248801109,2,90,61,508151.67,471457.29,"250*24+3,000",90000000.0,1428571.4285714286,0.0054775,192,2,4
월세,60,"2,000",33,B1/3,남서향,37.549078,126.924509,5652,34,177,34,4,1,210.41861183765045,2,61,43,508151.67,471457.29,"60*24+2,000",34400000.0,1042424.2424242424,0.005421976744186046,193,B1,3
월세,400,"5,000",81,1/5,동향,37.548231,126.919183,9743,29,250,47,8,2,328.4901038289193,2,98,64,508151.67,471457.29,"400*24+5,000",146000000.0,1802469.1358024692,0.00540536301369863,194,1,5
월세,94,"3,000",29,1/5,남서향,37.550189,126.919837,9743,30,251,49,7,1,382.4480317798863,2,102,71,508151.67,471457.29,"94*24+3,000",52560000.0,1812413.7931034483,0.005375703957382039,195,1,5
월세,180,"3,000",39,B1/3,남향,37.555796,126.926265,10072,39,110,43,5,1,173.68968332331426,2,65,32,508151.67,471457.29,"180*24+3,000",73200000.0,1876923.076923077,0.005366229508196721,196,B1,3
월세,240,"3,000",60,2/4,서향,37.549397,126.91958,7825,31,251,49,9,1,343.72490100693443,2,103,73,508151.67,471457.29,"240*24+3,000",87600000.0,1460000.0,0.00535958904109589,197,2,4
월세,450,"5,000",194,2/2,남향,37.539023,126.947688,4364,32,21,4,3,1,166.5093754398636,6,20,13,508151.67,471457.29,"450*24+5,000",158000000.0,814432.9896907216,0.005358329113924051,198,2,2
월세,400,"6,000",159,3/4,북향,37.547494,126.922768,5253,25,229,38,4,1,25.772191480397165,2,64,42,508151.67,471457.29,"400*24+6,000",156000000.0,981132.0754716981,0.005354019230769231,199,3,4
월세,370,"7,000",150,3/4,북서향,37.550617,126.923619,5652,37,177,42,4,1,329.5876943665478,4,79,51,508151.67,471457.29,"370*24+7,000",158800000.0,1058666.6666666667,0.005338790931989924,200,3,4
월세,250,"3,000",56,1/3,서향,37.54976,126.917694,8571,32,251,46,8,1,350.2267788113246,2,106,75,508151.67,471457.29,"250*24+3,000",90000000.0,1607142.857142857,0.005333066666666667,201,1,3
월세,400,"5,000",99,1/6,남서향,37.547979,126.920867,7825,26,248,44,6,1,177.42515991429252,2,87,59,508151.67,471457.29,"400*24+5,000",146000000.0,1474747.4747474748,0.005305993150684932,202,1,6
월세,210,"3,000",72,2/5,북향,37.546344,126.917332,5890,23,196,31,5,1,469.7013525665821,2,74,48,508151.67,471457.29,"210*24+3,000",80400000.0,1116666.6666666667,0.005274626865671641,203,2,5
월세,180,"2,500",61,2/3,남향,37.548119,126.918284,5890,31,249,47,8,2,405.2019604400463,2,100,64,508151.67,471457.29,"180*24+2,500",68200000.0,1118032.786885246,0.005268181818181818,204,2,3
월세,170,"2,000",49,2/2,남향,37.556909,126.926822,6495,28,118,48,5,1,130.86334674211105,2,73,38,508151.67,471457.29,"170*24+2,000",60800000.0,1240816.3265306123,0.005234457236842105,205,2,2
월세,189,"2,500",49,B1/2,남동향,37.555296,126.927031,7503,38,108,34,5,1,256.13036180188914,2,52,26,508151.67,471457.29,"189*24+2,500",70360000.0,1435918.3673469387,0.0052252274019329165,206,B1,2
월세,500,"5,000",171,4/6,남동향,37.55506,126.923461,5192,31,145,43,7,1,291.2842147858233,2,79,45,508151.67,471457.29,"500*24+5,000",170000000.0,994152.0467836257,0.005222541176470588,207,4,6
월세,300,"6,000",80,1/5,북동향,37.548558,126.917399,8571,31,243,44,7,2,337.9904758847472,2,103,69,508151.67,471457.29,"300*24+6,000",132000000.0,1650000.0,0.005194545454545454,208,1,5
월세,260,"3,000",81,2/2,동향,37.549445,126.918538,5890,28,252,49,8,2,423.0775138888008,2,106,76,508151.67,471457.29,"260*24+3,000",92400000.0,1140740.7407407407,0.005163311688311688,209,2,2
월세,400,"5,000",108,3/4,북서향,37.555643,126.923469,6945,33,129,46,9,1,240.9852431487363,2,83,46,508151.67,471457.29,"400*24+5,000",146000000.0,1351851.851851852,0.005137397260273973,210,3,4
월세,500,"7,000",148,3/4,남서향,37.545167,126.914105,6583,17,69,15,3,1,478.7825971475631,2,38,22,508151.67,471457.29,"500*24+7,000",190000000.0,1283783.7837837837,0.00512781052631579,211,3,4
월세,190,"7,000",85,2/5,북동향,37.556096,126.924093,6945,33,129,50,8,1,166.5621592215878,2,84,44,508151.67,471457.29,"190*24+7,000",115600000.0,1360000.0,0.005106617647058823,212,2,5
월세,110,"2,000",66,4/4,북향,37.548276,126.914849,3589,27,117,29,7,1,164.3073962950602,2,83,57,508151.67,471457.29,"110*24+2,000",46400000.0,703030.303030303,0.005105043103448276,213,4,4
월세,350,"7,000",100,1/2,북향,37.547543,126.920475,7825,25,249,41,6,1,210.43903591236773,2,83,54,508151.67,471457.29,"350*24+7,000",154000000.0,1540000.0,0.005081168831168831,214,1,2
월세,"2,200",3억,734,1/5,남향,37.545333,126.925137,5706,20,0,13,3,1,332.85948973775515,2,18,9,508151.67,471457.29,"2,200*24+3억",828000000.0,1128065.395095368,0.005058217391304348,215,1,5
월세,350,"5,000",150,3/6,서향,37.551583,126.916279,4502,37,231,41,6,1,325.13110710091263,2,94,64,508151.67,471457.29,"350*24+5,000",134000000.0,893333.3333333334,0.00503955223880597,216,3,6
월세,"3,000",4억,892,1/1,북서향,37.550576,126.936697,6313,43,6,1,11,1,169.15160627830903,4,5,1,508151.67,471457.29,"3,000*24+4억",1120000000.0,1255605.3811659194,0.005027853571428571,217,1,1
월세,160,"3,000",95,2/5,북동향,37.550197,126.910543,3589,23,9,17,4,1,293.33641409143115,2,51,35,508151.67,471457.29,"160*24+3,000",68400000.0,720000.0,0.004984722222222222,218,2,5
월세,"2,000",2억,488,14/17,북서향,37.556406,126.923884,6945,34,124,52,9,1,158.2787642382801,2,90,47,508151.67,471457.29,"2,000*24+2억",680000000.0,1393442.6229508198,0.004984058823529412,219,14,17
월세,250,"2,000",111,2/4,동향,37.549329,126.914726,3589,30,87,32,6,1,88.2790776114328,2,90,62,508151.67,471457.29,"250*24+2,000",80000000.0,720720.7207207207,0.0049797375,220,2,4
월세,160,"2,000",81,2/4,남향,37.549216,126.910288,3589,21,9,12,5,1,305.47275869921265,2,42,29,508151.67,471457.29,"160*24+2,000",58400000.0,720987.6543209876,0.004977893835616439,221,2,4
월세,350,"6,000",100,1/2,남향,37.56105,126.925018,7147,20,87,107,8,1,430.182269440836,0,184,105,508151.67,471457.29,"350*24+6,000",144000000.0,1440000.0,0.0049631944444444446,222,1,2
월세,175,"3,000",50,1/6,남서향,37.5536,126.917521,7109,43,124,30,7,0,568.1308467658381,0,71,42,508151.67,471457.29,"175*24+3,000",72000000.0,1440000.0,0.004936805555555555,223,1,6
월세,350,"5,000",53,B1/4,남향,37.555567,126.928054,12424,36,108,30,5,1,296.9328917564126,2,47,22,508151.67,471457.29,"350*24+5,000",134000000.0,2528301.886792453,0.004913970149253731,224,B1,4
월세,200,"1,500",36,1/3,북향,37.547988,126.917186,8571,32,216,42,6,1,345.3209053067072,2,95,63,508151.67,471457.29,"200*24+1,500",63000000.0,1750000.0,0.004897714285714286,225,1,3
월세,235,"4,000",82,1/2,남향,37.555962,126.92537,5756,43,116,43,7,1,136.77338588756746,2,73,38,508151.67,471457.29,"235*24+4,000",96400000.0,1175609.756097561,0.004896182572614108,226,1,2
월세,180,"1,000",112,B1/5,남서향,37.565361,126.920522,2322,26,30,59,5,0,563.9749385262218,6,73,34,508151.67,471457.29,"180*24+1,000",53200000.0,475000.0,0.004888421052631579,227,B1,5
월세,150,"3,000",60,B1/2,남서향,37.548285,126.925465,5361,38,152,25,4,1,238.8934475657977,2,36,22,508151.67,471457.29,"150*24+3,000",66000000.0,1100000.0,0.004873636363636364,228,B1,2
월세,900,"1억 5,000",274,2/5,남서향,37.556065,126.927563,6495,35,108,37,5,1,229.5654478106413,2,56,27,508151.67,471457.29,"900*24+1억 5,000",366000000.0,1335766.4233576641,0.004862377049180328,229,2,5
월세,"1,100",2억,383,4/4,서향,37.547663,126.95973,5885,27,0,2,4,0,722.3743879334504,8,6,5,508151.67,471457.29,"1,100*24+2억",464000000.0,1211488.2506527414,0.0048576616379310345,230,4,4
월세,60,"1,000",27,B1/18,남향,37.543508,126.952879,4384,39,1,7,6,1,126.85073794757932,2,19,11,508151.67,471457.29,"60*24+1,000",24400000.0,903703.7037037037,0.004851147540983607,231,B1,18
월세,230,"2,500",49,1/6,북향,37.552975,126.916885,7940,41,146,32,6,1,478.979319794117,0,83,55,508151.67,471457.29,"230*24+2,500",80200000.0,1636734.693877551,0.004851122194513716,232,1,6
월세,300,"3,000",84,1/3,북서향,37.549014,126.917926,5890,31,250,48,8,2,372.482012271287,2,106,73,508151.67,471457.29,"300*24+3,000",102000000.0,1214285.7142857143,0.004850588235294118,233,1,3
월세,550,"8,000",119,1/1,남서향,37.549285,126.9173,8571,32,250,46,7,1,314.55618123869414,2,105,71,508151.67,471457.29,"550*24+8,000",212000000.0,1781512.6050420168,0.0048110801886792455,234,1,1
