,dong,food,func,set,data
16,6.0,2.0,31.0,4.0,237.0
17,6.0,2.0,31.0,5.0,0.0
18,6.0,3.0,31.0,0.0,0.0
19,6.0,3.0,31.0,1.0,4.0
20,6.0,3.0,31.0,2.0,262.0
21,6.0,3.0,31.0,3.0,68.0
22,6.0,3.0,31.0,4.0,241.0
23,6.0,3.0,31.0,5.0,40.0
24,6.0,4.0,31.0,0.0,7.0
25,6.0,4.0,31.0,1.0,1686.0
26,6.0,4.0,31.0,2.0,1653.0
27,6.0,4.0,31.0,3.0,1772.0
28,6.0,4.0,31.0,4.0,2485.0
29,6.0,4.0,31.0,5.0,1079.0
30,6.0,5.0,31.0,0.0,0.0
31,6.0,5.0,31.0,1.0,0.0
32,6.0,5.0,31.0,2.0,909.0
33,6.0,5.0,31.0,3.0,91.0
34,6.0,5.0,31.0,4.0,416.0
35,6.0,5.0,31.0,5.0,27.0
36,6.0,6.0,31.0,0.0,0.0
37,6.0,6.0,31.0,1.0,0.0
38,6.0,6.0,31.0,2.0,4.0
39,6.0,6.0,31.0,3.0,17.0
40,6.0,6.0,31.0,4.0,183.0
41,6.0,6.0,31.0,5.0,71.0
42,6.0,7.0,31.0,0.0,1.0
43,6.0,7.0,31.0,1.0,36.0
44,6.0,7.0,31.0,2.0,165.0
45,6.0,7.0,31.0,3.0,101.0
46,6.0,7.0,31.0,4.0,127.0
47,6.0,7.0,31.0,5.0,6.0
48,6.0,8.0,31.0,0.0,0.0
49,6.0,8.0,31.0,1.0,32.0
50,6.0,8.0,31.0,2.0,87.0
51,6.0,8.0,31.0,3.0,102.0
52,6.0,8.0,31.0,4.0,96.0
53,6.0,8.0,31.0,5.0,79.0
54,6.0,9.0,31.0,0.0,0.0
55,6.0,9.0,31.0,1.0,221.0
56,6.0,9.0,31.0,2.0,462.0
57,6.0,9.0,31.0,3.0,371.0
58,6.0,9.0,31.0,4.0,232.0
59,6.0,9.0,31.0,5.0,9.0
0,6.0,0.0,12.0,0.0,126141.0
1,6.0,0.0,12.0,1.0,2032627.0
2,6.0,0.0,12.0,2.0,1469573.0
3,6.0,0.0,12.0,3.0,1668588.0
4,6.0,0.0,12.0,4.0,1963898.0
5,6.0,0.0,12.0,5.0,1697430.0
6,6.0,1.0,12.0,0.0,56662.0
7,6.0,1.0,12.0,1.0,2220448.0
8,6.0,1.0,12.0,2.0,1811809.0
9,6.0,1.0,12.0,3.0,1478332.0
10,6.0,1.0,12.0,4.0,2130684.0
11,6.0,1.0,12.0,5.0,1057450.0
12,6.0,2.0,12.0,0.0,358186.0
13,6.0,2.0,12.0,1.0,2760757.0
14,6.0,2.0,12.0,2.0,2528661.0
15,6.0,2.0,12.0,3.0,1993305.0
16,6.0,2.0,12.0,4.0,1043961.0
17,6.0,2.0,12.0,5.0,93499.0
18,6.0,3.0,12.0,0.0,169494.0
19,6.0,3.0,12.0,1.0,6307452.0
20,6.0,3.0,12.0,2.0,5478913.0
21,6.0,3.0,12.0,3.0,2099443.0
22,6.0,3.0,12.0,4.0,2332604.0
23,6.0,3.0,12.0,5.0,623650.0
24,6.0,4.0,12.0,0.0,634264.0
25,6.0,4.0,12.0,1.0,12246898.0
26,6.0,4.0,12.0,2.0,13114909.0
27,6.0,4.0,12.0,3.0,16934063.0
28,6.0,4.0,12.0,4.0,15300418.0
29,6.0,4.0,12.0,5.0,7706499.0
30,6.0,5.0,12.0,0.0,0.0
31,6.0,5.0,12.0,1.0,1155906.0
32,6.0,5.0,12.0,2.0,6428301.0
33,6.0,5.0,12.0,3.0,5697294.0
34,6.0,5.0,12.0,4.0,9096480.0
35,6.0,5.0,12.0,5.0,6638466.0
36,6.0,6.0,12.0,0.0,14759.0
37,6.0,6.0,12.0,1.0,1225502.0
38,6.0,6.0,12.0,2.0,985607.0
39,6.0,6.0,12.0,3.0,1281808.0
40,6.0,6.0,12.0,4.0,1928807.0
41,6.0,6.0,12.0,5.0,650687.0
42,6.0,7.0,12.0,0.0,56203.0
43,6.0,7.0,12.0,1.0,840013.0
44,6.0,7.0,12.0,2.0,937948.0
45,6.0,7.0,12.0,3.0,844035.0
46,6.0,7.0,12.0,4.0,573249.0
47,6.0,7.0,12.0,5.0,500874.0
48,6.0,8.0,12.0,0.0,158456.0
49,6.0,8.0,12.0,1.0,2231822.0
50,6.0,8.0,12.0,2.0,1214977.0
51,6.0,8.0,12.0,3.0,941257.0
52,6.0,8.0,12.0,4.0,665382.0
53,6.0,8.0,12.0,5.0,213805.0
54,6.0,9.0,12.0,0.0,29890.0
55,6.0,9.0,12.0,1.0,2250893.0
56,6.0,9.0,12.0,2.0,2327205.0
57,6.0,9.0,12.0,3.0,1463144.0
58,6.0,9.0,12.0,4.0,1758008.0
59,6.0,9.0,12.0,5.0,435936.0
0,6.0,0.0,11.0,0.0,7.0
1,6.0,0.0,11.0,1.0,120.0
2,6.0,0.0,11.0,2.0,90.0
3,6.0,0.0,11.0,3.0,99.0
4,6.0,0.0,11.0,4.0,122.0
5,6.0,0.0,11.0,5.0,137.0
6,6.0,1.0,11.0,0.0,8.0
7,6.0,1.0,11.0,1.0,170.0
8,6.0,1.0,11.0,2.0,120.0
9,6.0,1.0,11.0,3.0,133.0
10,6.0,1.0,11.0,4.0,153.0
11,6.0,1.0,11.0,5.0,88.0
12,6.0,2.0,11.0,0.0,36.0
13,6.0,2.0,11.0,1.0,241.0
14,6.0,2.0,11.0,2.0,193.0
15,6.0,2.0,11.0,3.0,143.0
16,6.0,2.0,11.0,4.0,101.0
17,6.0,2.0,11.0,5.0,6.0
18,6.0,3.0,11.0,0.0,6.0
19,6.0,3.0,11.0,1.0,240.0
20,6.0,3.0,11.0,2.0,176.0
21,6.0,3.0,11.0,3.0,68.0
22,6.0,3.0,11.0,4.0,78.0
23,6.0,3.0,11.0,5.0,22.0
24,6.0,4.0,11.0,0.0,130.0
25,6.0,4.0,11.0,1.0,1930.0
26,6.0,4.0,11.0,2.0,1680.0
27,6.0,4.0,11.0,3.0,2030.0
28,6.0,4.0,11.0,4.0,1788.0
29,6.0,4.0,11.0,5.0,932.0
30,6.0,5.0,11.0,0.0,0.0
31,6.0,5.0,11.0,1.0,69.0
32,6.0,5.0,11.0,2.0,238.0
33,6.0,5.0,11.0,3.0,279.0
34,6.0,5.0,11.0,4.0,393.0
35,6.0,5.0,11.0,5.0,187.0
36,6.0,6.0,11.0,0.0,1.0
37,6.0,6.0,11.0,1.0,57.0
38,6.0,6.0,11.0,2.0,46.0
39,6.0,6.0,11.0,3.0,53.0
40,6.0,6.0,11.0,4.0,82.0
41,6.0,6.0,11.0,5.0,25.0
42,6.0,7.0,11.0,0.0,9.0
43,6.0,7.0,11.0,1.0,94.0
44,6.0,7.0,11.0,2.0,106.0
45,6.0,7.0,11.0,3.0,80.0
46,6.0,7.0,11.0,4.0,63.0
47,6.0,7.0,11.0,5.0,64.0
48,6.0,8.0,11.0,0.0,14.0
49,6.0,8.0,11.0,1.0,140.0
50,6.0,8.0,11.0,2.0,80.0
51,6.0,8.0,11.0,3.0,78.0
52,6.0,8.0,11.0,4.0,55.0
53,6.0,8.0,11.0,5.0,22.0
54,6.0,9.0,11.0,0.0,5.0
55,6.0,9.0,11.0,1.0,338.0
56,6.0,9.0,11.0,2.0,341.0
57,6.0,9.0,11.0,3.0,215.0
58,6.0,9.0,11.0,4.0,328.0
59,6.0,9.0,11.0,5.0,67.0
0,6.0,0.0,21.0,0.0,107.0
1,6.0,0.0,21.0,1.0,105.0
2,6.0,0.0,21.0,2.0,103.0
3,6.0,0.0,21.0,3.0,96.0
4,6.0,0.0,21.0,4.0,98.0
5,6.0,0.0,21.0,5.0,72.0
6,6.0,0.0,21.0,6.0,45.0
7,6.0,1.0,21.0,0.0,105.0
8,6.0,1.0,21.0,1.0,107.0
9,6.0,1.0,21.0,2.0,144.0
10,6.0,1.0,21.0,3.0,87.0
11,6.0,1.0,21.0,4.0,105.0
12,6.0,1.0,21.0,5.0,86.0
13,6.0,1.0,21.0,6.0,60.0
14,6.0,2.0,21.0,0.0,96.0
15,6.0,2.0,21.0,1.0,146.0
16,6.0,2.0,21.0,2.0,132.0
17,6.0,2.0,21.0,3.0,93.0
18,6.0,2.0,21.0,4.0,131.0
19,6.0,2.0,21.0,5.0,85.0
20,6.0,2.0,21.0,6.0,94.0
21,6.0,3.0,21.0,0.0,97.0
22,6.0,3.0,21.0,1.0,107.0
23,6.0,3.0,21.0,2.0,88.0
24,6.0,3.0,21.0,3.0,61.0
25,6.0,3.0,21.0,4.0,93.0
26,6.0,3.0,21.0,5.0,103.0
27,6.0,3.0,21.0,6.0,65.0
28,6.0,4.0,21.0,0.0,1202.0
29,6.0,4.0,21.0,1.0,1179.0
30,6.0,4.0,21.0,2.0,1304.0
31,6.0,4.0,21.0,3.0,1075.0
32,6.0,4.0,21.0,4.0,1262.0
33,6.0,4.0,21.0,5.0,1294.0
34,6.0,4.0,21.0,6.0,1366.0
35,6.0,5.0,21.0,0.0,293.0
36,6.0,5.0,21.0,1.0,247.0
37,6.0,5.0,21.0,2.0,293.0
38,6.0,5.0,21.0,3.0,278.0
39,6.0,5.0,21.0,4.0,219.0
40,6.0,5.0,21.0,5.0,114.0
41,6.0,5.0,21.0,6.0,0.0
42,6.0,6.0,21.0,0.0,33.0
43,6.0,6.0,21.0,1.0,39.0
44,6.0,6.0,21.0,2.0,33.0
45,6.0,6.0,21.0,3.0,40.0
46,6.0,6.0,21.0,4.0,56.0
47,6.0,6.0,21.0,5.0,45.0
48,6.0,6.0,21.0,6.0,30.0
49,6.0,7.0,21.0,0.0,65.0
50,6.0,7.0,21.0,1.0,82.0
51,6.0,7.0,21.0,2.0,71.0
52,6.0,7.0,21.0,3.0,64.0
53,6.0,7.0,21.0,4.0,65.0
54,6.0,7.0,21.0,5.0,51.0
55,6.0,7.0,21.0,6.0,39.0
56,6.0,8.0,21.0,0.0,37.0
57,6.0,8.0,21.0,1.0,50.0
58,6.0,8.0,21.0,2.0,54.0
59,6.0,8.0,21.0,3.0,46.0
60,6.0,8.0,21.0,4.0,61.0
61,6.0,8.0,21.0,5.0,68.0
62,6.0,8.0,21.0,6.0,79.0
63,6.0,9.0,21.0,0.0,183.0
64,6.0,9.0,21.0,1.0,188.0
65,6.0,9.0,21.0,2.0,193.0
66,6.0,9.0,21.0,3.0,160.0
67,6.0,9.0,21.0,4.0,193.0
68,6.0,9.0,21.0,5.0,209.0
69,6.0,9.0,21.0,6.0,169.0
0,6.0,0.0,22.0,0.0,1792630.0
1,6.0,0.0,22.0,1.0,1600280.0
2,6.0,0.0,22.0,2.0,1671400.0
3,6.0,0.0,22.0,3.0,1456620.0
4,6.0,0.0,22.0,4.0,1574700.0
5,6.0,0.0,22.0,5.0,1293100.0
6,6.0,0.0,22.0,6.0,755810.0
7,6.0,1.0,22.0,0.0,1325400.0
8,6.0,1.0,22.0,1.0,1789590.0
9,6.0,1.0,22.0,2.0,1848600.0
10,6.0,1.0,22.0,3.0,1242420.0
11,6.0,1.0,22.0,4.0,1166730.0
12,6.0,1.0,22.0,5.0,1299590.0
13,6.0,1.0,22.0,6.0,678130.0
14,6.0,2.0,22.0,0.0,1077050.0
15,6.0,2.0,22.0,1.0,1895780.0
16,6.0,2.0,22.0,2.0,1471090.0
17,6.0,2.0,22.0,3.0,1307630.0
18,6.0,2.0,22.0,4.0,1640380.0
19,6.0,2.0,22.0,5.0,1059530.0
20,6.0,2.0,22.0,6.0,1071210.0
21,6.0,3.0,22.0,0.0,3225760.0
22,6.0,3.0,22.0,1.0,2762250.0
23,6.0,3.0,22.0,2.0,2307690.0
24,6.0,3.0,22.0,3.0,1488440.0
25,6.0,3.0,22.0,4.0,2721860.0
26,6.0,3.0,22.0,5.0,3432490.0
27,6.0,3.0,22.0,6.0,2162000.0
28,6.0,4.0,22.0,0.0,9296170.0
29,6.0,4.0,22.0,1.0,9025550.0
30,6.0,4.0,22.0,2.0,9929770.0
31,6.0,4.0,22.0,3.0,9134720.0
32,6.0,4.0,22.0,4.0,10372850.0
33,6.0,4.0,22.0,5.0,10507960.0
34,6.0,4.0,22.0,6.0,10710340.0
35,6.0,5.0,22.0,0.0,7054230.0
36,6.0,5.0,22.0,1.0,6812080.0
37,6.0,5.0,22.0,2.0,7492830.0
38,6.0,5.0,22.0,3.0,6857770.0
39,6.0,5.0,22.0,4.0,6327790.0
40,6.0,5.0,22.0,5.0,3842360.0
41,6.0,5.0,22.0,6.0,0.0
42,6.0,6.0,22.0,0.0,745990.0
43,6.0,6.0,22.0,1.0,920250.0
44,6.0,6.0,22.0,2.0,767460.0
45,6.0,6.0,22.0,3.0,967520.0
46,6.0,6.0,22.0,4.0,1267350.0
47,6.0,6.0,22.0,5.0,1022490.0
48,6.0,6.0,22.0,6.0,727520.0
49,6.0,7.0,22.0,0.0,559200.0
50,6.0,7.0,22.0,1.0,948600.0
51,6.0,7.0,22.0,2.0,677500.0
52,6.0,7.0,22.0,3.0,588820.0
53,6.0,7.0,22.0,4.0,616420.0
54,6.0,7.0,22.0,5.0,509970.0
55,6.0,7.0,22.0,6.0,397460.0
56,6.0,8.0,22.0,0.0,541450.0
57,6.0,8.0,22.0,1.0,667000.0
58,6.0,8.0,22.0,2.0,761270.0
59,6.0,8.0,22.0,3.0,683510.0
60,6.0,8.0,22.0,4.0,1299970.0
61,6.0,8.0,22.0,5.0,1043790.0
62,6.0,8.0,22.0,6.0,877160.0
63,6.0,9.0,22.0,0.0,1088150.0
64,6.0,9.0,22.0,1.0,1098040.0
65,6.0,9.0,22.0,2.0,1220180.0
66,6.0,9.0,22.0,3.0,1005830.0
67,6.0,9.0,22.0,4.0,1286890.0
68,6.0,9.0,22.0,5.0,1482870.0
69,6.0,9.0,22.0,6.0,1108960.0
0,7.0,0.0,4.0,0.0,58.9
1,7.0,0.0,4.0,1.0,41.1
2,7.0,1.0,4.0,0.0,61.4
3,7.0,1.0,4.0,1.0,38.6
4,7.0,2.0,4.0,0.0,61.5
5,7.0,2.0,4.0,1.0,38.5
6,7.0,3.0,4.0,0.0,43.9
7,7.0,3.0,4.0,1.0,56.1
8,7.0,4.0,4.0,0.0,26.8
9,7.0,4.0,4.0,1.0,73.2
10,7.0,5.0,4.0,0.0,58.8
11,7.0,5.0,4.0,1.0,41.2
12,7.0,6.0,4.0,0.0,64.8
13,7.0,6.0,4.0,1.0,35.2
14,7.0,7.0,4.0,0.0,49.3
15,7.0,7.0,4.0,1.0,50.7
16,7.0,8.0,4.0,0.0,49.4
17,7.0,8.0,4.0,1.0,50.6
18,7.0,9.0,4.0,0.0,43.2
19,7.0,9.0,4.0,1.0,56.8
0,7.0,0.0,32.0,0.0,199770.0
1,7.0,0.0,32.0,1.0,200370.0
2,7.0,0.0,32.0,2.0,2970020.0
3,7.0,0.0,32.0,3.0,1174800.0
4,7.0,0.0,32.0,4.0,5889040.0
5,7.0,0.0,32.0,5.0,2483460.0
6,7.0,1.0,32.0,0.0,73490.0
7,7.0,1.0,32.0,1.0,29470.0
8,7.0,1.0,32.0,2.0,10257380.0
9,7.0,1.0,32.0,3.0,4943560.0
10,7.0,1.0,32.0,4.0,15550060.0
11,7.0,1.0,32.0,5.0,5649710.0
12,7.0,2.0,32.0,0.0,157530.0
13,7.0,2.0,32.0,1.0,48260.0
14,7.0,2.0,32.0,2.0,5625280.0
15,7.0,2.0,32.0,3.0,2837490.0
16,7.0,2.0,32.0,4.0,9299370.0
17,7.0,2.0,32.0,5.0,2655690.0
18,7.0,3.0,32.0,0.0,90460.0
19,7.0,3.0,32.0,1.0,53400.0
20,7.0,3.0,32.0,2.0,3612090.0
21,7.0,3.0,32.0,3.0,2905310.0
22,7.0,3.0,32.0,4.0,7444370.0
23,7.0,3.0,32.0,5.0,2669820.0
24,7.0,4.0,32.0,0.0,0.0
25,7.0,4.0,32.0,1.0,2165000.0
26,7.0,4.0,32.0,2.0,6390890.0
27,7.0,4.0,32.0,3.0,7794930.0
28,7.0,4.0,32.0,4.0,6494140.0
29,7.0,4.0,32.0,5.0,291730.0
30,7.0,5.0,32.0,0.0,0.0
31,7.0,5.0,32.0,1.0,0.0
32,7.0,5.0,32.0,2.0,2664490.0
33,7.0,5.0,32.0,3.0,610260.0
34,7.0,5.0,32.0,4.0,2627620.0
35,7.0,5.0,32.0,5.0,5170.0
36,7.0,6.0,32.0,0.0,399110.0
37,7.0,6.0,32.0,1.0,0.0
38,7.0,6.0,32.0,2.0,23240.0
39,7.0,6.0,32.0,3.0,157880.0
40,7.0,6.0,32.0,4.0,1993060.0
41,7.0,6.0,32.0,5.0,2023070.0
42,7.0,7.0,32.0,0.0,6230.0
43,7.0,7.0,32.0,1.0,351090.0
44,7.0,7.0,32.0,2.0,2729740.0
45,7.0,7.0,32.0,3.0,1985690.0
46,7.0,7.0,32.0,4.0,3511210.0
47,7.0,7.0,32.0,5.0,796380.0
48,7.0,8.0,32.0,0.0,860210.0
49,7.0,8.0,32.0,1.0,307620.0
50,7.0,8.0,32.0,2.0,672260.0
51,7.0,8.0,32.0,3.0,524600.0
52,7.0,8.0,32.0,4.0,6129640.0
53,7.0,8.0,32.0,5.0,7271970.0
54,7.0,9.0,32.0,0.0,182920.0
55,7.0,9.0,32.0,1.0,891160.0
56,7.0,9.0,32.0,2.0,3357260.0
57,7.0,9.0,32.0,3.0,4022560.0
58,7.0,9.0,32.0,4.0,3881510.0
59,7.0,9.0,32.0,5.0,1080140.0
0,7.0,0.0,31.0,0.0,3.0
1,7.0,0.0,31.0,1.0,18.0
2,7.0,0.0,31.0,2.0,187.0
3,7.0,0.0,31.0,3.0,59.0
4,7.0,0.0,31.0,4.0,160.0
5,7.0,0.0,31.0,5.0,39.0
6,7.0,1.0,31.0,0.0,2.0
7,7.0,1.0,31.0,1.0,2.0
8,7.0,1.0,31.0,2.0,486.0
9,7.0,1.0,31.0,3.0,198.0
10,7.0,1.0,31.0,4.0,465.0
11,7.0,1.0,31.0,5.0,121.0
12,7.0,2.0,31.0,0.0,5.0
13,7.0,2.0,31.0,1.0,2.0
14,7.0,2.0,31.0,2.0,295.0
15,7.0,2.0,31.0,3.0,146.0
16,7.0,2.0,31.0,4.0,349.0
17,7.0,2.0,31.0,5.0,45.0
18,7.0,3.0,31.0,0.0,1.0
19,7.0,3.0,31.0,1.0,2.0
20,7.0,3.0,31.0,2.0,131.0
21,7.0,3.0,31.0,3.0,90.0
22,7.0,3.0,31.0,4.0,158.0
23,7.0,3.0,31.0,5.0,26.0
24,7.0,4.0,31.0,0.0,0.0
25,7.0,4.0,31.0,1.0,206.0
26,7.0,4.0,31.0,2.0,492.0
27,7.0,4.0,31.0,3.0,544.0
28,7.0,4.0,31.0,4.0,479.0
29,7.0,4.0,31.0,5.0,19.0
30,7.0,5.0,31.0,0.0,0.0
31,7.0,5.0,31.0,1.0,0.0
32,7.0,5.0,31.0,2.0,190.0
33,7.0,5.0,31.0,3.0,44.0
34,7.0,5.0,31.0,4.0,190.0
35,7.0,5.0,31.0,5.0,1.0
36,7.0,6.0,31.0,0.0,14.0
37,7.0,6.0,31.0,1.0,0.0
38,7.0,6.0,31.0,2.0,1.0
39,7.0,6.0,31.0,3.0,7.0
40,7.0,6.0,31.0,4.0,76.0
41,7.0,6.0,31.0,5.0,65.0
42,7.0,7.0,31.0,0.0,0.0
43,7.0,7.0,31.0,1.0,40.0
44,7.0,7.0,31.0,2.0,238.0
45,7.0,7.0,31.0,3.0,158.0
46,7.0,7.0,31.0,4.0,272.0
47,7.0,7.0,31.0,5.0,39.0
48,7.0,8.0,31.0,0.0,16.0
49,7.0,8.0,31.0,1.0,39.0
50,7.0,8.0,31.0,2.0,68.0
51,7.0,8.0,31.0,3.0,45.0
52,7.0,8.0,31.0,4.0,213.0
53,7.0,8.0,31.0,5.0,161.0
54,7.0,9.0,31.0,0.0,23.0
55,7.0,9.0,31.0,1.0,157.0
56,7.0,9.0,31.0,2.0,411.0
57,7.0,9.0,31.0,3.0,449.0
58,7.0,9.0,31.0,4.0,399.0
59,7.0,9.0,31.0,5.0,87.0
0,7.0,0.0,12.0,0.0,171623.0
1,7.0,0.0,12.0,1.0,4214674.0
2,7.0,0.0,12.0,2.0,2668001.0
3,7.0,0.0,12.0,3.0,1624356.0
4,7.0,0.0,12.0,4.0,1552349.0
5,7.0,0.0,12.0,5.0,694774.0
6,7.0,1.0,12.0,0.0,112451.0
7,7.0,1.0,12.0,1.0,9155736.0
8,7.0,1.0,12.0,2.0,8240660.0
9,7.0,1.0,12.0,3.0,5382901.0
10,7.0,1.0,12.0,4.0,5023543.0
11,7.0,1.0,12.0,5.0,2946322.0
12,7.0,2.0,12.0,0.0,403216.0
13,7.0,2.0,12.0,1.0,8986720.0
14,7.0,2.0,12.0,2.0,5009296.0
15,7.0,2.0,12.0,3.0,1852195.0
16,7.0,2.0,12.0,4.0,1563974.0
17,7.0,2.0,12.0,5.0,551040.0
18,7.0,3.0,12.0,0.0,151752.0
19,7.0,3.0,12.0,1.0,6670957.0
20,7.0,3.0,12.0,2.0,4955733.0
21,7.0,3.0,12.0,3.0,1513949.0
22,7.0,3.0,12.0,4.0,1307626.0
23,7.0,3.0,12.0,5.0,518986.0
24,7.0,4.0,12.0,0.0,465008.0
25,7.0,4.0,12.0,1.0,9624972.0
26,7.0,4.0,12.0,2.0,5956376.0
27,7.0,4.0,12.0,3.0,3243362.0
28,7.0,4.0,12.0,4.0,1946333.0
29,7.0,4.0,12.0,5.0,659745.0
30,7.0,5.0,12.0,0.0,28265.0
31,7.0,5.0,12.0,1.0,1784227.0
32,7.0,5.0,12.0,2.0,1548972.0
33,7.0,5.0,12.0,3.0,1221607.0
34,7.0,5.0,12.0,4.0,520730.0
35,7.0,5.0,12.0,5.0,496702.0
36,7.0,6.0,12.0,0.0,48031.0
37,7.0,6.0,12.0,1.0,996813.0
38,7.0,6.0,12.0,2.0,812334.0
39,7.0,6.0,12.0,3.0,1169098.0
40,7.0,6.0,12.0,4.0,757901.0
41,7.0,6.0,12.0,5.0,331968.0
42,7.0,7.0,12.0,0.0,221200.0
43,7.0,7.0,12.0,1.0,3435645.0
44,7.0,7.0,12.0,2.0,2251227.0
45,7.0,7.0,12.0,3.0,1376814.0
46,7.0,7.0,12.0,4.0,1062273.0
47,7.0,7.0,12.0,5.0,250224.0
48,7.0,8.0,12.0,0.0,320264.0
49,7.0,8.0,12.0,1.0,7063055.0
50,7.0,8.0,12.0,2.0,3910699.0
51,7.0,8.0,12.0,3.0,1572221.0
52,7.0,8.0,12.0,4.0,1009242.0
53,7.0,8.0,12.0,5.0,842080.0
54,7.0,9.0,12.0,0.0,301211.0
55,7.0,9.0,12.0,1.0,5670025.0
56,7.0,9.0,12.0,2.0,3400423.0
57,7.0,9.0,12.0,3.0,1840040.0
58,7.0,9.0,12.0,4.0,1165726.0
59,7.0,9.0,12.0,5.0,507373.0
0,7.0,0.0,11.0,0.0,10.0
1,7.0,0.0,11.0,1.0,158.0
2,7.0,0.0,11.0,2.0,103.0
3,7.0,0.0,11.0,3.0,70.0
4,7.0,0.0,11.0,4.0,64.0
5,7.0,0.0,11.0,5.0,27.0
6,7.0,1.0,11.0,0.0,9.0
7,7.0,1.0,11.0,1.0,352.0
8,7.0,1.0,11.0,2.0,322.0
9,7.0,1.0,11.0,3.0,204.0
10,7.0,1.0,11.0,4.0,178.0
11,7.0,1.0,11.0,5.0,97.0
12,7.0,2.0,11.0,0.0,26.0
13,7.0,2.0,11.0,1.0,428.0
14,7.0,2.0,11.0,2.0,208.0
15,7.0,2.0,11.0,3.0,73.0
16,7.0,2.0,11.0,4.0,62.0
17,7.0,2.0,11.0,5.0,15.0
18,7.0,3.0,11.0,0.0,6.0
19,7.0,3.0,11.0,1.0,189.0
20,7.0,3.0,11.0,2.0,116.0
21,7.0,3.0,11.0,3.0,37.0
22,7.0,3.0,11.0,4.0,31.0
23,7.0,3.0,11.0,5.0,9.0
24,7.0,4.0,11.0,0.0,43.0
25,7.0,4.0,11.0,1.0,851.0
26,7.0,4.0,11.0,2.0,437.0
27,7.0,4.0,11.0,3.0,208.0
28,7.0,4.0,11.0,4.0,140.0
29,7.0,4.0,11.0,5.0,45.0
30,7.0,5.0,11.0,0.0,3.0
31,7.0,5.0,11.0,1.0,143.0
32,7.0,5.0,11.0,2.0,118.0
33,7.0,5.0,11.0,3.0,79.0
34,7.0,5.0,11.0,4.0,37.0
35,7.0,5.0,11.0,5.0,31.0
36,7.0,6.0,11.0,0.0,1.0
37,7.0,6.0,11.0,1.0,29.0
38,7.0,6.0,11.0,2.0,29.0
39,7.0,6.0,11.0,3.0,49.0
40,7.0,6.0,11.0,4.0,28.0
41,7.0,6.0,11.0,5.0,12.0
42,7.0,7.0,11.0,0.0,21.0
43,7.0,7.0,11.0,1.0,294.0
44,7.0,7.0,11.0,2.0,174.0
45,7.0,7.0,11.0,3.0,111.0
46,7.0,7.0,11.0,4.0,94.0
47,7.0,7.0,11.0,5.0,19.0
48,7.0,8.0,11.0,0.0,9.0
49,7.0,8.0,11.0,1.0,229.0
50,7.0,8.0,11.0,2.0,140.0
51,7.0,8.0,11.0,3.0,71.0
52,7.0,8.0,11.0,4.0,48.0
53,7.0,8.0,11.0,5.0,30.0
54,7.0,9.0,11.0,0.0,43.0
55,7.0,9.0,11.0,1.0,684.0
56,7.0,9.0,11.0,2.0,397.0
57,7.0,9.0,11.0,3.0,182.0
58,7.0,9.0,11.0,4.0,139.0
59,7.0,9.0,11.0,5.0,52.0
0,7.0,0.0,21.0,0.0,69.0
1,7.0,0.0,21.0,1.0,73.0
2,7.0,0.0,21.0,2.0,74.0
3,7.0,0.0,21.0,3.0,73.0
4,7.0,0.0,21.0,4.0,76.0
5,7.0,0.0,21.0,5.0,59.0
6,7.0,0.0,21.0,6.0,42.0
7,7.0,1.0,21.0,0.0,183.0
8,7.0,1.0,21.0,1.0,165.0
9,7.0,1.0,21.0,2.0,121.0
10,7.0,1.0,21.0,3.0,182.0
11,7.0,1.0,21.0,4.0,200.0
12,7.0,1.0,21.0,5.0,226.0
13,7.0,1.0,21.0,6.0,197.0
14,7.0,2.0,21.0,0.0,108.0
15,7.0,2.0,21.0,1.0,110.0
16,7.0,2.0,21.0,2.0,117.0
17,7.0,2.0,21.0,3.0,112.0
18,7.0,2.0,21.0,4.0,129.0
19,7.0,2.0,21.0,5.0,140.0
20,7.0,2.0,21.0,6.0,125.0
21,7.0,3.0,21.0,0.0,40.0
22,7.0,3.0,21.0,1.0,50.0
23,7.0,3.0,21.0,2.0,53.0
24,7.0,3.0,21.0,3.0,55.0
25,7.0,3.0,21.0,4.0,68.0
26,7.0,3.0,21.0,5.0,83.0
27,7.0,3.0,21.0,6.0,61.0
28,7.0,4.0,21.0,0.0,88.0
29,7.0,4.0,21.0,1.0,232.0
30,7.0,4.0,21.0,2.0,250.0
31,7.0,4.0,21.0,3.0,249.0
32,7.0,4.0,21.0,4.0,315.0
33,7.0,4.0,21.0,5.0,352.0
34,7.0,4.0,21.0,6.0,256.0
35,7.0,5.0,21.0,0.0,2.0
36,7.0,5.0,21.0,1.0,75.0
37,7.0,5.0,21.0,2.0,60.0
38,7.0,5.0,21.0,3.0,64.0
39,7.0,5.0,21.0,4.0,83.0
40,7.0,5.0,21.0,5.0,76.0
41,7.0,5.0,21.0,6.0,65.0
42,7.0,6.0,21.0,0.0,21.0
43,7.0,6.0,21.0,1.0,18.0
44,7.0,6.0,21.0,2.0,20.0
45,7.0,6.0,21.0,3.0,21.0
46,7.0,6.0,21.0,4.0,32.0
47,7.0,6.0,21.0,5.0,26.0
48,7.0,6.0,21.0,6.0,25.0
49,7.0,7.0,21.0,0.0,111.0
50,7.0,7.0,21.0,1.0,102.0
51,7.0,7.0,21.0,2.0,101.0
