,name,latitude,longitude,address
161,미인브레드 대흥역점,37.5476238,126.9420839,서울 마포구 백범로 96 1층
162,마롱케이크,37.5686164,126.9084393,서울 마포구 월드컵북로30길 13 1층 마롱케이크
163,도유당,37.5597526,126.9240998,서울 마포구 동교로 220-3 1층
164,파리바게뜨 마포구청점,37.5653570,126.9021060,서울 마포구 월드컵로 204 마포구청역 1번출구 월드컵경기장 방향 150m
165,마리웨일237 망원점,37.5583656,126.9037581,서울 마포구 포은로 129
166,파브리카,37.5525425,126.9247985,서울 마포구 와우산로 94 홍익대학교 홍문관 2층 R205 파브리카
167,파리바게뜨 상수점,37.5479565,126.9231746,서울 마포구 와우산로 40 상수역2번출구 앞
168,파리바게뜨 연남하늘채점,37.5630597,126.9215304,서울 마포구 연남로 42 (연남동)
169,슈라즈케이크 서교점,37.5574463,126.9094381,
170,구름빵베이커리,37.5494237,126.9457222,서울 마포구 숭문길 65
171,뚜레쥬르 마포역점,37.5388538,126.9473491,서울 마포구 삼개로 16 근신빌딩 본관 1층
172,빠띠시에,37.5802318,126.8830274,서울 마포구 상암산로1길 77 71
173,파리바게뜨 애오개점,37.5514594,126.9538748,서울 마포구 마포대로 183-28 (아현동) 1층
174,뚜레쥬르 구수동점,37.5452779,126.9320481,서울 마포구 토정로 190
175,파리바게뜨 합정역점,37.5512978,126.9158909,서울 마포구 양화로 71 (서교동)
176,스마일찹쌀꽈배기 창전점,37.5518773,126.9324709,서울 마포구 서강로 97 창전동삼성아파트
177,앤티앤스 홈플러스 월드컵점,37.5682553,126.8972733,서울 마포구 월드컵로 240 2층 앤티앤스 홈플러스 월드컵점
178,파리바게뜨 마포오거리점,37.5467440,126.9520569,"서울 마포구 마포대로7길 11 공덕 3차 삼성래미안 앞, 아현동 주민센터 맞은편"
179,뚜레쥬르 마포밤섬점,37.5461364,126.9261367,서울 마포구 독막로20나길 22 상수동 래미안밤섬리베뉴1 상가2 B05호
180,파리바게트 공덕역사점,37.5435269,126.9519475,서울 마포구 백범로 200 공덕역사 내 1023호
181,파리바게뜨 상암점,37.5845384,126.8794015,서울 마포구 월드컵북로 497 (상암동 1751) 1층
182,벤스쿠키 합정점,37.5494297,126.9093506,서울 마포구 포은로 14 1층
183,츄카롱&츄로아상,37.5766747,126.8967701,서울 마포구 성암로13길 30-2
184,파리바게뜨 망원새나래점,37.5555316,126.9091494,서울 마포구 월드컵로13길 19 6호선 망원 2번출구 코너끼고 우회전후 100m
185,베이커스코드,37.5803946,126.8807227,서울 마포구 월드컵로42길 40
186,뚜레쥬르 신촌로터리점,37.5545769,126.9355853,"서울 마포구 서강로 137 101호, 102호"
187,파리바게뜨 신촌숲길점,37.5530805,126.9331268,서울 마포구 서강로 111 (창전동)
188,고릴라크로플,37.5554611,126.9076978,서울 마포구 월드컵로13길 46 1층
189,장순민과자점,37.5449761,126.9353000,서울 마포구 토정로 219
190,우리지금여기,37.5509301,126.9066599,서울 마포구 희우정로 42-3 1층 101호
191,파리바게뜨 서강신수점,37.5495896,126.9378760,서울 마포구 광성로 44 서강대학교 정문 건너편
192,베네피치아 베이커리카페 홍대정문점,37.5530738,126.9243537,서울 마포구 와우산로 97 지하 1층
193,파리바게뜨 마포점,37.5400297,126.9477696,서울 마포구 도화길 14 마포역 서울가든호텔 뒷편
194,광흥창 팩토리,37.5495832,126.9317829,서울 마포구 서강로 71 1층 광흥창 팩토리
195,파리바게뜨 망원점,37.5577235,126.9044183,서울 마포구 포은로 120 망원우체국 사거리에서 망원시장 방향으로 300m
196,자미당 연남점,37.5591254,126.9224140,서울 마포구 동교로27길 22 1층 자미당
197,뚜레쥬르 마포연남점,37.5632349,126.9209240,서울 마포구 연남로 43
198,오늘도미미,37.5499987,126.9121968,서울 마포구 월드컵로1길 14 마포한강푸르지오1차 로비층 b108-1호
199,뚜레쥬르 마포성산점,37.5681523,126.9083355,서울 마포구 월드컵북로 184
200,파리바게뜨 대흥역점,37.5475341,126.9423264,서울 마포구 백범로 98-1 대흥역 3번 출구 앞 50m
201,마르메종과자점,37.5702140,126.9034950,서울 마포구 월드컵북로 236
202,투티거스 호랑이다과점,37.5498975,126.9109294,서울 마포구 월드컵로3길 31-30 2층
203,빵앤뺑,37.5813242,126.8885484,서울 마포구 월드컵북로54길 17
204,파리바게뜨 마포염리점,37.5500067,126.9440572,서울 마포구 대흥로 120 서강대학교 후문 건너편
205,스마일명품찰진꽈배기,37.5469079,126.9455967,서울 마포구 숭문길 10 1층 스마일명품찰진꽈배기
206,갸또미르,37.5519084,126.9372322,서울 마포구 백범로 30
207,준삐삐마카롱,37.5622025,126.9268834,서울 마포구 성미산로 200 1층 준삐삐마카롱
208,자미당 홍대점,37.5499457,126.9228427,서울 마포구 와우산로13길 2
