,name,latitude,longitude,address
166,파파초밥,37.5526569,126.9224228,서울 마포구 와우산로21길 28-8
167,스시노백쉐프 홍대연남,37.5614068,126.9245969,서울 마포구 동교로 242-4 송스26
168,다인,37.5625268,126.9252981,서울 마포구 동교로46길 10 2층 201호 다인
169,옥타,37.5620089,126.9233735,서울 마포구 성미산로26길 42 샹글리라
170,히노키공방,37.5544890,126.9333210,서울 마포구 신촌로14안길 3
171,나랑가,37.5600900,126.9157260,서울 마포구 성미산로 71
172,이요이요 파크자이3호점,37.5453603,126.9471925,서울 마포구 백범로 152 201동 1층 2호
173,스미비부타동 망원점,37.5573490,126.9043295,서울 마포구 포은로 117 1층
174,스와레,37.5603872,126.9236486,서울 마포구 연남로 4-1 1층 스와레
175,갈스시,37.5426469,126.9467073,서울 마포구 토정로37길 41 하나프라자
176,오카야,37.5771971,126.8935734,서울 마포구 월드컵북로50길 9 1층 오카야
177,물고기초밥,37.5491972,126.9171927,서울 마포구 독막로3길 24-6
178,무라 홍대2호점,37.5551875,126.9293407,서울 마포구 와우산로29길 4-38
179,무라,37.5487079,126.9210359,서울 마포구 와우산로15길 49 1층 MURA
180,스시미야비,37.5495307,126.9099294,서울 마포구 포은로2가길 62
181,규자카야 모토,37.5638434,126.9262794,서울 마포구 동교로 276
182,월명식당,37.5598321,126.9029501,서울 마포구 방울내로 66 1층
183,얹다,37.5618524,126.9267771,서울 마포구 동교로46길 42-5 신박사빌딩 왼쪽 2층 얹다
184,쿠우쿠우 상암점,37.5788919,126.8944048,서울 마포구 매봉산로 80 지하 1층
185,경성상회,37.5413158,126.9509085,서울 마포구 도화4길 11 도화아트빌
186,여우골 서교점,37.5549318,126.9200726,서울 마포구 월드컵북로1길 20
187,양송이식당,37.5446335,126.9361290,서울 마포구 토정로17안길 9 1층 좌측
188,도리,37.5760833,126.8961724,서울 마포구 월드컵북로44길 20
189,아소토,37.5471802,126.9142003,서울 마포구 독막로2길 34 1층 아소토
190,무니,37.5493451,126.9157600,서울 마포구 양화로8길 32-15 1층
191,대전해장국,37.5556250,126.9405000,서울 마포구 고산7길 25
192,화산공 꼬치집,37.5465376,126.9537985,서울 마포구 마포대로8길 9 영명빌딩
193,삿뽀로 홍대점,37.5563080,126.9205310,서울 마포구 월드컵북로 14
194,이노시시,37.5626031,126.9270052,
195,토리후쿠,37.5481679,126.9187022,서울 마포구 독막로7길 6
196,"주람 낮에는밥집,밤에는술집",37.5819359,126.8893220,서울 마포구 월드컵북로54길 25 지하1층 B113호 주람
197,동꾼,37.5546685,126.9188990,서울 마포구 동교로22길 19 1층 좌측 동꾼
198,홍대개미 홍대점,37.5481604,126.9208131,서울 마포구 독막로 67-9
199,고토히라우동,37.5551144,126.9291566,서울 마포구 와우산로29길 14-8
200,은행골 홍대점,37.5491618,126.9214695,서울 마포구 와우산로15길 34
201,미야자키상점,37.5603189,126.9254400,서울 마포구 연희로1길 29 반지층 미야자키상점
202,김재운 초밥사랑,37.5445019,126.9487147,서울 마포구 백범로 170
203,연남파도,37.5650144,126.9231553,서울 마포구 성미산로 153-14 2층
204,바삭하게,37.5813386,126.8885633,서울 마포구 월드컵북로54길 17 1층
205,박용석스시,37.5544560,126.9164538,서울 마포구 잔다리로 78
206,섭식당,37.5546640,126.9052195,서울 마포구 포은로 85 섭식당
207,백소정 홍대합정점,37.5500912,126.9197782,서울 마포구 독막로7길 51 2층
208,스시복,37.5475060,126.9546238,서울 마포구 마포대로12길 34 소담빌딩 2층 201호 스시복
209,화산라멘 멘야마쯔리 홍대점,37.5531589,126.9258716,서울 마포구 와우산로 112 화산라멘
210,카시와,37.5545845,126.9143988,서울 마포구 동교로 112 1층 카시와
211,로운 샤브샤브 신촌점,37.5549937,126.9360023,서울 마포구 신촌로 94 그랜드프라자 4층
212,스미비부타동 합정점,37.5491953,126.9154936,서울 마포구 양화로6길 21 1층 102호
213,카츠미 홍대본점,37.5496838,126.9206924,서울 마포구 어울마당로 51 2층 (서교동)
214,요요스시,37.5493803,126.9150266,서울 마포구 양화로6길 9
215,토리야타이,37.5551375,126.9101488,서울 마포구 동교로9길 28 1층
216,이자카야 연정,37.5595365,126.9252000,서울 마포구 양화로23길 24 2층 일부
217,홍대공감,37.5503152,126.9224743,서울 마포구 와우산로17길 10 2F
218,아비꼬 홍대입구역 EXIT점,37.5569371,126.9233224,서울 마포구 양화로 161 3층
219,스시준,37.5462014,126.9545198,서울 마포구 마포대로12길 57 청솔피아노
220,정든그릇,37.5469991,126.9401318,서울 마포구 독막로 239 1층 101호
221,스키우동 총본점,37.5475507,126.9211427,서울 마포구 독막로14길 4 1층
222,히루마,37.5598887,126.9254381,서울 마포구 연희로1길 19 2층
223,서울동,37.5503979,126.9179962,서울 마포구 독막로3길 52
224,히메시야 서교점,37.5556736,126.9267982,서울 마포구 와우산로29마길 7 지층 히메시야
225,스탠다드커리 연남점,37.5653368,126.9235296,서울 마포구 성미산로 161-15 1층 101호
226,오물오물,37.5612846,126.9244290,서울 마포구 동교로 240 B1
227,1976샤브샤브,37.5480707,126.9222802,서울 마포구 와우산로 39-13 3층 1976샤브샤브
228,커츠,37.5446555,126.9368469,서울 마포구 독막로28길 58 1층 좌측
229,심원,37.5654075,126.9230173,서울 마포구 성미산로29안길 19-7 1층
230,서울가든호텔 이요이요,37.5407345,126.9483620,서울 마포구 마포대로 58 지하 1층
231,토모토카레 홍대점,37.5550653,126.9284068,서울 마포구 와우산로29길 27 1층
232,남자식탁,37.5500166,126.9109084,서울 마포구 월드컵로3길 31-8 1층 남자식탁
233,쿠이신보,37.5487972,126.9162644,서울 마포구 양화로6길 38 2층
234,스시앤,37.5552905,126.9185359,서울 마포구 동교로 148 1층
235,미카도스시 합정역점,37.5509177,126.9122169,서울 마포구 월드컵로3길 14 딜라이트스퀘어2차 1층
236,고베규카츠 상수점,37.5484339,126.9199052,"서울 마포구 양화로6길 103 2층, 고베규카츠"
237,정성,37.5603605,126.9034003,서울 마포구 방울내로 73 1층
238,코바시,37.5498219,126.9102437,서울 마포구 양화로1길 25-3 지층
239,꿀벌,37.5490701,126.9204438,서울 마포구 어울마당로 43 2층
240,소년식당 홍대본점,37.5551639,126.9269143,서울 마포구 와우산로29라길 16
241,키오쿠,37.5550961,126.9293102,서울 마포구 와우산로29길 4-15
242,오늘은,37.5550426,126.9310305,서울 마포구 와우산로 162-10 1층
243,수상한키친,37.5625386,126.9258367,서울 마포구 성미산로 190-31 1층 수상한 키친
244,카에루,37.5501705,126.9103267,서울 마포구 양화로1길 31 우진빌딩
245,대박동,37.5589952,126.9035143,서울 마포구 포은로 138 1층 101호
246,니찌니찌 마포점,37.5411718,126.9447931,서울 마포구 토정로37길 17 1층 니찌니찌 마포점
247,스미비클럽,37.5516713,126.9070854,서울 마포구 포은로 48 1층
248,스시메이진 홍대점,37.5571337,126.9246273,서울 마포구 양화로18길 3 삼양세븐스프링스
249,반라이,37.5484546,126.9215562,서울 마포구 독막로15길 3-12 102호
