,name,latitude,longitude,address
253,마포투뿔,37.5447000,126.9448749,서울 마포구 독막로 288 대흥동세양아파트
254,천사곱창,37.5525434,126.9220177,서울 마포구 와우산로21길 36-4 1층
255,도마 홍대본점,37.5530754,126.9214190,서울 마포구 양화로16길 33
256,와우곱창 합정점,37.5495474,126.9106805,서울 마포구 양화로1길 18
257,가족식탁,37.5551439,126.9006180,서울 마포구 희우정로 116
258,우리닭갈비,37.5559257,126.9253958,서울 마포구 어울마당로 136-5
259,군산찜,37.5649720,126.9073590,서울 마포구 새터산길 2
260,미로식당,37.5520504,126.9278854,서울 마포구 와우산로30길 80 1층
261,연남화로,37.5627570,126.9267784,서울 마포구 성미산로 195 1층 연남화로
262,구워삶다 합정점,37.5500997,126.9177954,서울 마포구 독막로3길 46
263,력 민물장어구이전문점,37.5773125,126.8964448,서울 마포구 성암로15길 37 1층
264,산더미불고기,37.5494719,126.9206468,서울 마포구 어울마당로 47
265,월화고기 상암 직영1호점,37.5780998,126.8944597,서울 마포구 매봉산로2안길 12-6
266,호미곶막회물회,37.5461940,126.9521422,서울 마포구 마포대로 127 2층 215호 호미곶막회물회
267,소울한우,37.5393094,126.9473988,서울 마포구 삼개로 16 신관 1층
268,산청엔흑돼지,37.5568009,126.9046827,서울 마포구 포은로 110
269,램스일레븐,37.5482273,126.9209426,서울 마포구 독막로 67-8
270,통통돼지뽈살,37.5556332,126.9241625,서울 마포구 어울마당로 126-1
271,마담 풍천,37.5476230,126.9173947,서울 마포구 독막로6길 8 1층 마담풍천
272,원조부안집 마포직영점,37.5401821,126.9434777,서울 마포구 토정로 311
273,탕탕,37.5615855,126.9181181,서울 마포구 성미산로 97
274,백세칼국수 마포본점,37.5481440,126.9548269,서울 마포구 마포대로12길 17
275,21세기우리바다수산,37.5563936,126.9209487,서울 마포구 동교로 173 21세기우리바다수산
276,세광양대창 마포공덕점,37.5409190,126.9492457,서울 마포구 도화길 29-1 1층
277,형제특수부위,37.5419087,126.9510395,서울 마포구 도화길 50-1
278,온다옴,37.5451293,126.9476608,서울 마포구 백범로 152 공덕파크자이 102동 09호 온다옴
279,홍곱창 합정점,37.5484339,126.9199052,서울 마포구 양화로6길 103 1층 홍곱창 합정점
280,승진참치,37.5490917,126.9217151,서울 마포구 와우산로15길 33 2층
281,마포우사미,37.5488529,126.9558924,서울 마포구 마포대로14가길 4
282,상수곱창,37.5480571,126.9192350,서울 마포구 독막로 55 가동 1층 1~4호
283,홍익숯불갈비소금구이,37.5562985,126.9262543,서울 마포구 어울마당로 146-1
284,다독이네 숯불구이 홍대합정점,37.5494291,126.9173040,서울 마포구 독막로3길 28 1층 다독이네 숯불구이 홍대합정점
285,국제양식,37.5503790,126.9105372,서울 마포구 양화로1길 38 대운행복아파트 1층 102호
286,바람길,37.5492506,126.9118550,"서울 마포구 양화로3길 6 1층, 2층"
287,로스트피그,37.5560790,126.9089989,서울 마포구 동교로9길 57 1층
288,동백집,37.5601712,126.9245583,"서울 마포구 양화로23길 44 1층, 2층"
289,그레이스국밥,37.5480672,126.9547375,서울 마포구 마포대로12길 18
290,김삼장 김치찌개삼겹살의장인,37.5450526,126.9478667,서울 마포구 백범로 152 102동 1층 4호
291,원조신촌설렁탕,37.5483083,126.9562750,서울 마포구 마포대로14길 16
292,부산아지매국밥 상암DMC점,37.5774035,126.8908407,서울 마포구 월드컵북로 375 이안1단지 1층
293,합정순대국,37.5491250,126.9149000,서울 마포구 양화로6길 14
294,월매식당,37.5448874,126.9541441,서울 마포구 만리재옛길 3
295,고도식 마포점,37.5396681,126.9431616,서울 마포구 마포대로1길 16
296,신촌서서갈비,37.5540500,126.9362500,서울 마포구 서강로20길 10
297,꽃피는고기,37.5485342,126.9210255,서울 마포구 와우산로13길 49-3 1층
298,고기도국수면,37.5575167,126.9077625,서울 마포구 동교로9길 95
299,망원동맛집 초월양곱창,37.5530273,126.9064353,서울 마포구 포은로 66 1층
