,name,latitude,longitude,address
251,홍타이루,37.5554933,126.9229023,서울 마포구 홍익로6길 21 지하1층 홍타이루
252,영빈,37.5528620,126.9197889,서울 마포구 홍익로5길 57 1층
253,래래원,37.5567110,126.9087770,서울 마포구 동교로9길 70
254,명궁,37.5589525,126.9181984,서울 마포구 월드컵북로8길 7
255,향차이,37.5512063,126.9255395,서울 마포구 와우산로 94 홍익대학교 제2기숙사 b109호
256,라사천마라탕 마포점,37.5408682,126.9468958,"서울 마포구 마포대로 49 지1층 10, 11, 19호 주방 103호"
257,마포장,37.5452291,126.9325979,서울 마포구 토정로 196
258,옌타이,37.5377753,126.9465152,서울 마포구 마포대로4길 44
259,경성양꼬치 서교점,37.5490173,126.9179415,서울 마포구 양화로6길 57-10 2층
260,소마,37.5596616,126.9166110,서울 마포구 월드컵북로 65 1층  소마 중식당
261,대성관,37.5544614,126.9138712,서울 마포구 동교로 106
262,북경수타반점,37.5761170,126.8958380,서울 마포구 월드컵북로44길 25
263,라상객 홍대점,37.5568972,126.9254067,서울 마포구 양화로18안길 15 2층
264,맘대로 마라탕훠궈,37.5551482,126.9236968,서울 마포구 와우산로23길 52
265,왕징양꼬치,37.5467694,126.9543159,서울 마포구 마포대로8안길 14
266,도원 서교점,37.5561330,126.9192894,서울 마포구 월드컵북로5가길 34 B1층
267,도원결의,37.5451678,126.9472415,서울 마포구 백범로 152 201동 1층 102호
268,교동짬뽕,37.5544951,126.9316943,서울 마포구 와우산로32길 24
269,신난향꿀짜장,37.5568433,126.9539753,서울 마포구 신촌로32길 3-14
270,짬뽕타임 마포점,37.5417888,126.9502543,서울 마포구 도화길 43 나눔빌딩 1층 107호
271,희상봉요리,37.5362103,126.9443411,서울 마포구 마포대로4다길 19
272,옛날짜장기계우동,37.5497444,126.9438173,서울 마포구 대흥로 116
273,판다마라촨,37.5509520,126.9236387,서울 마포구 와우산로18길 15 2층
274,이반추얼리,37.5485834,126.9221457,서울 마포구 독막로15길 18
275,짱오야,37.5843117,126.8792493,서울 마포구 월드컵북로 501 상암월드컵파크9단지
276,하얼빈ren냉면구이,37.5534833,126.9219263,서울 마포구 홍익로3길 19 황포 25 맞은편
277,홍콩반점0410 망원시장점,37.5555865,126.9097440,서울 마포구 월드컵로13길 9 2층
278,두배로탕수육,37.5586618,126.9074659,서울 마포구 월드컵로 117 2층
279,두꺼비짬뽕,37.5688986,126.9129418,서울 마포구 성암로 31
280,만풍양꼬치,37.5445786,126.9527595,서울 마포구 만리재로 15 제일빌딩 2층
281,영빈,37.5544915,126.9607073,서울 마포구 환일길 44
282,주몽,37.5456430,126.9552170,서울 마포구 만리재옛길 18
283,마포향,37.5466987,126.9318529,서울 마포구 창전로 45
284,리얼안심탕수육 홍대점,37.5557312,126.9268927,서울 마포구 와우산로29마길 5
285,라사천마라탕 동교점,37.5588407,126.9218481,서울 마포구 동교로27길 21-12 지하1층
286,짬뽕위에더짬뽕,37.5591930,126.9220554,서울 마포구 동교로27길 27
287,악당,37.5527288,126.9224525,서울 마포구 와우산로21길 28-10 1.5층 악당
288,오한수우육면가,37.5847380,126.8858564,서울 마포구 성암로 330 지하1층 오한수우육면가
289,탕화쿵부마라탕 홍대입구7호점,37.5537639,126.9229774,서울 마포구 홍익로 15 2층
290,쿵푸철판요리,37.5546654,126.9233554,서울 마포구 어울마당로 112-6
291,탕화쿵푸마라탕 상암점,37.5813243,126.8885484,"서울 마포구 월드컵북로54길 17 , 2층"
292,은하반점,37.5422493,126.9477979,서울 마포구 마포대로 63-8
293,햇들날,37.5851329,126.8852107,서울 마포구 성암로 330
294,홍콩,37.5630731,126.9067271,서울 마포구 월드컵로32길 39
295,전가복,37.5474110,126.9182920,서울 마포구 독막로8길 9
296,상하이고,37.5784470,126.8950663,서울 마포구 매봉산로2길 15
297,장사부 반점,37.5659845,126.9030770,서울 마포구 월드컵로36길 14
298,양정원,37.5576024,126.9610729,서울 마포구 손기정로 11
299,왕장,37.5493187,126.9095420,서울 마포구 포은로 12
